nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0949587	Granville 'Danny' Young	\N	\N	actor,music_department,composer	tt0088763,tt0096874,tt0090547,tt2084952
nm0949588	Greg Young	\N	\N	actor	tt0108787,tt0100424
nm0949589	Greg Young	\N	\N	art_department,miscellaneous	tt0094964,tt33317442,tt0172238
nm0949590	Gretchen Young	\N	\N	miscellaneous	tt0149463,tt0062595
nm0949591	Greg Young	\N	\N	actor	tt0069084
nm0949592	H. Edwin Young	\N	\N	\N	tt0080118
nm0949593	Hal Young	1890	1970	cinematographer,camera_department	tt0012017,tt0013151,tt0023161,tt0008851
nm0949594	Hal Young	\N	\N	actor,soundtrack	tt0023294
nm0949595	Hal Young	\N	\N	special_effects	tt0033853
nm0949596	Harley Young	\N	\N	miscellaneous,actress	tt0100509,tt0108137
nm0949597	Harold Young	1897	1972	director,editor,actor	tt0038103,tt0031720,tt0031331,tt0037033
nm0949598	Harriette Young	\N	\N	actress	tt0052225,tt0057187
nm0949599	Harrison Young	1930	2005	actor	tt0373469,tt0120815,tt0119174,tt0251736
nm0949600	Harry Young	\N	\N	actor	tt0010680
nm0949601	Harry Young	1932	1999	camera_department	tt0070379,tt0075263,tt0072284,tt0072278
nm0949602	Harry Du Young	1955	\N	actor,camera_department,miscellaneous	tt0120812,tt5688932,tt3173594,tt2621446
nm0949603	Heather Young	1945	\N	actress,soundtrack	tt0062578,tt0060036,tt0061736,tt0042094
nm0949604	Colleen Anderson	\N	\N	actress,archive_footage	tt0079913,tt0123521,tt0197077,tt0076787
nm0949605	Heather Young	1975	\N	actress	tt0112178,tt0207919,tt0224902,tt0118469
nm0949606	Heather Young	\N	\N	production_designer,art_department,art_director	tt0265864,tt0283952,tt0274163,tt0250469
nm0949607	Helen Young	\N	\N	make_up_department,actress	tt0047522,tt0054652,tt0054710,tt0056691
nm0949608	Helen Young	1920	1966	actress,soundtrack	tt0343474,tt0364624,tt0287739,tt0033381
nm0949609	Henry Young	\N	\N	actor	tt0097905,tt35874404
nm0949610	Henry Young	\N	\N	camera_department	tt0253553,tt0307848,tt0787467
nm0949612	Hilda May Young	\N	\N	writer	tt0032666
nm0949613	Hillary Young	\N	\N	actress,make_up_department	tt0174917,tt18561852,tt5237114,tt13457926
nm0949614	Homer Jon Young	\N	\N	miscellaneous,assistant_director,actor	tt0137363,tt0110950,tt0115734,tt0109402
nm0949615	Horace Young	\N	\N	art_department	tt0001693
nm0949616	Howard Young	\N	\N	actor	tt0100994
nm0949617	Howard Irving Young	1893	1952	writer	tt0042469,tt0035945,tt0025536,tt0037380
nm0949619	Hugh Young	\N	\N	camera_department,transportation_department	tt0211443,tt0352248,tt0332047,tt0358135
nm0949620	Ian Young	\N	\N	art_department,transportation_department	tt0355295,tt0159365,tt0970411,tt0118607
nm0949621	Ian Young	\N	\N	art_department,animation_department	tt14307470,tt12580610,tt9165438,tt7741830
nm0949622	Ian Young	\N	\N	camera_department	tt0105178
nm0949624	Inman Young	\N	\N	producer,miscellaneous,production_manager	tt10095582,tt6710474,tt1981538,tt15845288
nm0949625	Irwin Young	1927	2022	producer,visual_effects,miscellaneous	tt0103671,tt0058414,tt0075654,tt0115847
nm0949627	Irène Young	\N	\N	actress	tt0044602,tt0156431
nm0949628	Isabelle Young	\N	\N	miscellaneous	tt0115734
nm0949629	J. Young	\N	\N	director,actor,writer	tt1815644,tt0107004
nm0949630	J. Adam Young	\N	\N	actor	tt6774196,tt14643288,tt26758252,tt0121469
nm0949631	J. Arthur Young	1879	1943	actor	tt0033928,tt0034985,tt0010576,tt0194550
nm0949632	J.D. Young	\N	\N	actor	tt0401792,tt1704573,tt0071206,tt0149624
nm0949633	J.S. 'Joe' Young	\N	\N	actor	tt0078607,tt0090481,tt0073955,tt0086730
nm0949634	Jack Young	1896	1971	cinematographer	tt0016719,tt0023967,tt0018286,tt0009421
nm0949635	Jack Young	1894	1966	actor	tt0035575,tt0011851
nm0949636	Jack N. Young	1926	2018	stunts,location_management,casting_department	tt0095631,tt0081562,tt0092240,tt0087268
nm0949638	Jack Young	\N	\N	actor	tt0199811
nm0949639	Jack Young	\N	\N	camera_department	\N
nm0949640	Jack H. Young	1910	1992	make_up_department	tt0078908,tt0078788,tt0067457,tt0070895
nm0949643	Jackie Young	\N	\N	actress	tt0012077,tt0135643
nm0949644	Jaclyn Young	\N	\N	camera_department	tt0399146,tt0446029,tt0427327,tt0427470
nm0949645	Jacob Young	1952	\N	director,actor,writer	tt0065272,tt3687174,tt7834152,tt0202310
nm0949646	Jacob Young	1979	\N	actor,producer,director	tt0265208,tt1520211,tt8510382,tt0065272
nm0949647	Jacob J. Young	1970	\N	director,writer,producer	tt0337672,tt0337696
nm0949648	James Young	1872	1948	director,actor,writer	tt0008383,tt0221901,tt0002673,tt0003074
nm0949649	James Young	\N	\N	actor	tt0103841,tt0163178,tt0183641,tt16411892
nm0949650	James Young	\N	\N	sound_department	tt0374440,tt3484274,tt0102652,tt0373596
nm0949651	James Young	1914	1974	actor	tt0039123,tt0043228,tt0044248,tt2380776
nm0949652	James Young	\N	\N	camera_department	tt1392170,tt1073241,tt0281358,tt0765120
nm0949653	James Young	1949	\N	actor,composer,writer	tt0159174,tt7919464,tt3058712
nm0949654	James Young	1912	1984	actor,composer,soundtrack	tt0403702,tt0970468,tt1226229,tt4595882
nm0949655	James Young	\N	\N	transportation_department	tt0138089,tt0865554,tt0335563,tt0192526
nm0949656	James Young	\N	\N	actor	tt0159876
nm0949658	James B. Young	\N	\N	sound_department	tt0111408
nm0949659	James Bartley Young	\N	\N	actor	tt0090110
nm0949660	James C. Young	\N	\N	camera_department	tt0119225,tt0115495
nm0949661	James D. Young	\N	\N	music_department,sound_department,editorial_department	tt0105104,tt0094511,tt0089927,tt0077215
nm0949662	James Young	1920	1985	producer,director,actor	tt0044121,tt0056758,tt0051330,tt0159274
nm0949663	Jamie Young	\N	\N	camera_department	tt6723592,tt0119116,tt0116629,tt0111282
nm0949664	Jan S. Young	\N	\N	art_department	tt0122151,tt0251075,tt0082177,tt0111094
nm0949665	Jane Young	\N	\N	actress,producer	tt0098844,tt0105099,tt3598850
nm0949666	Janet Young	1889	1940	actress	tt0030049,tt0027781,tt0028455,tt0027675
nm0949667	Janice E. Young	\N	\N	editorial_department	tt0112844,tt0112440
nm0949668	Janine Young	\N	\N	actress	tt0090053
nm0949669	Janis Young	\N	\N	actress	tt0062755,tt0061282,tt0055696,tt0048860
nm0949670	Jason Young	\N	\N	actor,miscellaneous,producer	tt0107563,tt0365957,tt1592240,tt1370189
nm0949671	Jason Young	1973	\N	camera_department,cinematographer,visual_effects	tt10329042,tt7713068,tt1759761,tt5348176
nm0949672	Jean Young	\N	\N	camera_department,assistant_director,miscellaneous	tt0176357,tt2444270,tt2433074,tt2444344
nm0949673	Jeanette D. Young	\N	\N	actress	tt0083909
nm0949674	Jeff Young	\N	\N	actor	tt0115285,tt0095875,tt0457290,tt0103522
nm0949675	Jeff Young	\N	\N	sound_department,music_department	tt0163596,tt0120722,tt0252049,tt0460076
nm0949676	Jeff Young	\N	\N	producer,writer,production_manager	tt0099817,tt0254334,tt0097074,tt0074381
nm0949677	Jeff Young	\N	\N	actor	tt0070944
nm0949678	Jeff Alan Young	\N	\N	actor	tt0105819,tt0105227
nm0949679	Jeffrey Young	\N	\N	director	tt0066818
nm0949680	Jeffrey Earl Young	\N	\N	actor	tt0097579,tt0088962
nm0949681	Jeffrey Michael Young	\N	\N	actor	tt0119174
nm0949682	Jenna Young	\N	\N	actress,casting_department	tt0104691,tt0164837,tt7057272,tt0199566
nm0949683	Jennifer Young	1969	\N	producer,camera_department,art_director	tt0323120,tt1318006,tt1213750,tt0315845
nm0949684	Jennifer Day Young	\N	\N	costume_department,producer	tt0272338,tt0120828,tt0313542,tt0119468
nm0949685	Jeremy Young	1934	2022	actor,archive_footage	tt0090401,tt0072564,tt0159863,tt0106124
nm0949686	Jerome Young	\N	\N	actor	tt0135474
nm0949687	Jerry Young	1916	2015	editor,editorial_department	tt0068135,tt0080274,tt0061265,tt0072667
nm0949688	Jerome Young	1963	2021	actor,archive_footage	tt23844926,tt0217203,tt32677580,tt0218043
nm0949690	Jerry Young	\N	\N	miscellaneous,stunts,actor	tt0101587,tt0083366,tt0080855,tt0097731
nm0949691	Jerry Young	1931	2017	actor	tt0082984,tt0094131,tt0094771,tt0097360
nm0949692	Jerry Ow Young	1922	\N	sound_department	tt0057769,tt0056765,tt1988455,tt0054520
nm0949693	Jesse Young	\N	\N	actor	tt0144938
nm0949694	Jesse Colin Young	1941	\N	actor,composer,soundtrack	tt0111503,tt0066601,tt0120613,tt0094594
nm0949695	Jim Young	\N	\N	location_management,visual_effects,camera_department	tt0228333,tt0123755,tt0073486,tt0076818
nm0949696	Jimmy Young	1921	2016	actor,soundtrack,archive_footage	tt0043719,tt0064775,tt0405927,tt0261491
nm0949697	Joan Young	1900	1984	actress,producer,archive_footage	tt0053318,tt0040338,tt0056751,tt1351968
nm0949698	JoAnn Young	\N	\N	producer,writer,miscellaneous	tt8200998,tt0423623,tt0159876,tt1065096
nm0949699	Joanna Young	\N	\N	actress,publicist	tt0113881
nm0949700	Jodie Young	\N	\N	actress	tt0120316
nm0949701	Joe Young	1889	1939	writer,music_department,soundtrack	tt0360717,tt0454824,tt0319061,tt0119174
nm0949703	Joe Young	\N	\N	actor	tt0066960
nm0949704	Joe Young	\N	\N	\N	tt0134398
nm0949706	Joe Young	1977	\N	actor	tt0306548,tt15420674,tt0261901,tt8706798
nm0949707	John Young	1916	1996	actor,soundtrack,archive_footage	tt0071853,tt0079470,tt0082158,tt0081633
nm0949708	John Young	\N	\N	camera_department	tt0117731,tt2140379,tt0286106,tt0167404
nm0949709	John Young	\N	\N	camera_department	tt0067457,tt0066712
nm0949711	John Young	\N	\N	editor,editorial_department	tt0238992,tt0481587,tt14443692,tt30057119
nm0949712	John Young	1945	\N	producer,actor,director	tt0205873,tt7493428,tt0074422,tt4228802
nm0949713	John D. Young	\N	\N	camera_department,art_department,transportation_department	tt0267414,tt0123455,tt0168068,tt0269376
nm0949714	John G. Young	\N	\N	director,writer,producer	tt0114089,tt1279966,tt0457452,tt4589516
nm0949715	John Howard Young	\N	\N	actor	tt0059518,tt0119501
nm0949716	John L. Young	\N	\N	miscellaneous	tt0101371
nm0949717	John Mark Young	\N	\N	camera_department	tt0119527,tt0210299,tt0264441
nm0949718	John Melvin Young	\N	\N	costume_department	tt0096256,tt0099422,tt0101761,tt0091653
nm0949719	John O. Young	\N	\N	editor,sound_department	tt0072034,tt0041094,tt0063871,tt0046593
nm0949720	John R. Young	1914	1997	actor	tt0008579,tt0412388
nm0949721	John S. Young	1903	1976	\N	tt1537819,tt0044275,tt0366050
nm0949722	John Sacret Young	1946	2021	producer,writer,director	tt0094433,tt0200276,tt0112209,tt0244627
nm0949723	John William Young	1951	\N	actor,writer,archive_footage	tt0090685,tt0098206,tt0091223,tt0083470
nm0949724	Johnathan Young	1959	\N	producer,director,production_manager	tt4048942,tt0096555,tt0084987,tt10062652
nm0949725	Johnnie J. Young	1965	\N	producer,actor,camera_department	tt0130035,tt0162030,tt0272069,tt0193000
nm0949726	Jonathon Young	\N	\N	actor,writer,director	tt0965394,tt0432291,tt0218817,tt0403508
nm0949728	Jordan Young	\N	\N	actor,archive_footage	tt1450321,tt0446687,tt1166893,tt2493352
nm0949729	Jordan Young	\N	\N	actor	tt0111127,tt0099073,tt0145456,tt0110305
nm0949730	Billy Kemp	1977	\N	casting_director,casting_department,actor	tt7889590,tt0759364,tt3233452,tt4816364
nm0949731	Jorge Young	\N	\N	actor,writer	tt0248240
nm0949732	Joseph Young	\N	\N	miscellaneous	tt0115857
nm0949733	Josh Young	\N	\N	actor	tt0200714,tt0881327,tt0386175
nm0949734	Joshua Young	\N	\N	editor,actor,director	tt1366939,tt15526846,tt4729498,tt7399648
nm0949735	Judith Knight Young	\N	\N	actress	tt1041753,tt0156934,tt0126604,tt0173716
nm0949736	Judy Young	\N	\N	actress,soundtrack,archive_footage	tt0057399,tt0058102,tt0056491,tt0126562
nm0949738	Judy Dockrey Young	\N	\N	actress	tt0095832
nm0949739	Julianna Young	1960	\N	actress	tt0343095,tt0354832,tt0168129
nm0949740	Julien Young	\N	\N	make_up_department	tt0096472,tt0091427,tt0091934,tt0089847
nm0949741	Justin Young	\N	\N	actor	tt5365404,tt4465100,tt3097642,tt4327600
nm0949742	K. Addison Young	\N	\N	actor	tt0163579,tt0116320,tt0094484,tt2016285
nm0949743	Mary Young	\N	\N	actress	tt0094898,tt10832454
nm0949744	Karen Young	1958	\N	actress,director,writer	tt0093300,tt0116040,tt0096289,tt0091635
nm0949745	Karen Young	\N	\N	actress	tt0061124,tt0063880,tt0139803,tt9189948
nm0949746	Karen Young	\N	\N	costume_designer,costume_department,actress	tt0976165,tt1957956,tt0491159,tt1978512
nm0949747	Karen Young	\N	\N	costume_department,art_department,costume_designer	tt1843866,tt0848228,tt1270798,tt2402927
nm0949748	Karen Young	\N	\N	composer,actress,music_department	tt0107447,tt1558166,tt0180095,tt0100110
nm0949750	Karen Young	\N	\N	assistant_director,producer,art_department	tt0800080,tt1386703,tt1051906,tt1025100
nm0949751	Karen N. Young	\N	\N	miscellaneous	tt0274883
nm0949752	Karin Young	\N	\N	writer,producer	tt0068069,tt0244335,tt29291445,tt29291485
nm0949753	Kommerina DeYoung	\N	\N	actress	tt0171827,tt3413126,tt3036676,tt1560977
nm0949754	Kate Young	\N	\N	actress	tt0107594,tt0116095,tt0104443,tt0114296
nm0949755	Katherine Young	\N	\N	actress	tt0297625
nm0949756	Kathy Young	\N	\N	actress	\N
nm0949757	Katie Young	\N	\N	miscellaneous	tt0204933,tt0197862
nm0949758	Kay Young	1915	1994	actress	tt0034891,tt0040001,tt0126336,tt4354128
nm0949759	Kee Young	\N	\N	writer	tt0100909,tt0156744
nm0949760	Keith Young	\N	\N	assistant_director,sound_department	tt0120053,tt0246460,tt0086393,tt0143145
nm0949761	Keith Young	\N	\N	miscellaneous,actor	tt0294870,tt0889573,tt1230414,tt0120783
nm0949762	Keith Young	\N	\N	camera_department,cinematographer,miscellaneous	tt0118956,tt0114367,tt0283942,tt0115404
nm0949763	Keith Young	\N	\N	writer	tt0111945
nm0949764	Keith Young	\N	\N	actor	tt0162024
nm0949765	Keith Harden Young	\N	\N	actor	tt0110097
nm0949766	Kelly Young	\N	\N	miscellaneous	tt0822832,tt0421729,tt0790604,tt0418647
nm0949767	Ken Young	\N	\N	miscellaneous,camera_department,music_department	tt0118571,tt0092005,tt0110074,tt0099528
nm0949768	Kendal Young	1914	1996	writer	tt0067243
nm0949769	Kenneth Young	\N	\N	sound_department,music_department	tt0108757,tt1578258,tt0197182,tt0115269
nm0949770	Kenneth Young	\N	\N	actor	tt0095721
nm0949771	Kenneth Young	1965	\N	\N	\N
nm0949773	Kenny Young	1941	2020	composer,music_department,soundtrack	tt0380510,tt0094715,tt0297284,tt0069687
nm0949774	Kenny Young	1971	\N	writer,director,actor	tt0258854,tt26454916,tt31946425,tt13491196
nm0949775	Keone Young	1947	\N	actor,sound_department,miscellaneous	tt1409024,tt0479884,tt1121931,tt0278238
nm0949776	Keri Young	\N	\N	visual_effects,producer,miscellaneous	tt3581654,tt0213327,tt14502728,tt3148266
nm0949777	Kevin Young	\N	\N	actor,art_department,miscellaneous	tt0105665,tt32246322,tt0284163
nm0949778	Kevin Young	\N	\N	camera_department	tt0262985,tt0211360,tt0283077,tt4916574
nm0949779	Kevin R. Young	1957	2012	miscellaneous,actor	tt0103119,tt0088583,tt0090490,tt0091224
nm0949781	Kim Young	\N	\N	actress	tt0100812
nm0949782	Kimberly Young	\N	\N	writer,miscellaneous	tt0101222,tt0103576,tt0112206,tt0092449
nm0949783	Kirsty Young	\N	\N	make_up_department	tt0119257
nm0949784	Kirsty Young	1968	\N	actress,writer,soundtrack	tt0363143,tt1636286,tt3418252,tt0200379
nm0949785	Kit Young	\N	\N	visual_effects	tt0133152,tt0253754,tt0183523,tt0120902
nm0949786	Kris Young	\N	\N	writer,actor,producer	tt0074156,tt1212425,tt0195491,tt1611167
nm0949787	Krista Young	\N	\N	make_up_department	tt0290334,tt0376994,tt1229238,tt5719748
nm0949788	Kristy Young	\N	\N	actress,soundtrack	tt0113199,tt1353136
nm0949789	Kristy Young	\N	\N	costume_department	tt0116611,tt0126312
nm0949790	Kurt Young	\N	\N	camera_department,visual_effects	tt0074156,tt0120902,tt0119190,tt0277027
nm0949791	Kurt Young	1973	\N	actor,archive_footage	tt0284116,tt0331006,tt1210104,tt0290610
nm0949792	Kwang Nam Young	\N	\N	actor	tt0084132
nm0949793	Kyle Young	\N	\N	camera_department,miscellaneous	tt0424136,tt0337672,tt0238177,tt1079964
nm0949794	L. Warren Young	1955	\N	actor,miscellaneous	tt21617152,tt12682076,tt4971144,tt1068242
nm0949795	Lana Young	\N	\N	actress	tt0054852
nm0949796	Lance Young	\N	\N	miscellaneous,director,writer	tt0083866,tt0118742,tt0109021,tt0463399
nm0949798	Larry Young	\N	\N	actor	tt0038618,tt0038177,tt0039975
nm0949799	Lassie Young	1900	\N	actor	tt0012223,tt0011141,tt0011589
nm0949800	Laura Young	\N	\N	actress	tt0114691,tt0197117
nm0949801	Laurel Young	\N	\N	actress	tt0041900,tt3036982
nm0949802	Lauren Lasko Young	\N	\N	actress	tt0244110
nm0949803	Laurence Young	\N	\N	\N	tt1120412
nm0949804	Lawrence Young	\N	\N	actor	\N
nm0949805	Lawrence Young	\N	\N	actor	tt0156639
nm0949807	Leanne Young	\N	\N	actress	tt0079520,tt0078489
nm0949808	Lee Young	1914	2008	actor,music_department,producer	tt0201400,tt0396902,tt0050908,tt0052234
nm0949809	Lee Kwan Young	\N	\N	camera_department	tt1926325,tt1753493,tt0417177,tt0263759
nm0949810	Lee Thompson Young	1984	2013	actor,writer,archive_footage	tt0390022,tt0174388,tt0800069,tt1551632
nm0949811	Lenny Young	1963	\N	producer,miscellaneous	tt0120630,tt0146984,tt4947800,tt0262776
nm0949812	Leon Young	\N	\N	actor	tt0133336,tt0133757,tt0144585
nm0949813	Leon Young	1916	1991	composer,music_department,soundtrack	tt0053920,tt0050186,tt0051943,tt0170564
nm0949815	Leonard Young	\N	\N	music_department,composer	tt0076475,tt0079632
nm0949816	Les Young	\N	2013	camera_department,cinematographer,producer	tt0141897,tt0064949,tt0075259,tt0075164
nm0949817	Lesley Young	\N	\N	music_department	tt0168794,tt0287791,tt0369386
nm0949818	Lester Young	1909	1959	actor,soundtrack,archive_footage	tt0337692,tt5247022,tt0305206,tt0313792
nm0949819	Leticia Young	\N	\N	actress	tt0189596
nm0949820	Liana Young	\N	\N	actress	tt0258523,tt16154878
nm0949821	Lilani Young	\N	\N	actress	tt0058846,tt0060605
nm0949822	Lili Young	\N	\N	actress	tt0176357
nm0949823	Lillian Young	1886	1952	actress	\N
nm0949824	Linda Young	\N	\N	editorial_department,miscellaneous	tt0116418,tt0112280
nm0949825	Linda Young	1953	\N	actress,archive_sound	tt0888494,tt0142245,tt0384054,tt0142236
nm0949826	Lisa Young	\N	\N	actress	tt0114238,tt0215264
nm0949828	Liz Young	\N	\N	producer,writer,miscellaneous	tt0381772,tt0233041,tt2440832,tt33373928
nm0949830	Lloyd Young	\N	1969	music_department,writer,producer	tt0051036,tt0055396,tt0050692,tt0050118
nm0949831	Lloyd Lindsay Young	\N	\N	actor	tt0096463,tt0103629,tt32438521,tt0382427
nm0949832	Lois Young	\N	\N	actress,soundtrack	tt0104990,tt0083261,tt0078561,tt0080202
nm0949833	Lola Young	\N	\N	actress	tt0077078,tt0163476,tt0163467,tt0083420
nm0949834	Lon Young	1887	1973	miscellaneous,production_manager,producer	tt0030839,tt0016703,tt0020262,tt0165954
nm0949835	Loretta Young	1913	2000	actress,producer,soundtrack	tt0024334,tt0039190,tt0038991,tt0028676
nm0949836	Lorin Young	\N	\N	actor	tt0092717
nm0949837	Lorna Young	\N	\N	miscellaneous	tt0086904
nm0949838	Louis Young	\N	\N	actor	tt1250777,tt0120873
nm0949839	Louise M. Young	\N	\N	script_department	tt0346222,tt0089444,tt0083317,tt0083854
nm0949840	Louise S. Young	\N	\N	script_department	tt0084609,tt0081377,tt0086464,tt0081316
nm0949841	Lucille Young	1883	1934	actress	tt0234816,tt0001872,tt0300652,tt0009095
nm0949842	Lucky Young	\N	\N	music_department	tt0075629
nm0949843	Lucy Young	\N	\N	actress	tt0056786,tt0058836,tt0159195,tt0288847
nm0949844	Lyla Young	\N	\N	\N	\N
nm0949845	Lytel Young	\N	\N	production_designer,actor	tt1681370,tt2011032,tt0260555,tt0902136
nm0949846	Mabel Young	\N	\N	actress	tt0013980,tt0133825,tt0012015,tt0896863
nm0949847	Madonna Young Magee	1946	\N	actress,miscellaneous	tt0452046,tt4370596,tt3843168,tt3116548
nm0949848	Mae Young	1923	2014	actress,camera_department,archive_footage	tt0227972,tt0185103,tt1831830,tt0257324
nm0949849	Mal Young	1957	\N	producer,writer,production_manager	tt0069658,tt0096555,tt0184122,tt0350386
nm0949850	Malcolm Young	1953	2017	composer,actor,writer	tt0332379,tt0107362,tt0091499,tt0371746
nm0949851	Mara Young	\N	\N	actress	tt0117897
nm0949852	Marcus Young	\N	\N	stunts,actor,assistant_director	tt4154796,tt0796366,tt3315342,tt4154756
nm0949853	Marcus Young	\N	\N	director	tt0269705
nm0949854	Margaret Young	\N	1969	actress	\N
nm0949855	Marguerite Young	1907	1979	actress	tt0063903,tt0072520,tt0958966,tt4502686
nm0949856	Mari Young	1919	2017	actress	tt0043660,tt0043228
nm0949858	Marie Young	\N	\N	actress	tt0031668,tt9334620
nm0949859	Marilyn Young	\N	\N	archive_footage	\N
nm0949860	Marjorie Young	\N	\N	writer	\N
nm0949861	Mark Young	\N	\N	producer,miscellaneous,writer	tt0386986,tt0115509,tt0101169,tt0227868
nm0949862	Mark Young	\N	\N	\N	\N
nm0949863	Mark Young	\N	\N	camera_department,art_department	tt0119558,tt0184791,tt0112483
nm0949865	Mark Young	\N	\N	actor	tt0367502
nm0949866	Marla Young	\N	\N	producer,writer,script_department	tt0291800,tt0118709,tt3135500,tt8015988
nm0949867	Marlana Young	\N	\N	actress	tt0114558
nm0949868	Marlon Young	1962	\N	actor,producer,writer	tt0407304,tt0134269,tt12622524,tt1451387
nm0949869	Marnie Young	\N	\N	miscellaneous,producer,production_manager	tt1765510,tt2788518,tt29244163,tt0283942
nm0949870	Marsha Lawson Young	\N	\N	transportation_department,assistant,miscellaneous	tt0101921,tt0120782,tt0114048
nm0949871	Martina Young	\N	\N	sound_department,editor,actress	tt0131613,tt0095875,tt0236893,tt0173597
nm0949873	Marvin Young	1967	\N	actor,composer,producer	tt1193138,tt1981677,tt13320622,tt0242423
nm0949874	Marvyn Young	\N	\N	visual_effects,editorial_department,editor	tt4154756,tt6791350,tt3480822,tt4154796
nm0949875	Marvin Young	\N	\N	producer	tt0163425
nm0949876	Mary Young	1879	1971	actress,soundtrack	tt0037884,tt0052545,tt0038119,tt0039203
nm0949877	Mary Everett	\N	\N	make_up_department	tt5580036,tt1392170,tt1270797,tt0104691
nm0949878	Matt Young	\N	\N	actor,soundtrack	tt0407265,tt0106408,tt0325129,tt5817086
nm0949879	Matt Young	\N	\N	art_department	tt0115927
nm0949880	Matthew C. Young	\N	\N	miscellaneous	tt0110367,tt0119360,tt0289275
nm0949881	Maureen Young	\N	\N	miscellaneous	tt0429493,tt0195714,tt0119630,tt0115610
nm0949883	Melissa Young	1967	\N	actress	tt0106145,tt0117918,tt0092325,tt0098749
nm0949884	Melvin Young	\N	\N	art_department	tt0165196,tt0119075
nm0949885	Melvin Kimo Young	\N	\N	art_department,miscellaneous	tt2823054,tt0411008,tt0119075
nm0949886	Meredith Young	\N	\N	transportation_department	tt0104465
nm0949887	Meredyth Young	\N	\N	miscellaneous,assistant_director,editor	tt0101273,tt0099576,tt5358338,tt2276252
nm0949888	Mia Young	\N	\N	actress	tt0191191
nm0949889	Michael Young	\N	\N	director	tt1182622,tt1718997
nm0949890	Michael Young	\N	\N	transportation_department	tt0120902,tt0113972,tt1156398,tt0126916
nm0949891	Michael Young	\N	\N	production_designer,art_department	tt0096595,tt0396283,tt0075469,tt0059963
nm0949892	Michael Young	1952	\N	actor,director,producer	tt2848292,tt1206638,tt1182622,tt0083470
nm0949893	Michael Young	\N	\N	composer	tt0145456
nm0949894	Michael Young	\N	\N	art_department	tt0120786,tt0144907
nm0949895	Michael G. Young	\N	\N	actor	tt0151305,tt0889218
nm0949896	Michael Joe Young	\N	\N	producer,cinematographer,actor	tt1637640,tt0365011,tt14071694,tt0818919
nm0949897	Michel Young	\N	\N	stunts	tt0117331
nm0949898	Micky Young	\N	\N	camera_department	tt0088046,tt0103586
nm0949899	Mike Young	\N	\N	producer,writer,miscellaneous	tt0381772,tt0085096,tt0293725,tt0233041
nm0949900	Mike Young	\N	\N	transportation_department,camera_department	tt0138089,tt0118044,tt0089240
nm0949901	Mimi Young	\N	\N	actress,archive_footage	tt0068236,tt0084281,tt0297079,tt0072063
nm0949902	Ming Young	\N	\N	actress	tt0013688
nm0949903	Miriam Young	1913	1974	writer	tt0039634
nm0949904	Moira Young	\N	\N	writer,producer,actress	tt0141897,tt1933550,tt0075164
nm0949905	Monalisa Young	\N	\N	actress,music_department,soundtrack	tt0091419,tt0279331,tt0100613,tt0081674
nm0949906	Monte Young	\N	\N	animation_department,art_department,director	tt0318233,tt0219446,tt0118289,tt0182576
nm0949907	Morgan Young	\N	\N	producer	tt1884259,tt4057138,tt0159307
nm0949908	Muriel Young	1923	2001	producer,actress,director	tt0320064,tt1800702,tt0367305,tt0318207
nm0949909	Musa Young	\N	\N	cinematographer	tt0094547
nm0949910	Nan Young	\N	\N	costume_designer	tt0147802,tt0109668
nm0949911	Nancy Young	\N	\N	stunts,actress,producer	tt11339514,tt3402138,tt10128846,tt1493274
nm0949912	Nancy Young	\N	\N	actress	tt0066417,tt0207089,tt2199454,tt0128482
nm0949913	Nat Young	\N	\N	director,actor,writer	tt1161416,tt0079693,tt2096640,tt0248194
nm0949914	Natasha Young	\N	\N	script_department,miscellaneous	tt0499556,tt0359013,tt0237572,tt0457572
nm0949915	Nathan Young	\N	\N	actor	tt0111701
nm0949916	Neal Young	\N	\N	actor	\N
nm0949917	Nedrick Young	1914	1968	actor,writer,soundtrack	tt0051525,tt0053946,tt0042530,tt0052287
nm0949918	Neil Young	1945	\N	music_artist,actor,composer	tt0112817,tt0107818,tt0084099,tt5834262
nm0949919	Neil Young	1960	\N	actor,writer	tt0980970,tt0116654,tt0294136,tt0118406
nm0949920	Neil Young	\N	\N	producer,miscellaneous,writer	tt0131646,tt0299016,tt0353346,tt2446502
nm0949921	Neil D. Young	\N	\N	actor	tt0103757
nm0949922	Nicholas Young	1949	\N	actor,soundtrack	tt0072564,tt0081833,tt2660734,tt0069647
nm0949923	Nick Young	\N	\N	actor	tt6074542,tt14997216,tt13381608,tt11208072
nm0949924	Nicole Young	\N	\N	actress	tt0135640,tt0447730
nm0949925	Nigel Young	\N	\N	actor	tt0126810
nm0949926	Nina Young	1966	\N	actress,producer	tt0120347,tt0274166,tt0800320,tt0241527
nm0949927	Noah Young	1887	1958	actor,archive_footage	tt0016895,tt0014429,tt0014701,tt0013201
nm0949928	Noah Young	\N	\N	actor,music_department	tt0081398,tt1460766
nm0949929	Norma Young	\N	\N	actress	tt0052104,tt0087921,tt0174264,tt0089770
nm0949930	Norris Young	\N	\N	actor,writer,producer	tt0112792,tt1095036,tt1362426,tt3548560
nm0949931	Olive Young	1903	1940	actress	tt1844020,tt1887783,tt1887790,tt1887770
