tconst	directors	writers
tt10797042	nm2138342	\N
tt10797044	nm5227799	nm2734382,nm9053234
tt10797046	nm5227799	nm2734382,nm9053234
tt10797048	nm5227799	nm2734382,nm9053234
tt1079705	nm1041792	nm1041858
tt10797050	nm5227799	nm2734382,nm9053234
tt10797052	nm10908616,nm10906860	nm10908616
tt10797054	nm5227799	nm2734382,nm9053234
tt10797058	nm5227799	nm2734382,nm9053234
tt10797060	nm5227799	nm2734382,nm9053234
tt10797062	nm10908625,nm9771717	nm10908625,nm9771717
tt10797064	nm5227799	nm2734382,nm9053234
tt10797066	nm5227799	nm2734382,nm9053234
tt10797068	nm5227799	nm2734382,nm9053234
tt10797070	nm5227799	nm2734382,nm9053234
tt10797072	nm5227799	nm2734382,nm9053234
tt10797074	nm5227799	nm2734382,nm9053234
tt10797076	\N	\N
tt10797078	nm5227799	nm2734382,nm9053234
tt1079708	\N	\N
tt10797080	nm5227799	nm2734382,nm9053234
tt10797082	nm5227799	nm2734382,nm9053234
tt10797084	nm5227799	nm2734382,nm9053234
tt10797086	nm5227799	nm2734382,nm9053234
tt10797088	nm5227799	nm2734382,nm9053234
tt10797090	nm5227799	nm2734382,nm9053234
tt10797092	nm2138342	\N
tt10797094	nm0709797	nm0709797
tt10797096	nm5227799	nm2734382,nm9053234
tt10797098	nm5227799	nm2734382,nm9053234
tt1079710	nm3142296	\N
tt10797100	nm5227799	nm2734382,nm9053234
tt10797102	\N	\N
tt10797104	nm5227799	nm2734382,nm9053234
tt10797106	nm5227799	nm2734382,nm9053234
tt10797108	nm5227799	nm2734382,nm9053234
tt1079711	\N	\N
tt10797110	nm5227799	nm2734382,nm9053234
tt10797112	nm5227799	nm2734382,nm9053234
tt10797114	nm5227799	nm2734382,nm9053234
tt10797116	\N	\N
tt10797118	nm5227799	nm2734382,nm9053234
tt1079712	\N	\N
tt10797120	nm5227799	nm2734382,nm9053234
tt10797122	nm5227799	nm2734382,nm9053234
tt10797124	nm5227799	nm2734382,nm9053234
tt10797126	nm5227799	nm2734382,nm9053234
tt10797128	\N	\N
tt1079713	\N	\N
tt10797130	nm5227799	nm2734382,nm9053234
tt10797132	nm5227799	nm2734382,nm9053234
tt10797134	nm5227799	nm2734382,nm9053234
tt10797136	nm5227799	nm2734382,nm9053234
tt10797138	nm5227799	nm2734382,nm9053234
tt1079714	\N	\N
tt10797140	nm2138342	\N
tt10797142	nm5227799	nm2734382,nm9053234
tt10797144	nm5227799	nm2734382,nm9053234
tt10797146	nm5227799	nm2734382,nm9053234
tt10797148	nm8679066	nm5473106
tt1079715	\N	\N
tt10797150	nm5227799	nm2734382,nm9053234
tt10797152	nm5227799	nm2734382,nm9053234
tt10797154	nm6307282	nm3282624
tt10797156	nm6307282	nm3282624
tt10797158	nm6307282	nm3282624
tt1079716	nm1972572	nm0200082,nm0715087
tt10797160	nm6307282	nm3282624
tt10797162	nm6307282	nm3282624
tt10797164	nm6307282	nm3282624
tt10797166	nm6307282	nm3282624
tt10797168	nm6307282	nm3282624
tt1079717	\N	nm2429218,nm2085815
tt10797170	nm6307282	nm3282624
tt10797172	nm1364281	\N
tt10797174	nm6307282	nm3282624
tt10797176	nm6307282	nm3282624
tt10797178	nm6307282	nm3282624
tt1079718	\N	\N
tt10797180	nm6307282	nm3282624
tt10797182	nm6307282	nm3282624
tt10797184	nm6307282	nm3282624
tt10797186	nm9786854	\N
tt10797188	nm6307282	nm3282624
tt1079719	\N	\N
tt10797190	nm2138342	\N
tt10797192	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797194	nm10908659,nm10908660	\N
tt10797196	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797198	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt1079720	\N	\N
tt10797200	nm3137290,nm15377238,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797202	nm3137290,nm15377238,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797204	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797206	\N	\N
tt10797208	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt1079721	\N	\N
tt10797210	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797212	nm3137290,nm15377238,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797214	nm3137290,nm15377238,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797216	nm3137290,nm15377238,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797218	nm3137290,nm15377238,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt1079722	\N	\N
tt10797220	nm2138342	\N
tt10797222	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797224	nm3137290,nm15377238,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797226	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797228	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt1079723	\N	\N
tt10797230	nm3137290,nm15377238,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797232	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797234	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797236	nm3137290,nm12973139	nm5156036,nm5732574,nm4911010,nm2255484,nm5443466
tt10797238	nm10640878	nm10640878
tt1079724	\N	\N
tt10797240	\N	\N
tt10797242	nm0451234,nm1476919,nm1637844	nm1399188
tt10797244	nm0451234,nm1476919,nm1637844	nm1399188
tt10797246	nm0451234,nm1476919,nm1637844	nm1399188
tt10797248	nm0451234,nm1476919,nm1637844	nm1399188
tt1079725	\N	\N
tt10797250	nm4337374	nm4337374,nm5705332
tt10797252	\N	\N
tt10797254	nm0451234,nm1476919,nm1637844	nm1399188
tt10797256	nm0451234,nm1476919,nm1637844	nm1399188
tt10797258	nm0451234,nm1476919,nm1637844	nm1399188
tt1079726	\N	\N
tt10797260	nm1236148	nm1236148,nm0404717,nm0495276,nm10908681
tt10797262	nm0451234,nm1476919,nm1637844	nm1399188
tt10797264	nm0451234,nm1476919,nm1637844	nm1399188
tt10797266	nm0451234,nm1476919,nm1637844	nm1399188
tt10797268	nm0451234,nm1476919,nm1637844	nm1399188
tt1079727	\N	\N
tt10797270	nm0451234,nm1476919,nm1637844	nm1399188
tt10797272	nm2138342	\N
tt10797274	nm0451234,nm1476919,nm1637844	nm1399188
tt10797276	nm0451234,nm1476919,nm1637844	nm1399188
tt10797278	nm0451234,nm1476919,nm1637844	nm1399188
tt1079728	\N	\N
tt10797280	nm0451234,nm1476919,nm1637844	nm1399188
tt10797282	nm0451234,nm1476919,nm1637844	nm1399188
tt10797284	nm0451234,nm1476919,nm1637844	nm1399188
tt10797286	nm0451234,nm1476919,nm1637844	nm1399188
tt10797288	nm0451234,nm1476919,nm1637844	nm1399188
tt1079729	\N	\N
tt10797290	nm10640878	nm10640878
tt10797292	\N	\N
tt10797294	\N	\N
tt10797296	\N	\N
tt10797298	\N	\N
tt1079730	\N	\N
tt10797300	\N	\N
tt10797302	nm3855174	nm5743094,nm6854881,nm5743097,nm3855174
tt10797304	\N	\N
tt10797306	\N	\N
tt10797308	nm2138342	\N
tt1079731	\N	\N
tt10797310	\N	\N
tt10797312	\N	\N
tt10797314	\N	\N
tt10797316	\N	\N
tt10797318	\N	\N
tt1079732	nm1597555,nm0606207	nm1597555,nm1020599
tt10797320	\N	\N
tt10797322	\N	\N
tt10797326	\N	\N
tt10797328	\N	\N
tt1079733	nm1597555,nm0606207	nm1597555,nm1020599
tt10797330	\N	\N
tt10797332	\N	\N
tt10797336	\N	\N
tt10797338	\N	\N
tt1079734	\N	\N
tt10797340	\N	\N
tt10797344	nm10640878	nm10640878
tt10797346	\N	\N
tt10797348	\N	\N
tt1079735	\N	nm0601750
tt10797350	\N	\N
tt10797352	\N	\N
tt10797354	\N	\N
tt10797356	\N	\N
tt10797358	\N	\N
tt1079736	nm1174748	nm0601750
tt10797360	\N	\N
tt10797362	\N	\N
tt10797364	\N	\N
tt10797366	nm2138342	\N
tt10797368	\N	\N
tt1079737	nm1174748	nm0601750
tt10797370	\N	\N
tt10797372	\N	\N
tt10797374	\N	\N
tt10797376	\N	\N
tt10797378	\N	\N
tt1079738	nm1174748	nm0601750
tt10797380	\N	\N
tt10797382	\N	\N
tt10797384	\N	\N
tt10797386	\N	\N
tt10797388	\N	\N
tt1079739	\N	\N
tt10797390	\N	\N
tt10797392	\N	\N
tt10797394	\N	\N
tt10797396	\N	\N
tt10797398	\N	\N
tt1079740	nm0148736,nm2605840,nm0272855,nm0609911	nm2043312,nm2204601
tt10797400	\N	\N
tt10797402	\N	\N
tt10797404	\N	\N
tt10797406	nm10640878	nm10640878
tt10797408	\N	\N
tt1079741	nm0148736,nm2605840,nm0272855,nm0609911	nm2043312,nm2204601
tt10797410	\N	\N
tt10797412	\N	\N
tt10797414	\N	\N
tt10797416	\N	\N
tt10797418	\N	\N
tt1079742	\N	nm1272499,nm1191618
tt10797420	\N	\N
tt10797422	\N	\N
tt10797424	\N	\N
tt10797426	\N	\N
tt1079743	\N	nm1272499,nm1191618
tt10797430	\N	\N
tt10797432	\N	\N
tt10797434	\N	\N
tt10797436	\N	\N
tt10797438	\N	\N
tt1079744	\N	nm1272499,nm1191618
tt10797440	\N	\N
tt10797442	\N	\N
tt10797444	nm12852444,nm13159264,nm9968307,nm6978753,nm4470162,nm7897880	nm13128934,nm5473106
tt10797446	\N	\N
tt10797448	\N	\N
tt1079745	\N	nm1272499,nm1191618
tt10797450	\N	\N
tt10797452	\N	\N
tt10797454	\N	\N
tt10797456	\N	\N
tt10797458	\N	\N
tt1079746	\N	nm1272499,nm1191618
tt10797460	\N	\N
tt10797462	\N	\N
tt10797464	\N	\N
tt10797466	\N	\N
tt10797468	\N	\N
tt1079747	\N	nm1272499,nm1191618
tt10797470	\N	\N
tt10797474	\N	\N
tt10797476	nm5961801	\N
tt10797478	\N	\N
tt1079748	\N	nm1272499,nm1191618
tt10797480	\N	\N
tt10797482	\N	\N
tt10797484	\N	\N
tt10797486	\N	\N
tt10797488	\N	\N
tt1079749	nm1938884	\N
tt10797490	\N	\N
tt10797492	\N	\N
tt10797494	\N	\N
tt10797496	\N	\N
tt10797498	\N	\N
tt1079750	\N	\N
tt10797500	\N	\N
tt10797502	\N	\N
tt10797504	\N	\N
tt10797506	\N	\N
tt10797508	\N	\N
tt1079751	\N	\N
tt10797512	\N	\N
tt10797514	\N	\N
tt10797516	\N	\N
tt10797518	\N	\N
tt1079752	nm0521425	nm0566407,nm0774792,nm1764914
tt10797520	\N	\N
tt10797522	\N	\N
tt10797524	\N	\N
tt10797526	\N	\N
tt10797528	\N	\N
tt1079753	nm0259557	nm5346435,nm7188411,nm0741887,nm0762071
tt10797530	nm10640878	nm10640878
tt10797532	\N	\N
tt10797534	\N	\N
tt10797536	\N	\N
tt10797538	\N	\N
tt1079754	nm0269762	nm2448618
tt10797540	\N	\N
tt10797542	\N	\N
tt10797544	\N	\N
tt10797546	\N	\N
tt10797548	\N	\N
tt1079755	nm0269762	nm2448618
tt10797550	nm8715286	\N
tt10797552	\N	\N
tt10797554	\N	\N
tt10797556	\N	\N
tt10797558	\N	\N
tt1079756	nm0269762,nm0747591	nm0747591
tt10797560	\N	\N
tt10797562	\N	\N
tt10797564	\N	\N
tt10797566	\N	\N
tt10797568	\N	\N
tt1079757	nm0173884,nm1279659	nm1072701
tt10797570	\N	\N
tt10797572	\N	\N
tt10797574	\N	\N
tt10797576	\N	\N
tt10797578	nm1066132	\N
tt1079758	nm0974849	nm0212075
tt10797580	\N	\N
tt10797582	nm6833959,nm6257168	nm6833959,nm6257168
tt10797584	\N	\N
tt10797586	nm2138342	\N
tt10797588	\N	\N
tt1079759	\N	nm0843422
tt10797590	\N	\N
tt10797592	\N	\N
tt10797594	\N	\N
tt10797596	\N	\N
tt10797598	\N	\N
tt1079760	nm0873811	nm1104712,nm16490034,nm0387800,nm2737254,nm0720429
tt10797600	\N	\N
tt10797602	\N	\N
tt10797604	\N	\N
tt10797606	\N	\N
tt10797608	\N	\N
tt1079761	nm1347151	nm1513166,nm2202924,nm1843192,nm1347151,nm3105997,nm0891894
tt10797610	\N	\N
tt10797612	\N	\N
tt10797614	\N	\N
tt10797616	\N	\N
tt10797618	\N	\N
tt1079762	\N	\N
tt10797620	\N	\N
tt10797622	\N	\N
tt10797624	\N	\N
tt10797626	\N	\N
tt1079763	\N	\N
tt10797630	nm2138342	\N
tt10797632	\N	\N
tt10797634	\N	\N
tt10797636	\N	\N
tt10797638	\N	\N
tt1079764	\N	\N
tt10797640	\N	\N
tt10797642	\N	\N
tt10797644	\N	\N
tt10797646	\N	\N
tt10797648	\N	\N
tt1079765	\N	\N
tt10797650	\N	\N
tt10797652	\N	\N
tt10797654	\N	\N
tt10797656	\N	\N
tt10797658	\N	\N
tt1079766	\N	\N
tt10797660	\N	\N
tt10797662	\N	\N
tt10797664	\N	\N
tt10797666	\N	\N
tt10797668	\N	\N
tt1079767	\N	\N
tt10797670	\N	\N
tt10797672	\N	\N
tt10797674	\N	\N
tt10797676	nm2138342	\N
tt10797678	\N	\N
tt1079768	\N	\N
tt10797680	\N	\N
tt10797682	\N	\N
tt10797684	\N	\N
tt10797686	\N	\N
tt10797688	\N	\N
tt1079769	\N	\N
tt10797690	\N	\N
tt10797692	\N	\N
tt10797694	\N	\N
tt10797696	\N	\N
tt10797698	\N	\N
tt1079770	nm2544810,nm2721395	\N
tt10797700	\N	\N
tt10797702	nm8710926	\N
tt10797704	\N	\N
tt10797706	\N	\N
tt10797708	\N	\N
tt1079771	\N	nm1676068
tt10797710	\N	\N
tt10797712	\N	\N
tt10797714	\N	\N
tt10797716	\N	\N
tt10797718	nm5247618,nm9498651	nm5247618,nm9498651
tt1079772	nm0499364	nm0932096
tt10797720	nm7540673	nm7540673,nm10889458,nm3781833
tt10797722	\N	\N
tt10797724	\N	\N
tt10797726	nm2138342	\N
tt10797728	\N	\N
tt1079773	nm0499364	nm1521750,nm0249509,nm0932096
tt10797730	\N	\N
tt10797732	\N	\N
tt10797734	\N	\N
tt10797736	\N	\N
tt10797738	\N	\N
tt1079774	\N	\N
tt10797740	\N	\N
tt10797742	\N	\N
tt10797744	\N	\N
tt10797746	\N	\N
tt10797748	\N	nm2616685,nm10583396
tt1079775	\N	\N
tt10797750	\N	\N
tt10797752	\N	\N
tt10797754	\N	\N
tt10797756	\N	\N
tt10797758	nm10640878	nm10640878
tt1079776	\N	\N
tt10797760	\N	\N
tt10797762	\N	\N
tt10797764	\N	\N
tt10797766	\N	\N
tt10797768	\N	\N
tt1079777	\N	\N
tt10797770	\N	\N
tt10797772	\N	\N
tt10797774	nm10209953	nm10806481
tt10797776	\N	\N
tt10797778	\N	\N
tt1079778	\N	\N
tt10797780	\N	\N
tt10797782	\N	\N
tt10797784	\N	\N
tt10797786	\N	\N
tt10797788	\N	\N
tt1079779	nm1048559	nm1284642,nm2734469
tt10797790	\N	\N
tt10797792	\N	\N
tt10797794	\N	\N
tt10797796	\N	\N
tt10797798	\N	\N
tt1079780	nm1048559	nm1284642,nm2734469
tt10797800	nm2138342	\N
tt10797802	\N	\N
tt10797804	\N	\N
tt10797806	\N	\N
tt10797808	\N	\N
tt1079781	nm1048559	nm1284642,nm2734469
tt10797810	\N	\N
tt10797812	\N	\N
tt10797814	\N	\N
tt10797816	nm1546932	nm1546932
tt10797818	nm8135469	\N
tt1079782	nm1048559	nm1284642,nm2734469
tt10797820	nm0331135	nm1943713,nm0680460
tt10797822	nm2541961,nm5501143,nm1896661,nm10968700,nm2443644	\N
tt10797824	nm0331135	nm1943713,nm0680460
tt10797826	nm0331135	nm1943713,nm0680460
tt10797828	nm0331135	nm1943713,nm0680460
tt1079783	nm1048559	nm1284642,nm2734469
tt10797830	nm0331135	nm1943713,nm0680460
tt10797832	nm2138342	\N
tt10797834	nm0331135	nm1943713,nm0680460
tt10797836	nm0331135	nm1943713,nm0680460
tt10797838	nm0331135	nm1943713,nm0680460
tt1079784	nm1048559	nm1284642,nm2734469
tt10797840	nm0331135	nm1943713,nm0680460
tt10797842	nm0331135	nm1943713,nm0680460
tt10797844	nm0331135	nm1943713,nm0680460
tt10797846	nm0331135	nm1943713,nm0680460
tt10797848	nm0331135	nm1943713,nm0680460
tt1079785	nm1048559	nm1284642,nm2734469
tt10797850	nm0331135	nm1943713,nm0680460
tt10797852	nm0331135	nm1943713,nm0680460
tt10797854	nm0331135	nm1943713,nm0680460
tt10797856	nm0331135	nm1943713,nm0680460
tt10797858	nm0331135	nm1943713,nm0680460
tt1079786	nm1048559	nm1284642,nm2734469
tt10797860	nm0331135	nm1943713,nm0680460
tt10797862	nm0331135	nm1943713,nm0680460
tt10797864	nm0331135	nm1943713,nm0680460
tt10797866	nm0331135	nm1943713,nm0680460
tt10797868	nm0331135	nm1943713,nm0680460
tt1079787	nm1048559	nm1284642,nm2734469
tt10797870	nm0331135	nm1943713,nm0680460
tt10797872	nm0331135	nm1943713,nm0680460
tt10797874	nm1944631	nm1944631,nm0924345
tt10797876	nm0221452	nm0934807
tt10797878	nm0221452	nm0934807
tt1079788	nm1048559	nm1284642,nm2734469
tt10797880	nm0221452	nm0934807
tt10797882	nm0221452	nm0934807
tt10797884	nm0221452	nm0934807
tt10797886	nm0221452	nm0934807
tt10797888	nm0221452	nm0934807
tt1079789	nm1048559	nm1284642,nm2734469
tt10797890	nm0221452	nm0934807
tt10797892	nm0221452	nm0934807
tt10797894	nm0221452	nm0934807
tt10797896	nm0221452	nm0934807
tt10797898	nm0221452	nm0934807
tt1079790	nm1048559	nm1284642,nm2734469
tt10797900	nm0221452	nm0934807
tt10797902	nm0221452	nm0934807
tt10797904	nm0221452	nm0934807
tt10797906	nm0221452	nm0934807
tt10797908	nm0221452	nm0934807
tt10797910	nm0221452	nm0934807
tt10797912	nm0221452	nm0934807
tt10797914	nm0221452	nm0934807
tt10797916	nm0221452	nm0934807
tt10797918	nm1036574	nm4011334,nm6619196,nm1960849,nm8407221,nm4083350
tt1079792	\N	nm1105358,nm1122050,nm0633202
tt10797920	nm1036574	nm1960849,nm2581818,nm6619196,nm8407221,nm4083350,nm9488121
tt10797922	nm0899364	nm6619196,nm1960849,nm8407221,nm4083350
tt10797926	\N	\N
tt10797928	\N	\N
tt1079793	\N	\N
tt10797930	\N	\N
tt10797932	\N	\N
tt10797934	nm10072897	nm10072897
tt10797936	\N	\N
tt10797938	\N	\N
tt1079794	\N	\N
tt10797940	nm2382963	nm2382963
tt10797942	\N	\N
tt10797944	\N	\N
tt10797946	\N	\N
tt1079795	\N	\N
tt10797950	\N	\N
tt10797952	\N	\N
tt10797954	\N	\N
tt10797956	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797958	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774
tt1079796	\N	\N
tt10797960	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797962	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797964	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797966	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797968	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt1079797	\N	\N
tt10797970	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797972	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797974	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797976	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797978	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt1079798	\N	\N
tt10797980	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797982	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797984	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797986	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797988	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt1079799	\N	\N
tt10797990	nm2138342	\N
tt10797992	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797994	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797996	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10797998	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt1079800	nm2244810	nm3835514
tt10798000	nm0258581	nm0258581
tt10798002	nm12450963,nm16329853,nm13187947	nm5459465,nm10018774,nm7590646
tt10798006	nm0167171	nm0048547,nm0048836
tt10798008	nm8958843	nm10656531,nm8958843
tt1079801	nm0969635,nm0622934	nm1738748,nm1932068,nm0078855,nm1569740,nm0153456,nm1760975,nm0221497,nm1863751,nm1870111,nm0460329,nm0495931,nm1602514,nm0723917,nm0844327
tt10798010	\N	\N
tt10798012	nm0863968	nm0086277,nm0428243,nm0860375
tt10798014	nm0863968	nm0086277,nm0428243,nm0860375
tt10798018	nm0863968	nm0086277,nm0146001,nm0428243
tt1079802	\N	\N
tt10798020	nm2053570,nm4815642	nm2053570,nm4815642
tt10798022	nm0863968	nm0086277,nm0146001,nm0428243
tt10798024	\N	\N
tt10798026	nm0056089	nm0086277,nm0428243,nm11982463
tt10798028	nm0056089	nm0086277,nm0428243,nm11982463
tt1079803	nm2362649	nm2739541,nm0456158,nm1219736,nm1236653
tt10798030	nm2138342	\N
tt10798032	nm0056089	nm0086277,nm0428243,nm11982463
tt10798034	nm0056089	nm0086277,nm0428243,nm11982463
tt10798036	\N	\N
tt10798038	nm0286041	nm0086277,nm0242751,nm0428243
tt1079804	nm0103523	nm0918217
tt10798040	nm0286041	nm0086277,nm0242751,nm0428243
tt10798042	nm0286041	nm0086277,nm0428243,nm0821884
tt10798044	nm0286041	nm0086277,nm0428243,nm0821884
tt10798046	nm4108239	nm5454058,nm10983743,nm10983736
tt10798048	nm0934578	nm0086277,nm1873952,nm0428243,nm1427580
tt1079805	nm0103523	nm0918217
tt10798050	nm0934578	nm0086277,nm1873952,nm0428243
tt10798054	\N	\N
tt10798056	nm0863968	nm0604602,nm0086277,nm0428243
tt10798058	\N	\N
tt10798060	nm0934578	nm4820993,nm0086277,nm0428243
tt10798062	nm0934578	nm4820993,nm0086277,nm0428243
tt10798064	\N	nm1397279
tt10798066	nm0863968	nm0185954,nm0086277,nm0428243
tt10798068	nm0863968	nm0604602,nm0086277,nm0428243
tt1079807	nm0103523	nm0918217
tt10798070	nm0863968	nm0185954,nm0086277,nm0428243
tt10798072	nm2620255	nm3281211,nm2620255
tt10798074	\N	\N
tt10798076	\N	\N
tt10798078	\N	nm0086277,nm0428243
tt1079808	nm0103523	nm0918217
tt10798080	\N	nm0086277,nm0428243
tt10798082	\N	\N
tt10798084	\N	nm0086277,nm0428243
tt10798086	\N	nm0086277,nm0428243
tt10798088	\N	nm0086277,nm0428243
tt1079809	nm0103523	nm0918217
tt10798090	\N	nm0086277,nm0428243
tt10798092	\N	\N
tt10798094	\N	nm0086277,nm0428243
tt10798096	\N	nm0086277,nm0428243
tt10798098	\N	nm0086277,nm0428243
tt1079810	\N	\N
tt10798100	\N	nm0086277,nm0428243
tt10798102	\N	\N
tt10798104	\N	nm0086277,nm0428243
tt10798106	nm7435402	nm7435402
tt10798108	\N	nm0086277,nm0428243
tt1079811	\N	\N
tt10798110	\N	nm0086277,nm0428243
tt10798112	\N	nm0086277,nm0428243
tt10798114	\N	\N
tt10798116	\N	nm0086277,nm0428243
tt10798118	\N	nm0086277,nm0428243
tt1079812	\N	\N
tt10798120	\N	nm0086277,nm0428243
tt10798122	\N	\N
tt10798124	\N	nm0086277,nm0428243
tt10798126	\N	nm0086277,nm0428243
tt10798128	\N	nm0086277,nm0428243
tt1079813	nm0234155	\N
tt10798130	\N	\N
tt10798132	\N	nm0086277,nm0428243
tt10798134	\N	\N
tt10798136	\N	nm0086277,nm0428243
tt10798138	\N	\N
tt1079814	\N	\N
tt10798140	\N	nm0086277,nm0428243
tt10798142	\N	nm0086277,nm0428243
tt10798144	\N	nm0086277,nm0428243
tt10798146	\N	\N
tt10798148	\N	nm0086277,nm0428243
tt1079815	\N	\N
tt10798150	\N	nm0086277,nm0428243
tt10798152	\N	nm0086277,nm0428243
tt10798154	\N	\N
tt10798156	\N	nm0086277,nm0428243
tt10798158	\N	nm0086277,nm0428243
tt1079816	\N	\N
tt10798160	\N	nm0086277,nm0428243
tt10798162	\N	nm0086277,nm0428243
tt10798164	\N	nm0086277,nm0428243
tt10798166	\N	nm0086277,nm0428243
tt10798168	\N	\N
tt1079817	\N	\N
tt10798170	\N	nm0086277,nm0428243
tt10798174	\N	nm0086277,nm0428243
tt10798176	\N	nm0086277,nm0428243
tt10798178	\N	nm0086277,nm0428243
tt1079818	\N	\N
tt10798180	\N	nm0086277,nm0428243
tt10798182	nm1546932	nm1546932
tt10798184	\N	nm0086277,nm0428243
tt10798186	\N	nm0086277,nm0428243
tt10798188	\N	nm0086277,nm0428243
tt1079819	\N	\N
tt10798190	\N	nm0086277,nm0428243
tt10798192	\N	nm0086277,nm0428243
tt10798194	\N	nm0086277,nm0428243
tt10798196	\N	nm0086277,nm0428243
tt10798198	\N	nm0086277,nm0428243
tt1079820	\N	\N
tt10798200	\N	nm0086277,nm0428243
tt10798202	\N	nm0086277,nm0428243
tt10798204	\N	nm0086277,nm0428243
tt10798206	\N	nm0086277,nm0428243
tt10798208	\N	nm0086277,nm0428243
tt1079821	\N	\N
tt10798210	\N	nm0086277,nm0428243
tt10798212	\N	nm0086277,nm0428243
tt10798214	nm4711901	nm4711901
tt10798216	nm1546932	nm1546932
tt10798218	\N	nm0086277,nm0428243
tt1079822	\N	\N
tt10798220	\N	\N
tt10798222	nm2138342	\N
tt10798224	\N	\N
tt10798226	\N	\N
tt10798228	\N	\N
tt1079823	\N	\N
tt10798230	nm4711901	nm4711901,nm4480290
tt10798232	\N	\N
tt10798234	nm1481222	nm1481222
tt10798236	\N	\N
tt10798238	\N	\N
tt1079824	\N	\N
tt10798240	nm1931428,nm0484073	\N
tt10798242	nm2138342	\N
tt10798244	nm1931428,nm0484073	\N
tt10798246	nm1931428,nm0484073	\N
tt10798248	nm1931428,nm0484073	\N
tt1079825	\N	\N
tt10798250	nm1931428,nm0484073	\N
tt10798252	nm1931428,nm0484073	\N
tt10798254	nm1931428,nm0484073	\N
tt10798256	nm1931428,nm0484073	\N
tt10798258	nm1931428,nm0484073	\N
tt1079826	\N	\N
tt10798260	nm1931428,nm0484073	\N
tt10798262	nm1931428,nm0484073	\N
tt10798264	nm1931428,nm0484073	\N
tt10798266	nm1931428,nm0484073	\N
tt10798268	nm1931428,nm0484073	\N
tt1079827	\N	\N
tt10798270	nm1931428,nm0484073	\N
tt10798272	nm1931428,nm0484073	\N
tt10798274	nm1931428,nm0484073	\N
tt10798276	nm1931428,nm0484073	\N
tt10798278	nm1931428,nm0484073	\N
tt1079828	\N	\N
tt10798280	nm1931428,nm0484073	\N
tt10798282	nm10924226,nm10924225	nm10924226,nm10924225
tt10798284	\N	nm0075772
tt10798286	\N	nm0075772
tt10798288	\N	nm0075772
tt1079829	\N	\N
