tconst	directors	writers
tt10138724	nm0323321	nm0323321
tt10138726	nm9277803,nm10600564	nm9277803
tt10138728	nm0323321	nm0323321
tt1013873	nm0362395	nm0485712
tt10138730	nm8706928	nm10020704,nm1941818
tt10138732	nm8706928	nm10020704,nm1941818
tt10138734	nm8706928,nm14300532	nm10020704,nm1941818
tt10138736	nm8706928	nm10020704,nm1941818
tt10138738	nm8706928	nm10020704,nm1941818
tt1013874	\N	\N
tt10138740	nm8706928	nm10020704,nm1941818
tt10138742	nm8706928	nm10020704,nm1941818
tt10138744	nm8706928	nm10020704,nm1941818
tt10138746	nm0323321	nm0323321
tt10138748	nm8706928	nm10020704,nm1941818
tt1013875	\N	\N
tt10138750	nm8706928	nm10020704,nm1941818
tt10138752	nm4787034	nm10600003,nm10600002
tt10138754	nm8706928	nm10020704,nm1941818
tt10138756	nm8706928	nm10020704,nm1941818
tt10138758	nm8706928	nm10020704,nm1941818
tt1013876	\N	\N
tt10138760	nm8706928	nm10020704,nm1941818
tt10138762	nm8706928	nm10020704,nm1941818
tt10138764	nm8706928,nm14300532	nm10020704,nm1941818
tt10138766	\N	\N
tt10138768	nm8706928	nm10020704,nm1941818
tt1013877	\N	\N
tt10138770	nm8706928	nm10020704,nm1941818
tt10138772	nm0323321	nm0323321
tt10138774	nm8706928	nm10020704,nm1941818
tt10138776	nm8706928	nm10020704,nm1941818
tt1013878	nm0969637	nm0969637
tt10138780	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138782	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138784	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138788	nm0323321	nm0323321
tt1013879	nm2632470	nm2632470
tt10138790	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138792	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138794	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138796	\N	\N
tt10138798	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013880	nm2137851	\N
tt10138800	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138802	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138804	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138806	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138808	nm10041595	nm3976393,nm9677532
tt1013881	nm2137851	\N
tt10138810	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138812	nm0852624	\N
tt10138814	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138816	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138818	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013882	nm1886112	nm1886112
tt10138820	\N	\N
tt10138822	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138824	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138826	nm0323321	nm0323321
tt10138828	nm3288727,nm10578566,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013883	nm0538634	\N
tt10138830	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138834	nm12473973	nm10600016,nm12473973
tt10138838	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013884	nm0538634	\N
tt10138840	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138842	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138844	nm3698715	nm2115638
tt10138846	nm3288727,nm10578566,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138848	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013885	nm1318656	nm1318656
tt10138850	nm3698715	nm2115638
tt10138852	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138854	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138856	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138858	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013886	nm0374673	nm0299701,nm0504723
tt10138860	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138864	nm3288727,nm6119929,nm0839632,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138866	nm3288727,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138868	nm3288727,nm12753286,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013887	nm0825523	nm2628424,nm2627129
tt10138870	nm3288727,nm12753286,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138872	nm3288727,nm12753286,nm6119929,nm15022986	nm14030402,nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138874	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138876	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138878	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013888	nm2256535	nm0013699,nm1387129,nm2256535
tt10138880	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138882	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138884	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138886	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138888	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013889	nm0496928	\N
tt10138890	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138892	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138894	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138896	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138898	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013890	nm0732093	nm0732093
tt10138900	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138902	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138904	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138906	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013891	nm2632303	nm2632303
tt10138910	nm10600023	\N
tt10138912	nm1547964	nm0862916
tt10138914	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138916	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013892	nm0193721	nm0193721
tt10138922	\N	\N
tt10138924	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138926	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138928	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013893	nm0256178	nm0109424
tt10138930	\N	\N
tt1013894	nm2540641	\N
tt10138940	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138942	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138944	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138948	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013895	nm1329894	\N
tt10138954	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138956	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt10138958	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013896	nm1138625	\N
tt10138960	nm12473973	nm10600027
tt10138964	nm3288727,nm6119929,nm15022986	nm0438471,nm3813965,nm1941818,nm8827833,nm8245357
tt1013897	nm3795015	\N
tt10138972	\N	\N
tt10138974	\N	\N
tt10138976	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10138978	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt1013898	\N	\N
tt10138980	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10138982	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10138984	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10138986	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10138988	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt1013899	nm0244471	nm0883570
tt10138990	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10138992	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10138994	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10138996	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10138998	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt1013900	nm0736032	nm0327942,nm0896963
tt10139000	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139002	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139004	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139008	nm1747983	nm9056770,nm7332079,nm10585716,nm1747983
tt1013901	\N	\N
tt10139010	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139012	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139014	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139016	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139018	nm10600037	nm10600037
tt1013902	\N	\N
tt10139020	nm9117881,nm9987936,nm4976685	nm16175394,nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139022	\N	\N
tt10139024	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139026	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139028	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt1013903	\N	\N
tt10139030	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139032	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139034	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139036	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139038	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt1013904	nm0073221	nm0073221
tt10139040	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139042	nm0519117	\N
tt10139044	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139046	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139048	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt1013905	nm1455799	\N
tt10139050	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139052	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139054	nm9117881,nm9987936,nm4976685	nm10721054,nm9494768,nm10020704,nm9258478,nm5443466
tt10139056	\N	\N
tt10139058	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt1013906	nm1008541	\N
tt10139060	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139062	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139064	\N	\N
tt10139066	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139068	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt1013907	nm0160280	nm0458379,nm0930239
tt10139070	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139072	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139074	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139076	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139078	\N	\N
tt1013908	nm1318656	nm1318656
tt10139080	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139082	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139084	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139086	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139088	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt1013909	nm0347354	nm2791131
tt10139090	\N	\N
tt10139092	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139094	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139096	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139098	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt1013910	nm0538634	\N
tt10139100	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139104	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139106	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139108	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt1013911	nm1828893	nm1828893
tt10139110	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139112	\N	\N
tt10139114	\N	\N
tt10139116	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139118	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt1013912	nm0332985	nm0507659
tt10139120	\N	\N
tt10139122	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139124	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139126	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139128	\N	\N
tt1013913	\N	\N
tt10139130	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139132	\N	\N
tt10139134	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139136	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139138	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt1013914	nm0332531	nm0746168,nm0483157
tt10139140	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139142	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139144	nm1590021,nm9117881,nm9987936,nm4976685	nm9494768,nm10020704,nm9258478,nm5443466
tt10139148	nm2733407	nm0001977,nm4872704
tt1013915	\N	\N
tt10139150	nm10600050	nm10600050,nm10600054,nm10600055,nm10600057,nm10600056
tt10139152	nm2466502	nm2466502
tt10139154	nm4571049	nm3553654,nm4596666
tt10139156	nm1090791	nm1090791
tt10139158	nm4571049	nm3553654,nm4596666
tt1013916	nm2142221	\N
tt10139160	nm7247674	nm7247674
tt10139164	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139166	nm4371943,nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501,nm7201991
tt10139168	nm3515307,nm4371943,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501,nm7201991
tt1013917	nm2142221	\N
tt10139170	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139172	nm3515307,nm4371943,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501,nm7201991
tt10139174	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139176	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139178	nm3515307,nm4371943,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501,nm7201991
tt1013918	nm1429359	nm1429359
tt10139180	nm4371943,nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501,nm7201991
tt10139182	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139184	\N	\N
tt10139186	nm3515307,nm4371943,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501
tt10139188	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt1013919	\N	\N
tt10139190	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139192	nm4371943,nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501
tt10139194	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139196	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139198	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt1013920	nm0160280	nm0458379,nm0930239
tt10139200	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139202	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139204	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548,nm7201991
tt10139206	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139208	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt1013921	\N	\N
tt10139210	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139212	nm1109836	nm9620645,nm4339821
tt10139214	nm4371943,nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501
tt10139216	nm3515307,nm4371943,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501
tt10139218	nm10600087	nm10600087
tt1013922	nm0160280	nm0418913,nm0914923
tt10139220	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139222	nm4371943,nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501
tt10139224	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501
tt10139226	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139228	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt1013923	nm0160280	nm0458379,nm0930239
tt10139230	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139232	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139234	nm10150328	nm10150328
tt10139236	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139238	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt1013924	\N	nm0562577,nm0902520
tt10139240	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139242	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139244	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139246	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139248	nm4371943,nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501
tt1013925	nm0136551	nm0627299
tt10139250	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139252	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139254	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139256	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139258	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt1013926	nm1534600,nm2434883,nm1962311,nm0994538,nm0551477,nm1959218,nm0930782	\N
tt10139260	\N	\N
tt10139262	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139264	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt10139266	nm3515307,nm4371943,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501
tt10139268	nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm10585548
tt1013927	nm2276942	nm15246578,nm2145988
tt10139270	nm4371943,nm3515307,nm3771559,nm1667633,nm8408311,nm3260130	nm3540552,nm6176600,nm6421767,nm8474319,nm1939626,nm4609476,nm2407031,nm10585548,nm12139501
