nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm0652238	Kurt Ossenfort	\N	\N	production_designer,cinematographer,producer	tt6099478,tt0092238,tt0110620
nm0652239	Barbara Ossenkopp	1943	2021	actress,writer,casting_director	tt0308602,tt0084655,tt0069999,tt0079208
nm0652240	Glenn Osser	1914	2014	music_department,composer,actor	tt3228774,tt5825380,tt0165042,tt1199576
nm0652241	Jeff Osser	1959	\N	actor	tt0079822,tt0081777,tt0077440,tt1996272
nm0652242	Jonathan Osser	1989	\N	actor,miscellaneous	tt0118338,tt0250081,tt0305224,tt0115320
nm0652243	Carlos Osset	\N	\N	editor	tt0077741,tt0081469
nm0652244	Leonidas Ossetynski	1910	1989	actor	tt0060009,tt0065327,tt0131549,tt0073345
nm0652245	Lewis Ossi	\N	\N	director,writer	tt0041370
nm0652246	Gunnar Ossiander	1899	1984	actor	tt0065955,tt0015854,tt0070148,tt0316196
nm0652247	Karl Gustav Ossiannilsson	1875	1970	writer,actor,soundtrack	tt0037141,tt0010820,tt0065955,tt0030767
nm0652248	Dirk Ossig	1971	\N	actor	tt8254434,tt0105931,tt4942462,tt5277952
nm0652249	Ossita	\N	\N	actor	tt0245062
nm0652250	David Ossman	1936	\N	actor,writer,director	tt0120623,tt0126289,tt0126413,tt0068011
nm0652251	Michael Ossmann	\N	\N	actor	tt0119488
nm0652252	Tinika 'Tiny' Ossman	\N	\N	actor	tt0126413
nm0652254	Adolphe Osso	1894	1961	producer	tt0144851,tt0053695,tt0044351,tt0031600
nm0652255	Denise Osso	\N	\N	actress,soundtrack	tt0095296,tt0109191
nm0652256	Timiroà Ossoble	\N	\N	actress	tt0046400
nm0652257	Charles Ossola	\N	\N	actor,director,writer	tt2244865,tt2403634,tt0260149,tt0261215
nm0652258	Marc Ossona	\N	\N	actor	tt0091093,tt0092881,tt0167649,tt12669648
nm0652259	Andrew Ossorguine	\N	\N	actor,art_department	tt0118697,tt0311864
nm0652260	Alfonso Ossorio	\N	\N	actor	tt0064625,tt0195733
nm0652261	Amando de Ossorio	1918	2001	writer,director,special_effects	tt0060886,tt0066144,tt0062957,tt0058068
nm0652262	Sheldon Ossosky	1932	\N	actor	tt0146308,tt0268824
nm0652263	Hocine Ossoukine	\N	\N	actor,writer	tt0248254,tt0856138,tt5032218
nm0652264	Albin Ossowski	1922	2018	actor	tt0283145,tt7313522,tt12497326
nm0652265	Jan Ossowski	\N	\N	camera_department,actor	tt0099776,tt0370190,tt0057716,tt0073460
nm0652266	Leonie Ossowski	1925	2019	writer	tt0087619,tt0806910,tt0081560,tt0079243
nm0652267	María Isabel Ossul	\N	\N	costume_designer	tt0210667
nm0652268	Florian Osswald	\N	\N	stunts,actor	tt9203694,tt10838180,tt0111183,tt5567494
nm0652269	Beatrix Ost	\N	\N	actress,producer,writer	tt2719270,tt0062733,tt0189941,tt2267554
nm0652270	Carol Y. Ost	\N	\N	miscellaneous	tt0118697
nm0652271	Chris Ost	\N	\N	stunts,actor,miscellaneous	tt0102187,tt0100291,tt0310064,tt0184634
nm0652272	Günter Ost	1935	2011	cinematographer,camera_department	tt0059349,tt0055331,tt0055716,tt0059149
nm0652273	Katharina Ost	\N	\N	costume_designer	tt5651338,tt11617052,tt6675244,tt9849210
nm0652274	Felipe Osta	\N	\N	actor	tt0132001
nm0652275	Johayna Osta	\N	\N	miscellaneous	tt0123078
nm0652276	Dmitri Ostachov	\N	\N	actor	tt0103686
nm0652277	Pierre van Ostade	1917	2005	actor,soundtrack	tt0179028,tt11457544,tt12963366,tt15331302
nm0652278	Dominika Ostalowska	1971	\N	actress	tt0381700,tt0266441,tt0240221,tt0109300
nm0652279	Ryszard Ostalowski	1934	1998	actor	tt0048751,tt0075348,tt0065226,tt0082185
nm0652280	Kristjan Ostanek	\N	\N	actor	tt5097476,tt0120375
nm0652281	Irina Ostanovko	\N	\N	production_designer	tt0105758
nm0652282	Jaroslaw Ostanówko	1945	2020	editorial_department,editor,sound_department	tt0113172,tt0069875,tt0062143,tt0073460
nm0652283	Rodrigo Ostap	\N	\N	actor,assistant_director,producer	tt0245712,tt1202520,tt5203646,tt10622124
nm0652284	Anna Ostapinska	1950	\N	costume_designer,costume_department	tt1124353,tt4329800,tt0100327,tt29684942
nm0652285	Michael Ostapovitch	\N	\N	actor	tt0338139,tt0105080
nm0652286	Barbara Ostapowicz	1950	\N	production_designer,set_decorator,art_director	tt0420318,tt0258897,tt0111950,tt0092050
nm0652287	Kylie Ostara	\N	\N	actress	tt0094347
nm0652288	Ostaro	\N	\N	actor,writer,producer	tt1583949,tt1153053,tt0081554,tt0460721
nm0652289	Yevgeni Ostashenko	1939	\N	director,writer	tt34921460,tt0176037,tt0175067,tt34286327
nm0652290	Yuri Ostashenko	\N	\N	actor	tt0175067
nm0652291	Genrikh Ostashevsky	1921	2004	actor	tt0078655,tt0060422,tt0312732,tt0334666
nm0652292	Maja Ostaszewska	1972	\N	actress	tt2785288,tt0108052,tt0191380,tt0253474
nm0652293	Jacek Ostaszewski	1944	\N	composer,music_department,actor	tt0101765,tt0108394,tt0144178,tt0098419
nm0652294	Mike Ostavich	\N	\N	stunts	tt0090685
nm0652295	Wolfgang Ostberg	1939	2011	actor	tt0057519,tt0175187,tt0121027,tt0085219
nm0652296	Eben Ostby	1955	\N	miscellaneous,visual_effects,animation_department	tt0120623,tt0114709,tt1217209,tt0910970
nm0652297	Aubrey J. Osteen	\N	\N	actor	tt0104952,tt0094484,tt0101124
nm0652298	John Osteen	1974	\N	art_department,camera_department,cinematographer	tt2905674,tt1139783,tt0273253,tt0163576
nm0652299	Jonathan Osteen	\N	\N	actor	tt0245501,tt0167107,tt0138432,tt0451091
nm0652300	Talia Osteen	\N	\N	composer,actress,director	tt11163912,tt11203022,tt0815113,tt0981072
nm0652301	Adam Osten	\N	\N	camera_department,producer,executive	tt0112281,tt1858775
nm0652302	Franz Osten	1876	1956	director,actor,writer	tt0011525,tt0020431,tt0248823,tt0027256
nm0652303	Gerd Osten	1914	1974	script_department,director	tt5936574,tt0038647
nm0652304	Nana Osten	1940	\N	actress	tt0051583,tt0051967,tt0230581,tt0051417
nm0652305	Suzanne Osten	1944	2024	director,writer,casting_department	tt0100636,tt0084295,tt0090778,tt0108285
nm0652306	Graham Osten-Lee	\N	\N	art_department	tt0112637
nm0652308	Ombretta Ostenda	\N	\N	actress	tt0122597,tt0053254,tt0052555,tt0203126
nm0652309	Heidi Ostendarp	\N	\N	editorial_department,sound_department	tt0107894,tt0109478,tt0105538
nm0652310	Jens-Peter Ostendorf	1944	2006	composer,soundtrack	tt0096476,tt0153587,tt0099767,tt0087232
nm0652311	Josef Ostendorf	1956	\N	actor	tt0252299,tt0765444,tt0120220,tt0118479
nm0652312	Sylvia Ostendorf	\N	\N	camera_department	tt0105187,tt0112483,tt19849466,tt0101672
nm0652313	Tommy Ostendorf	\N	\N	actor	tt0134969
nm0652314	Martha Ostenso	1900	1963	writer	tt0018576,tt0038948,tt0056432,tt0258315
nm0652315	Karin Ostensson	\N	\N	actress	tt0218138
nm0652316	Annemarie Oster	1942	\N	actress,writer	tt0096597,tt32500360,tt0111887,tt0254005
nm0652317	Barbara Oster	\N	\N	actress	tt0076268
nm0652318	Christopher Oster	\N	\N	actor	tt0242445
nm0652319	Ed Oster	\N	\N	\N	tt0241066,tt0214891
nm0652320	Emil Oster	1915	2001	cinematographer,camera_department,miscellaneous	tt0065317,tt0060003,tt0055728,tt0083482
nm0652321	Fred Oster	\N	\N	actor	tt0051844,tt33481083
nm0652322	Frederick W. Oster	\N	\N	\N	tt0159847
nm0652323	Grigoriy Oster	1947	\N	writer	tt11924510,tt0097215,tt1364439,tt1070806
nm0652324	Guus Oster	1915	1984	actor,director,producer	tt1871303,tt1520478,tt0046371,tt0028811
nm0652325	Jackie Rodman	\N	\N	sound_department,camera_department	tt0412142,tt0370986,tt0085127,tt0374639
nm0652326	John Oster	\N	\N	art_department	tt0234215,tt0242653,tt0112722,tt0120889
nm0652327	Lotta Oster	\N	\N	art_department	tt0115527
nm0652328	Sandy Oster	1931	\N	actor	\N
nm0652329	Scott Oster	\N	\N	actor	tt0186253,tt0782079,tt3014600
nm0652330	Steve Oster	\N	\N	producer,production_manager,miscellaneous	tt7772588,tt0106145,tt1830617,tt0319969
nm0652331	Yona Oster	\N	\N	costume_department	tt0112454
nm0652332	Roy Osterback	1954	1994	actor	tt0097917
nm0652333	Kathryn Osterberg	\N	\N	actress,miscellaneous	tt0273374,tt1475159,tt0196070
nm0652334	Marin Osterberg	\N	\N	actress	tt0084244,tt0367236,tt0113407,tt0107378
nm0652335	Oliver Osterberg	1923	1997	actor	tt0115639,tt0107050,tt0116289,tt0084244
nm0652336	Rob Osterberg	\N	\N	miscellaneous,actor,art_department	tt0101088,tt0103512,tt0069646,tt0108724
nm0652337	Elisabeth Osterberger	1960	\N	actress	tt0806910,tt32193224,tt0108829,tt0110778
nm0652338	Donna Osterbuhr	1957	\N	actress,make_up_department	tt0089893,tt0087971,tt0483763,tt2767880
nm0652339	Stephan Osterburg	\N	\N	visual_effects,animation_department	tt0181689,tt3501632,tt19500164,tt4575576
nm0652340	Jim Ostercamp	\N	\N	actor	tt0087091
nm0652341	David Ostere	\N	\N	production_manager,stunts	tt0068663,tt0239969
nm0652342	Ehron Ostereicher	\N	\N	camera_department	tt0119033
nm0652343	Amy Ostergaard	\N	\N	miscellaneous	tt0109723
nm0652344	Carl Ostergaard	\N	\N	actor	tt0211722
nm0652345	Peter Ostergaard	\N	\N	actor	tt0211722
nm0652346	Jeff Osterhage	1953	\N	actor,archive_footage	tt0083437,tt0096570,tt0282366,tt0097844
nm0652347	George Osterhan	\N	\N	actor	tt0105508,tt0086964
nm0652348	Klaus Osterhaus	\N	\N	sound_department	tt0193576
nm0652349	Kristina Osterhaut	1973	\N	actress	tt0058796
nm0652350	Curt Osterheld	\N	\N	\N	tt0167384
nm0652351	Thomas Osterhoff	1961	\N	composer,music_department	tt0880566,tt0166443,tt0108392,tt0806910
nm0652352	Brittany Osterholt	\N	\N	actress	tt0111517
nm0652353	James Alan Osterholt	\N	\N	transportation_department	tt0111284,tt0104270,tt0105251
nm0652354	Wolfgang Osterholzer	\N	\N	art_department	tt3640424,tt0206634,tt0120915,tt0121765
nm0652355	Andrea Osterhorn	\N	\N	writer,producer	tt0118378,tt3028050,tt0192296
nm0652356	David Osterhout	1944	\N	actor,writer,assistant_director	tt0070379,tt0065760,tt0067995,tt2016262
nm0652357	David Osterhout	\N	\N	art_department	tt0242423,tt0160862
nm0652359	Chris Osterhus	\N	\N	editor,editorial_department,director	tt0414545,tt5009014,tt0467426,tt34063490
nm0652360	Horst Osterkamp	\N	\N	producer	tt0085918
nm0652361	Peter Osterland	\N	\N	writer	tt0120570
nm0652362	Christine Oesterlein	1924	2017	actress,archive_footage	tt0101458,tt1516000,tt0378650,tt1045902
nm0652363	Duane Osterlind	\N	\N	camera_department,cinematographer,visual_effects	tt0115571,tt0115986,tt0114150,tt0119538
nm0652364	Anke Osterloh	1963	\N	production_designer	tt6209776,tt0129659,tt0341216,tt13710652
nm0652365	Jurgens Osterloh	\N	\N	actor	tt0086282,tt0089256,tt0090194
nm0652366	Robert Osterloh	1918	2001	actor,archive_footage	tt0042664,tt0047417,tt0042530,tt0047676
nm0652367	Shelley Young	\N	\N	actress	tt0077229,tt0107057,tt0088476,tt0103417
nm0652368	Per-Erik Österlund	1968	\N	editorial_department,miscellaneous,special_effects	tt2406566,tt0092193,tt0093976,tt0198837
nm0652369	Dennis Ostermaier	\N	\N	actor,producer,writer	tt1441954,tt0363934,tt0114845,tt0386616
nm0652370	Robert Ostermann	\N	\N	make_up_department,art_department	tt0062994,tt0102250,tt0096320,tt0346222
nm0652371	Charlene Osterman	\N	\N	make_up_department	tt0200656,tt0252902,tt0284722
nm0652372	Elizabeth Osterman	\N	\N	miscellaneous	tt0120458
nm0652373	Enrico Osterman	1925	2000	actor,miscellaneous	tt0874646,tt0165093,tt0204234,tt0068854
nm0652374	Flemming Osterman	\N	\N	actor,composer	tt0135789,tt31614058,tt21200954,tt9520282
nm0652375	Jack Osterman	1902	1939	actor,soundtrack	tt0021558,tt0040053,tt0135022,tt1546026
nm0652376	Kathryn Osterman	1883	1956	actress	tt0004982,tt0445537,tt0472857,tt1448505
nm0652377	Richard Osterman	\N	\N	actor	tt0106350
nm0652378	Beth Ostermann	\N	\N	visual_effects,editorial_department	tt0324554,tt0120611,tt0132347,tt0328538
nm0652379	Charlene Ostermann	\N	\N	make_up_department	tt0119381,tt0120026,tt0092400,tt0284722
nm0652380	Christine Ostermann	\N	\N	actress	tt0064711
nm0652381	Heinz Ostermann	1936	2012	actor	tt0163264,tt0141801,tt0362352,tt0920737
nm0652382	Ingrid Ostermann	\N	\N	actress	tt0036031
nm0652383	Jan Ostermann	\N	\N	transportation_department	tt0119488,tt0113972,tt0103939,tt0310281
nm0652384	Jennifer Ostermann	\N	\N	actress	tt0120374,tt0183114,tt0215454,tt0212656
nm0652385	Jirí Ostermann	1935	1990	actor	tt0138635,tt0123368,tt0180988,tt0171460
nm0652386	Max Ralph-Ostermann	1881	1934	actor	tt0341652,tt0025957,tt0021892,tt0024749
nm0652389	Christine Ostermayer	1936	\N	actress,archive_footage	tt2233961,tt11687098,tt0171920,tt3740094
nm0652390	Fritz Ostermayer	\N	\N	actor,composer,music_department	tt0232785,tt26083046,tt8956284,tt1080882
nm0652391	Ottmar Ostermayr	1886	1958	producer,production_manager,director	tt1339094,tt14910702,tt6191686,tt0442328
nm0652392	Peter Ostermayr	1882	1967	producer,writer,director	tt1144845,tt8475948,tt4723320,tt2356252
nm0652393	Alfons Ostermeier	\N	\N	animation_department	tt0126743
nm0652394	L. Ostermeier	\N	\N	miscellaneous	tt0055031
nm0652395	Peter Ostermeier	\N	\N	editor	tt0247443
nm0652396	Thomas Ostermeier	1968	\N	director,actor,writer	tt6704388,tt9179310,tt6150650,tt0464138
nm0652397	Lynda Ostermeyer	\N	\N	producer,miscellaneous,script_department	tt0088503,tt0135738,tt0083501,tt0086287
nm0652398	Ava Ostern Fries	1934	2021	writer,producer	tt0098519,tt1693196,tt0158831,tt0382438
nm0652399	Myles Osterneck	\N	\N	producer	tt0088765
nm0652400	Alexander Osteroth	1950	\N	actor,archive_footage	tt0108979,tt0108977,tt0089951,tt0806910
nm0652401	Bernauer Osterreicher	\N	\N	\N	\N
nm0652402	S. Osterried	\N	\N	producer	tt0162982,tt0375232
nm0652403	Hans Osterrieder	\N	\N	cinematographer,camera_department	tt0049959,tt0045811,tt0053227,tt0048015
nm0652404	Marie-Pascale Osterrieth	1956	\N	producer,writer,director	tt0104109,tt0428476,tt0217128,tt0101471
nm0652405	Bridget Ostersehlte	1948	\N	costume_department	tt1023114,tt0101761,tt0763831,tt0248654
nm0652406	Christian Ostertag	\N	\N	set_decorator,actor,art_department	tt0162426,tt0119736,tt0246659,tt0177507
nm0652407	Ed Ostertag	\N	\N	actor	tt0107773
nm0652408	Greg Ostertag	1973	\N	actor	tt0116168,tt0108968,tt0803076,tt2055269
nm0652409	Martha Adams	1968	\N	producer,director,actress	tt0760137,tt0107773,tt9858654,tt2444946
nm0652410	Bibi Osterwald	1920	2002	actress,archive_footage	tt0119822,tt0058756,tt0046637,tt1199576
nm0652411	Hazy Osterwald	1922	2012	actor,composer,music_department	tt0311508,tt0049426,tt0048300,tt0050969
nm0652412	Richard Osterweil	\N	\N	\N	tt0105086
nm0652413	Klaus Osterwind	\N	\N	art_department,stunts	tt0169272
nm0652414	Gabriel Ostevic	\N	\N	actor	tt0113326
nm0652416	Denise Östholm	1978	\N	costume_designer,make_up_department,costume_department	tt0300140,tt5698320,tt15452062,tt1291652
nm0652417	Karyn von Ostholt	1938	\N	actress,archive_footage	tt0108979,tt0479846,tt1611187,tt0052166
nm0652418	Jutta Osthues	\N	\N	art_department	tt0147612
nm0652419	Nancy Osthues	\N	\N	actress	tt0186258
nm0652420	Oliver Osthus	\N	\N	actor	tt0141926
nm0652421	Agata Osti	\N	\N	actress	tt0116672
nm0652422	Mattia Osti	\N	\N	actor	tt0346336,tt0114096,tt0469854
nm0652423	Denyse Ostiguy	\N	\N	assistant_director,editor,producer	tt0087707,tt2193106
nm0652424	Richard Ostiguy	\N	\N	visual_effects,producer	tt0114367,tt0986220,tt0484881,tt0117653
nm0652425	Roger Ostime	1928	2019	actor	tt0275120,tt0077045,tt0159904,tt1817823
nm0652426	Mo Ostin	1927	2022	\N	tt3838978
nm0652427	Luigi Ostinato	\N	\N	actor	tt0401056
nm0652428	Les Ostinelli	1918	2008	special_effects,camera_department,miscellaneous	tt0177274,tt0039824,tt0089913,tt1661312
nm0652429	Rob Ostir	\N	\N	visual_effects	tt0271367,tt0296572,tt1731141,tt0379786
nm0652430	María Ostiz	1944	\N	actress,soundtrack,archive_footage	tt0061488,tt0943381,tt9323132,tt2078446
nm0652431	Louis Ostland	\N	1918	cinematographer	tt0009121,tt0008876,tt0131129,tt0007743
nm0652432	Amber Ostler	\N	\N	stunts	tt0113259
nm0652433	Gene Ostler	1918	1980	costume_department,costume_designer	tt0068149
nm0652434	Georg Ostler	\N	\N	miscellaneous	tt0082398,tt0078164
nm0652435	Sigfrid Tor	1901	1990	actor,archive_footage	tt0035299,tt0034579,tt0036337,tt0035430
nm0652436	Anna Ostling-Thomas	\N	\N	actress	tt0055977
nm0652437	Ilan Ostrove	1975	1997	actor	tt0206509,tt0165573,tt0092382,tt0275852
nm0652438	Dawn Ostlund	\N	\N	producer,director,writer	tt0796323,tt0402643,tt0417353,tt0178135
nm0652439	John Ostlund	\N	\N	miscellaneous	tt0103253
nm0652440	Richard Ostlund	\N	\N	miscellaneous,producer	tt0115924,tt0099092,tt0112498,tt0180978
nm0652441	Karil Ostman	\N	\N	cinematographer	tt0072831,tt0088959,tt0257525,tt0092856
nm0652442	Aleksandar Ostojic	\N	\N	actor	tt0130241
nm0652443	Arsen A. Ostojic	1965	\N	assistant_director,director,producer	tt7580598,tt0420233,tt2244877,tt1239267
nm0652444	Biljana Ostojic	\N	\N	art_director	tt0201012,tt0276738,tt0213956,tt0199770
nm0652445	Darko Ostojic	1969	\N	actor,producer,writer	tt32260204,tt6772804,tt12802022,tt34258080
nm0652446	Dubravka Ostojic	1961	\N	actress	tt0332151,tt1305794,tt0096689,tt0090360
nm0652447	Milica Ostojic	1943	2020	actress	tt0116860,tt0165546,tt0104860,tt0176637
nm0652448	Mirjana Ostojic	1934	2024	costume_designer,costume_department	tt0118843,tt0097223,tt0114787,tt0180720
nm0652449	Nenad Ostojic	\N	\N	music_department	tt0111646
nm0652450	Radenko Ostojic	1924	1979	assistant_director,writer,director	tt0183023,tt0222465,tt0050768,tt0056446
nm0652451	Toni Ostojic	\N	\N	composer	tt0112358,tt0334138
nm0652452	Renna Ostoposides	\N	\N	actress	tt0081766
nm0652453	Akos Ostor	\N	\N	producer,director,camera_department	tt5769818,tt0277783,tt1419835,tt1652357
nm0652454	Ágnes Ostoros	1957	\N	editor,writer,sound_department	tt0163776,tt3836154,tt1289450,tt0105035
nm0652455	Arturo Ostos	\N	\N	actor,stunts	tt0357565,tt0437471,tt0380050,tt0418960
nm0652456	Jaime Ostos	1933	2022	archive_footage	tt0058714,tt0337143,tt0300872,tt0372640
nm0652457	Suzi Ostos	\N	\N	make_up_department,casting_department	tt1840309,tt0945513,tt0770828,tt1657507
nm0652458	Mahmoud Ostour	\N	\N	actor	tt0271842
nm0652459	Terry Ostovich	\N	\N	actor	tt0120167,tt0313940,tt0199007,tt0428625
nm0652460	Magarethe Ostow	\N	\N	actress	tt0212407
nm0652461	Tracey Ostrand	\N	\N	actress	tt0185431
nm0652462	Brendan Ostrander	\N	\N	composer,sound_department,music_department	tt0373051,tt0207638,tt0280870,tt0234652
nm0652463	A.T. Ostrander	\N	\N	miscellaneous	tt0051436
nm0652465	James Ostrander	1948	2002	actor	tt0138508
nm0652466	Jean-Claude Ostrander	\N	\N	actor	tt0087525
nm0652467	Jim Ostrander	1948	2002	actor	tt0098786,tt0202237,tt0111126
nm0652468	Tracey Ostrander	\N	\N	miscellaneous	tt0093467
nm0652469	Tyler Ostrander	\N	\N	actor,producer	tt0264606,tt2252214,tt0421144,tt1594905
nm0652470	William Ostrander	1959	\N	actor,producer,miscellaneous	tt0085333,tt0166924,tt0088583,tt0085542
nm0652471	Zdenek Ostrcil	1929	\N	special_effects,art_director,director	tt0052374,tt0066121,tt0057894,tt16793380
nm0652472	Eran Ostreicher	\N	\N	camera_department	tt0107101
nm0652473	K. Ostreiko	\N	\N	miscellaneous	tt0041727
nm0652474	Kim Ostrenko	\N	\N	actress	tt8905948,tt1564349,tt2393813,tt0439478
nm0652475	Anthony Ostrer	\N	\N	actor	tt0051492
nm0652476	Bertram Ostrer	1913	1986	producer,writer,production_manager	tt0046166,tt0057342,tt0047051,tt0052197
nm0652477	H. Ostrer	1890	1972	miscellaneous,writer,production_manager	tt0163002,tt0037578,tt0038250,tt0039594
nm0652478	Maurice Ostrer	1896	1975	production_manager,producer,miscellaneous	tt0037179,tt0037578,tt0038250,tt0032842
nm0652479	Muriel Ostriche	1896	1989	actress	tt0010482,tt0002175,tt0004068,tt0002451
nm0652480	David M. Ostriker	\N	\N	producer,cinematographer,director	tt0379470,tt0179218,tt0365940,tt0083166
nm0652481	Hristina Ostrikova	\N	\N	assistant_director	tt0235952,tt0288903,tt0312300,tt0375741
nm0652482	Natalya Ostrikova	1956	\N	actress	tt0265579,tt0082058,tt0082354,tt0301505
nm0652483	Art Ostrin	1937	\N	miscellaneous	tt0073107
nm0652484	Greg Ostrin	\N	\N	actor	tt0110918
nm0652485	Gregg Ostrin	\N	\N	writer,actor	tt5066582,tt0112230,tt2401229,tt19784212
nm0652486	Grigori Ostrin	1930	2016	actor	tt0080459,tt0068312,tt0173192,tt4879836
nm0652487	Joyce Ostrin	\N	\N	costume_designer	tt0278378
nm0652488	Steve Ostringer	\N	\N	writer,production_designer,actor	tt0113868,tt0097992,tt0109590,tt0090715
nm0652489	Vera Ostrinskaya	1940	2018	editor	tt0146339,tt0079907,tt0171945,tt0171712
nm0652491	Daniel Ostroff	\N	\N	producer,director,writer	tt0338188,tt0262776,tt9185340,tt32334973
nm0652492	Donna Ostroff	1953	\N	miscellaneous	tt0106918,tt0097815,tt0258068,tt0097322
nm0652493	Eric Ostroff	\N	\N	special_effects,miscellaneous	tt0107290,tt0163025,tt0112715,tt0119567
nm0652494	Fay Ostroff	\N	\N	actress	tt0083978
nm0652495	Howard Ostroff	1934	1990	writer	tt0086770,tt0073956,tt0295018,tt0056741
nm0652496	Jake Ostroff	\N	\N	camera_department,cinematographer,miscellaneous	tt0219241,tt0176357,tt0048860,tt0159876
nm0652497	Maggie Ostroff	1935	2008	sound_department,editorial_department,actress	tt0120591,tt0102975,tt0117500,tt0112740
nm0652498	Michael Ostroff	\N	\N	director,writer,producer	tt0472629,tt34515023,tt1854378,tt35075297
nm0652499	William Ostroff	\N	\N	miscellaneous,director,producer	tt1355644,tt4287320,tt1307068,tt0409847
nm0652500	Ilsa Ostroffsky	\N	\N	actress	\N
nm0652501	James Ostrofsky	\N	\N	actor	tt0120686,tt13038344
nm0652502	Tatyana Ostrogorskaya	\N	\N	costume_designer	tt0144111,tt0265580,tt0240159,tt0315844
nm0652503	Eva Ostrom	\N	\N	actress	tt0095141,tt0094658
nm0652504	Harold Ostrom	1885	1946	assistant_director	tt0004457,tt0004099,tt0004286
nm0652505	Inger Ostrom	\N	\N	make_up_department	tt0357388,tt0104487,tt0103522,tt0430836
nm0652506	Julie Ostrom	\N	\N	miscellaneous	tt0109723
nm0652507	Nick Ostrom	\N	\N	actor	tt0287581,tt0238706
nm0652508	Rachel Ostrom	\N	\N	actress,costume_department	tt0117752
nm0652509	T. Ostromecki	\N	\N	actor	tt0078310
nm0652511	Jorin Ostroska	\N	\N	art_department,actor	tt2649554,tt1245526,tt1670345,tt0313542
nm0652512	A. Ostroskaya	\N	\N	actress	tt0128967
nm0652513	Paul David Ostroski	\N	\N	actor	tt6246214,tt0098069
nm0652514	Beth Stern	1972	\N	actress,archive_footage	tt0065272,tt0116324,tt0174336,tt0469694
nm0652515	David Ostrosky	1956	2023	actor,archive_footage	tt0159848,tt1275297,tt1630269,tt0211827
nm0652516	Jennifer Ostroth	\N	\N	actress	tt0072559
nm0652517	Katherine Ostroth	\N	\N	actress	tt0072559
nm0652518	Andrzej Ostrouch	\N	\N	actor,production_manager	tt0097721,tt0441074
nm0652519	Antoni Ostrouch	1958	\N	actor,archive_footage	tt0441074,tt0104186,tt0113204,tt0089369
nm0652520	Pavel Ostroukhov	\N	\N	actor	tt0110857,tt0116696,tt0111493,tt0110476
nm0652521	Viktor Ostroukhov	\N	\N	actor	tt0192967
nm0652522	L. Ostroumov	\N	\N	writer	tt0263692
nm0652523	Olga Ostroumova	1947	\N	actress,soundtrack,archive_footage	tt0092621,tt0414720,tt0350475,tt0079193
nm0652524	Peter Ostroushko	1953	2021	music_department,composer,actor	tt0758758,tt0420087,tt1464482,tt35140161
nm0652525	Matthew Ostrove	\N	\N	director	tt0182943
nm0652527	Nadja Ostrovska	\N	\N	actress	tt0012492,tt0339445
nm0652528	Tzvetana Ostrovska	1932	\N	actress	tt0308627,tt0282957,tt0173374,tt0314538
nm0652529	Kseniya Ostrovskaya	\N	\N	production_designer	tt0115373,tt0334681
nm0652530	Tatyana Ostrovskaya	1949	\N	composer	tt35453634,tt35456225,tt0476989,tt5961594
nm0652531	Viktoriya Ostrovskaya	1938	2024	actress	tt0062759,tt0168191
nm0652532	Alexandre Ostrovski	\N	\N	cinematographer,actor,editor	tt0300256,tt0260937,tt0261372,tt0281733
nm0652533	Grisha Ostrovski	1918	2007	director,actor	tt0166894,tt0174038,tt0174116,tt0174073
nm0652534	Aleksandr Ostrovskiy	1823	1886	writer	tt0028622,tt0944126,tt0090368,tt0037540
nm0652536	Alexander Ostrovsky	\N	\N	actor,writer,music_department	tt0097216,tt0100168,tt4481000,tt13567034
nm0652537	Anatoliy Ostrovskiy	\N	\N	camera_department	tt0076552,tt0271181,tt0187693,tt0232881
nm0652538	Arkadiy Ostrovskiy	1914	\N	composer,soundtrack,archive_footage	tt0775440,tt2557478,tt3148266,tt1368440
nm0652539	Frederico Ostrovsky	\N	\N	art_director	tt0117069,tt0288838,tt0333432
nm0652540	Grigoriy Ostrovskiy	\N	\N	cinematographer,camera_department	tt0036385,tt9333066,tt0037537,tt0034641
nm0652541	Gennadiy Ostrovskiy	1960	\N	writer,director,producer	tt10043766,tt0332224,tt0464632,tt8305116
nm0652542	Nikolai Ostrovsky	1904	1936	writer,archive_footage	tt0034932,tt0050826,tt0253601,tt0083011
nm0652543	Robert Ostrovsky	\N	\N	actor	tt0096259,tt0095528
nm0652544	Vivian Ostrovsky	\N	\N	director,editor,cinematographer	tt0361956,tt0477980,tt3619712,tt3617880
nm0652545	Efim Ostrovskiy	\N	\N	writer	tt0104598,tt3219606,tt1893889,tt3815942
nm0652546	Carol Ostrow	\N	\N	actress	tt0087555
nm0652547	Dana Ostrow	\N	\N	miscellaneous,assistant_director,art_department	tt0104692,tt0101917,tt0104743,tt0103805
nm0652548	Lou L. Ostrow	1895	1956	producer,editor,miscellaneous	tt0034375,tt0025758,tt0025391,tt0026595
nm0652549	Marty Ostrow	\N	\N	director,producer,writer	tt0094416,tt0206501,tt1347087,tt0449461
nm0652550	Mary Ostrow	1962	\N	actress	tt0106179,tt0200276,tt0321021,tt0212671
nm0652551	Matt Ostrow	\N	\N	editorial_department,editor,stunts	tt0116000,tt0109520,tt2210111,tt1645054
nm0652552	Michael Ostrow	\N	\N	actor	tt0112528
