tconst	directors	writers
tt0826531	nm0535633	nm0408383
tt0826532	nm2322405	nm2317838,nm2320674,nm2322405,nm1651042,nm0370977,nm1610952
tt0826533	nm2254634	nm2254634
tt0826534	nm0590571	nm0590571,nm0951875
tt0826535	nm2315520	nm2315520
tt0826536	nm2318166,nm2013240,nm2315256	nm2318166,nm2013240,nm2315256
tt0826537	nm2321247	nm0406585,nm0434525,nm2321247
tt0826538	nm1286682	nm1286682
tt0826539	nm2163820	nm2322208,nm2163820
tt0826540	nm1987058	nm1882525,nm1987058
tt0826541	nm0039531	nm0039531
tt0826542	nm1825163	nm2510466,nm1107497,nm1825163
tt0826543	nm2316273	nm2315433,nm2321155,nm2316273,nm2315440
tt0826544	nm0326830	nm0326830,nm0592609
tt0826545	nm0558110	nm2319374,nm0558110
tt0826546	nm0994442	nm0994442
tt0826547	nm0957505	nm2323648,nm0957505
tt0826549	nm2321424	nm2191732,nm1037427,nm2210273,nm1043731
tt0826550	nm1333897	\N
tt0826551	nm0624423	nm0624423
tt0826552	nm2307206	nm2307206
tt0826553	nm2287825	nm2289629
tt0826554	nm0749805	nm0749805
tt0826555	nm1468059	nm2005369,nm2338799,nm1468059
tt0826556	nm0710202	nm0710202
tt0826557	nm2317110,nm2332734	nm2317110,nm2332734
tt0826558	nm0295031	nm0295031,nm0409625,nm0715164
tt0826559	nm2321264	nm2321264
tt0826560	nm2321424	\N
tt0826561	nm2323093	nm2323093
tt0826562	nm0373710	nm0366078,nm0840218
tt0826563	nm0695456	nm0599770,nm0734169
tt0826564	nm0994341	nm0994341
tt0826565	nm0558110	nm0157200,nm0558110
tt0826566	nm0285128	nm0285128
tt0826567	nm0777706	nm0414992
tt0826568	nm1724912	nm2198404,nm1724912
tt0826569	nm0462277	nm1557594
tt0826570	nm0855681	nm0626134
tt0826571	nm0992140	nm0229100,nm0992140
tt0826572	nm2040066,nm2040023	nm2040066,nm2040023
tt0826573	nm2323346	nm2323346
tt0826574	nm0590571,nm2322696	nm0590571,nm2322696
tt0826575	nm0158512	nm2323140
tt0826576	nm0152924	nm2292639,nm0152924,nm2243836
tt0826577	nm0157101	nm0154992,nm0155049,nm0157101,nm0412007
tt0826578	nm0017997,nm0422547	nm0017997,nm0262381,nm0422547
tt0826579	nm0009435	\N
tt0826580	nm1179382	nm2317818,nm1179382
tt0826581	nm0331474	nm0331474,nm0837813
tt0826582	nm0636979	nm0636979
tt0826583	nm0253566	nm0253566
tt0826584	nm2097860	nm2097860
tt0826585	nm2315454	nm2317600
tt0826586	nm0007602	nm0007602
tt0826587	nm2094323	nm2094323
tt0826588	nm2307206	nm2307206
tt0826589	nm0246119	nm0246119
tt0826590	nm0657424	nm0155049,nm0412007,nm0657424
tt0826591	nm0476916	nm0158506
tt0826592	nm2320646	nm2324157,nm2320646
tt0826593	nm0001064	nm0691069
tt0826594	nm1368149	nm1368149
tt0826595	nm1368149	nm1368149
tt0826596	nm2321603	nm0846108
tt0826597	nm2296305	nm0158511
tt0826598	nm2301990	nm2301990
tt0826599	nm0152931	nm0152931
tt0826600	nm0015214	nm0015214,nm1419498
tt0826601	nm1066133	nm1066133,nm2119680
tt0826602	nm0994442	nm0315740
tt0826603	nm0999412	nm0999412
tt0826604	nm0570395	nm0422548
tt0826605	nm0038392	nm0846108
tt0826606	nm1729447	nm1729447
tt0826607	nm0520531	nm0520531,nm2318082
tt0826608	nm0632300	nm0632300
tt0826609	nm0305584	nm0305584
tt0826610	nm2012617	nm2012617
tt0826611	nm1802245,nm1853563	nm1802245
tt0826612	nm0673051	nm1764222,nm0673051,nm1816835,nm2320795
tt0826613	nm0861909	nm0861909
tt0826614	nm0152924	nm0422548
tt0826615	nm0158512	nm2321639,nm0158512,nm0903920
tt0826616	nm2040066,nm2040023	nm2040066,nm2040023
tt0826617	nm0839685	nm2244484
tt0826618	nm2319120	\N
tt0826619	nm0422547	nm0331862,nm2292091
tt0826620	nm0201706	nm0300175
tt0826621	nm2316273	nm2315433,nm2316273,nm2315440
tt0826622	nm2323245	nm2323245,nm2320149
tt0826623	nm0558110	nm1021134,nm0558110
tt0826624	nm0875387	nm0155049
tt0826625	nm0996642	nm0996642,nm2318659
tt0826626	nm0558110	nm0157200,nm0558110
tt0826627	nm0451513	nm0451513,nm2179213
tt0826628	nm2316381,nm2323382	nm2316381,nm2323382
tt0826629	nm0451513,nm0535633	nm0451513
tt0826630	nm2320160	nm2320160
tt0826631	nm0814716	nm2320774
tt0826632	nm0435562,nm0435564	nm0596942,nm0957930
tt0826633	nm2323300	nm2323300
tt0826636	nm1961805	nm1584533,nm0601345
tt0826637	nm0912798	nm1162668
tt0826638	\N	nm0095666,nm0308813
tt0826639	nm2307206	nm2307206
tt0826641	nm2178329	nm0396549,nm2178329,nm2337872
tt0826642	nm0320434	nm2245559,nm0158925
tt0826643	nm0434908	\N
tt0826644	nm1286066	nm1286066
tt0826645	nm2322316	nm1268397,nm2322316
tt0826646	nm1401169	nm1401169
tt0826647	nm2227816	nm0518148,nm2227816,nm0476979,nm0632499
tt0826648	nm2323300	nm2323300
tt0826649	nm0435345	nm0759184
tt0826650	nm0001774	nm0756312
tt0826651	nm0851591	nm2321717
tt0826652	nm0883015	nm1065878,nm0883015
tt0826653	nm1195863	nm1195863
tt0826654	nm2040066,nm2040023	nm2040066,nm2040023
tt0826655	nm2240540	nm0837813
tt0826656	nm0997665	nm0997665
tt0826657	nm2319980	nm2319980
tt0826658	nm0354451	nm0304788,nm0354451
tt0826659	nm1277147	\N
tt0826660	\N	\N
tt0826661	\N	\N
tt0826662	\N	\N
tt0826663	\N	\N
tt0826664	\N	\N
tt0826665	\N	\N
tt0826666	\N	\N
tt0826667	\N	\N
tt0826668	\N	\N
tt0826669	\N	\N
tt0826670	\N	\N
tt0826671	\N	nm1818171,nm0304305,nm1018431
tt0826672	nm1159452,nm0479351	nm1147788,nm0479351
tt0826673	nm1159452,nm0479351	nm1147788,nm0479351
tt0826674	nm0884672	nm1147788,nm0479351
tt0826675	nm0479351	nm1147788,nm0479351
tt0826676	nm0479351	nm1147788,nm0479351
tt0826677	nm0040150	nm0040150,nm1147788,nm0479351
tt0826678	nm0173916,nm0479351	nm1147788,nm0479351
tt0826679	nm0937346	nm3503752
tt0826680	nm0240004	nm1718014,nm1552569
tt0826681	\N	\N
tt0826682	nm0702002	nm0407068
tt0826683	nm0465617	nm0075275,nm0880897
tt0826684	nm0325647	nm0075275,nm0880897
tt0826685	nm0466740	nm0075275,nm0880897
tt0826686	nm0465617	nm0075275,nm0880897
tt0826687	nm0465617	nm0075275,nm0880897
tt0826688	nm0466740	nm0075275,nm0880897
tt0826689	nm0325647	nm0075275,nm0880897
tt0826690	nm0466740	nm0075275,nm0880897
tt0826691	nm0592240	nm0075275,nm0880897
tt0826692	nm0465617	nm0075275,nm0880897
tt0826693	nm0325647	nm0075275,nm0880897
tt0826694	nm0465617	nm0075275,nm0880897
tt0826695	nm0465617	nm0075275,nm0880897
tt0826696	nm0466740	nm0075275,nm0880897
tt0826697	nm0466740	nm0075275,nm0880897
tt0826698	nm0466740	nm0075275,nm0880897
tt0826699	nm0299730	nm0683511
tt0826700	nm0299730	nm0683511
tt0826701	nm0299730	nm0683511
tt0826702	nm0299730	nm0683511
tt0826703	nm0299730	nm0683511
tt0826704	nm0299730	nm0683511
tt0826705	nm0299730	nm0683511
tt0826706	nm0299730	nm0683511
tt0826707	nm0299730	nm0683511
tt0826708	nm0299730	nm0683511
tt0826709	nm0299730	nm0683511
tt0826710	nm0299730	nm0683511
tt0826711	nm0396284	nm0396284,nm0546753
tt0826712	nm1007648	nm1007648,nm2323023
tt0826713	nm0335883	nm2322272,nm1176736
tt0826714	nm1572135	nm1572135,nm2321787,nm2319810
tt0826715	nm0894204	nm0394479,nm0523938,nm1273102,nm0894204
tt0826716	nm0344515	\N
tt0826717	nm2317339	nm2317339
tt0826718	nm1730908	nm1726878,nm1730908
tt0826726	nm2323645	nm1315654
tt0826728	nm1776637,nm1910186	\N
tt0826729	nm2323692	nm1472730,nm2320368
tt0826730	nm0695833	nm1291277,nm2322383
tt0826731	\N	\N
tt0826732	nm1982261	nm1982261,nm0654562
tt0826733	nm2099845	nm2099845
tt0826734	nm0381328	\N
tt0826735	nm1849989	nm1849989
tt0826736	nm2275000	nm2275000,nm2321653
tt0826738	nm0251456	nm0447655,nm0539942
tt0826739	nm1674923	nm1674923
tt0826740	nm1108007	nm1108007
tt0826741	nm2317662	nm2317662
tt0826742	nm2279441	nm2279441
tt0826743	nm2190878	nm2190878
tt0826744	nm1701272	nm1701272
tt0826745	nm0114480	nm1236699
tt0826746	nm2088445	nm2316924
tt0826747	nm1672317,nm1921714	nm1672317,nm1921714
tt0826749	nm0046007	nm0046007
tt0826751	nm0848075	nm2513603,nm2519550
tt0826752	nm0548285	nm0548285
tt0826753	nm2124318,nm2153883	nm2124318,nm2153883
tt0826754	nm1979005	nm1979005
tt0826756	nm2315998	nm2315998
tt0826757	nm2316469	\N
tt0826758	nm0572385	nm0624317,nm0390070,nm4953812
tt0826760	nm0638679,nm0943308,nm0797136,nm0313227,nm0488715,nm0037874,nm1400437,nm0934684,nm0036272,nm0478062	nm0841003,nm1263567,nm0392350,nm0202379
tt0826761	nm1783083	nm1783083
tt0826763	nm2320459,nm2316189	nm2320459,nm2316189
tt0826764	nm2316679	nm2316679
tt0826765	nm1477697	\N
tt0826766	nm1684574,nm1466872	nm2539064
tt0826767	nm2042353	\N
tt0826768	nm1378716	nm2324139
tt0826769	nm2301249	nm2301249
tt0826770	nm0558058	nm1944984,nm0558058
tt0826771	nm1407270	nm1407270
tt0826772	nm1785633	nm1472469,nm1473239,nm0385630,nm0830352,nm0340291
tt0826773	nm2324765	nm1452809,nm2035659,nm2402232,nm2592681
tt0826774	\N	\N
tt0826775	nm1774157	nm1774157
tt0826776	nm2319177	nm2319177,nm0522454
tt0826777	nm0323349	\N
tt0826778	\N	\N
tt0826779	nm1012131	nm1012131
tt0826780	nm0879445	nm0127192,nm0847012
tt0826781	nm1232976	nm0436879,nm1232976,nm0689029
tt0826782	nm2316472	nm2316472,nm2319441
tt0826783	nm0845439	nm0814339,nm0685063
tt0826784	nm0299656	nm1413971
tt0826785	nm2322400	nm2322400
tt0826786	nm1671292	nm1671292
tt0826787	nm0625890	nm0747657
tt0826788	nm2323178	nm2323178
tt0826789	nm1012131	nm1012131
tt0826790	nm0845439	nm0814339,nm0778432
tt0826791	nm0586274	nm0070669,nm0302035
tt0826792	nm0395786	nm0351420,nm2170596
tt0826793	nm2241977,nm2237463,nm2335557	nm2318601,nm2318010
tt0826794	nm1752600	\N
tt0826795	nm1942794	nm1823210,nm1942794
tt0826796	nm1409607,nm1988296,nm2323202	nm1409607,nm1988296,nm2323202
tt0826797	nm2317069	nm2320516,nm2317069
tt0826799	nm0855882	\N
tt0826800	nm2007765	nm2007765
tt0826801	nm0711250	nm2054700,nm0711250
tt0826802	nm0777593	\N
tt0826803	nm1190075	\N
tt0826805	nm2316320	nm2316320
tt0826806	nm2286070	nm2286070
tt0826807	nm2123597	\N
tt0826808	nm1785850	\N
tt0826809	nm0195773,nm0457672	nm0195773,nm0457672
tt0826810	nm2316320	nm2316320
tt0826811	nm1312401	nm2209861,nm1312401
tt0826812	nm0228122	\N
tt0826813	nm2275200	\N
tt0826814	nm0700090	nm0087716,nm0700090,nm0130402
tt0826815	\N	\N
tt0826816	nm0615561	nm0094693,nm2319092,nm0615561,nm1127397
tt0826817	nm0518579	nm0518579
tt0826818	nm2193014	nm2191099
tt0826819	nm2320427	\N
tt0826820	nm1899545	nm1899545,nm0556505
tt0826821	nm2317625	nm2317625
tt0826822	nm0071036	\N
tt0826823	nm0001108	nm0003587,nm0342041
tt0826824	nm1129111	nm2318777
tt0826825	nm1729108	nm1680566
tt0826826	nm1960436	nm1960436
tt0826827	\N	\N
tt0826828	nm1511342	nm1511342
tt0826829	nm0139857	\N
tt0826830	nm1194661,nm2097468	nm1194661,nm2097468
tt0826831	nm0666972	\N
tt0826832	\N	\N
tt0826833	nm0417487	\N
tt0826834	nm0033288,nm0004000,nm1069607,nm0727897,nm0764730	nm0206838,nm0549790,nm0895693
tt0826835	nm0033288,nm0004000,nm1069607,nm0727897,nm0764730	nm0206838,nm0549790,nm0895693
tt0826836	nm0033288,nm0004000,nm1069607,nm0727897,nm0764730	nm0206838,nm0549790,nm0895693
tt0826837	nm0033288,nm0004000,nm1069607,nm0727897,nm0764730	nm0206838,nm0549790,nm0895693
tt0826838	nm0033288,nm0004000,nm1069607,nm0727897,nm0764730	nm0206838,nm0549790,nm0895693
tt0826839	nm0033288,nm0004000,nm1069607,nm0727897,nm0764730	nm0206838,nm0549790,nm0895693
tt0826840	nm0033288,nm0004000,nm1069607,nm0727897,nm0764730	nm0206838,nm0549790,nm0895693
tt0826841	nm0033288,nm0004000,nm1069607,nm0727897,nm0764730	nm0206838,nm0549790,nm0895693
tt0826842	nm0726453	nm0331510,nm0726453
tt0826843	nm0648455	nm0648455
tt0826844	nm0325585	\N
tt0826845	nm2318509	nm2318509,nm2318312,nm2318136
tt0826852	nm0589106	nm0373611
tt0826856	nm0589106	nm0935540
tt0826861	nm0589106	nm0806974
tt0826862	nm0589106	nm0191526
tt0826864	nm0589106	nm2158931
tt0826866	nm0589106	nm1981117
tt0826868	nm1265608	\N
tt0826869	nm1265608	\N
tt0826870	nm0138894	\N
tt0826871	nm0138894	\N
tt0826872	nm0138894	\N
tt0826873	nm0138894	\N
tt0826874	nm0138894	\N
tt0826875	nm0138894	\N
tt0826876	nm0138894	\N
tt0826877	nm0138894	\N
tt0826878	nm0138894	nm5230552,nm6258109
tt0826879	nm0123095	nm0245244,nm0867354,nm0912726
tt0826880	nm0492974	nm0277389,nm0867354,nm0912726
tt0826881	nm0600503	nm0741220,nm0867354,nm0912726
tt0826882	nm0464346	nm0912726,nm0245244
tt0826883	nm0457638	nm0912726,nm0674773
tt0826884	nm0924880	nm0912726,nm0674773
tt0826885	nm0924880	nm0912726,nm0674773
tt0826886	nm0924880	nm0912726,nm0828969
tt0826887	nm0589929	nm0912726,nm0730040,nm1236695
tt0826888	nm0267497	nm0912726,nm0008036
tt0826889	nm0589929	nm0912726,nm0020814
tt0826890	nm1568516	nm0912726,nm0008036
tt0826891	nm0245643	nm0574692,nm0912726
tt0826892	\N	\N
tt0826893	\N	\N
tt0826895	nm1879225	nm0655598
tt0826896	nm0030362	nm0693943,nm0808850,nm0390852,nm1366269,nm0430210
tt0826897	nm0433035	nm0387356,nm0808850,nm0390852
tt0826898	nm0030362	nm0321244,nm0808850,nm0390852
tt0826899	nm0020334	\N
tt0826901	\N	\N
tt0826902	nm0499576	nm0292601
tt0826903	nm0499576	nm0292601
tt0826904	nm0499576	nm0292601
tt0826905	\N	\N
tt0826906	\N	\N
tt0826907	\N	\N
tt0826908	nm0861630	nm1740768
tt0826909	nm0861630	nm1740768
tt0826910	nm0499576	nm0235198,nm1740768,nm0405169,nm1332821
tt0826911	nm0499576	nm0235198,nm1740768,nm0405169,nm1332821
tt0826912	nm0499576	nm0235198,nm1740768,nm0405169,nm1332821
tt0826913	\N	nm0235198,nm1740768,nm0405169,nm1332821
tt0826914	\N	\N
tt0826915	\N	\N
tt0826916	\N	\N
tt0826917	\N	\N
tt0826918	\N	nm0292601,nm0432612
tt0826919	\N	nm0292601,nm0432612
tt0826920	\N	\N
tt0826921	\N	\N
tt0826922	\N	\N
tt0826923	\N	\N
tt0826924	\N	\N
tt0826925	\N	\N
tt0826926	nm0861630	nm0235198,nm0292601,nm0405169
tt0826927	nm0861630	nm0235198,nm0292601,nm0405169
tt0826928	nm0861630	nm0235198,nm0292601,nm0405169
tt0826929	nm0861630	nm1023269,nm0235198,nm0292601,nm1740768,nm0405169,nm0936976
tt0826930	nm0861630	nm1740768,nm0292601,nm0235198,nm0936976,nm1023269,nm0405169
tt0826931	nm0861630	nm1023269,nm0235198,nm0292601,nm1740768,nm0405169,nm0936976
tt0826932	\N	nm1740768,nm0292601,nm0235198,nm0936976,nm1023269,nm0405169
tt0826933	\N	nm1023269
tt0826934	\N	nm1023269
tt0826935	\N	nm1023269
tt0826936	nm0861630	nm0292601
tt0826937	\N	nm0292601
tt0826938	\N	nm0292601
tt0826939	\N	nm0951517,nm0702732
tt0826940	\N	\N
tt0826942	nm0158741,nm0447842,nm2207394,nm0755828,nm1138508	\N
tt0826943	\N	\N
tt0826944	\N	nm1393577
tt0826945	\N	\N
tt0826946	\N	\N
tt0826947	\N	\N
tt0826948	\N	nm2056786
tt0826949	\N	\N
tt0826950	\N	\N
tt0826951	\N	\N
tt0826953	\N	\N
tt0826954	nm0232952	nm1147452,nm1188748,nm1678482
tt0826955	nm0918659	nm0949418,nm0939942
tt0826956	nm0512647	nm0505248
tt0826957	nm0474539	nm0492740,nm0703490,nm0907209
tt0826958	nm0474539	nm0492740,nm0703490,nm0907209
tt0826959	nm0474539	nm0492740,nm0703490,nm0907209
tt0826960	nm0745037,nm0018877,nm0766649,nm0918019,nm0051204	nm0018877,nm3297482,nm2112627,nm0351347,nm1259708,nm2504060,nm8222984,nm0989673,nm0613618,nm0684897,nm0725300,nm0745037,nm0766649,nm3358499
tt0826961	nm0794837	nm1413751
tt0826962	nm0657632	nm0454626,nm1802686
tt0826963	nm0657632	nm0454626,nm1802686
tt0826964	nm0657632	nm0454626,nm1802686
tt0826965	nm0657632	nm4669099,nm0454626,nm1802686
tt0826966	nm0218039,nm0665889	\N
tt0826967	\N	\N
tt0826968	\N	\N
tt0826969	\N	\N
tt0826970	\N	\N
tt0826971	nm2269438	\N
tt0826972	nm2269438	\N
tt0826973	\N	\N
tt0826974	\N	\N
tt0826975	\N	\N
tt0826976	\N	\N
tt0826977	\N	\N
tt0826978	\N	\N
tt0826979	\N	\N
tt0826980	\N	\N
tt0826981	\N	\N
tt0826982	\N	\N
tt0826983	\N	\N
tt0826984	\N	\N
tt0826985	\N	\N
tt0826986	\N	\N
tt0826987	\N	\N
tt0826988	nm0377741	\N
tt0826989	nm0377741	\N
tt0826990	nm0377741	nm0377741
tt0826991	\N	\N
tt0826992	nm0377741	\N
tt0826993	\N	\N
tt0826994	nm0377741	nm0377741
tt0826995	nm0377741	nm0377741
tt0826996	\N	\N
tt0826997	nm0377741	nm0377741
tt0826998	\N	\N
tt0826999	\N	\N
tt0827000	\N	\N
tt0827001	nm0377741	\N
tt0827002	nm0377741	\N
tt0827003	nm0377741	\N
tt0827004	\N	\N
tt0827005	\N	\N
tt0827006	\N	\N
tt0827007	\N	\N
tt0827008	nm0599624	nm0657892
tt0827009	nm0578899	nm0352709
tt0827010	nm0599624	nm0256821
tt0827011	nm0095080	nm0840106,nm2251672
tt0827012	nm0003403	nm0287069
tt0827013	nm0790519	nm0840106
tt0827014	nm0578899	nm0840106
tt0827015	nm0790519	nm0595913
tt0827016	nm0578899	nm0138775
tt0827017	nm0599624	nm0552009
tt0827018	\N	nm1105358,nm1122050
tt0827019	\N	nm1105358,nm1122050
tt0827020	\N	nm1105358,nm1122050
tt0827021	\N	nm1105358,nm1122050
tt0827022	\N	nm1105358,nm1122050
tt0827023	\N	\N
tt0827024	\N	\N
tt0827025	\N	\N
tt0827026	\N	\N
tt0827027	nm0072170	\N
tt0827028	\N	\N
tt0827029	\N	\N
tt0827030	\N	nm0831410
tt0827031	\N	\N
tt0827032	\N	nm0831410
tt0827033	\N	nm0831410
tt0827034	\N	\N
tt0827035	\N	\N
tt0827036	nm0072170	nm0831410
tt0827037	\N	\N
tt0827038	\N	\N
tt0827039	nm0072170	\N
tt0827040	\N	\N
tt0827041	\N	\N
tt0827042	nm0072170	\N
tt0827043	\N	\N
tt0827044	\N	\N
tt0827045	\N	\N
tt0827046	\N	\N
tt0827047	\N	\N
tt0827048	\N	\N
tt0827049	nm0072170	\N
tt0827050	nm0072170	\N
tt0827051	\N	\N
tt0827053	nm0072170	\N
tt0827055	\N	\N
tt0827056	\N	\N
tt0827057	nm0072170	\N
tt0827058	\N	\N
tt0827061	\N	\N
tt0827062	\N	\N
tt0827065	\N	nm0831410
tt0827066	\N	\N
tt0827068	nm0072170	\N
tt0827069	\N	\N
tt0827070	\N	\N
tt0827071	\N	\N
tt0827072	nm0072170	\N
tt0827073	\N	\N
tt0827078	\N	\N
tt0827080	nm1463975	nm1463975
tt0827081	\N	\N
tt0827082	\N	\N
tt0827083	\N	nm2633214
tt0827084	\N	\N
tt0827085	\N	\N
tt0827086	\N	nm2633214
tt0827087	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827088	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827089	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827090	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827091	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827092	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827093	\N	nm0338279,nm1138106,nm0810019
tt0827094	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827095	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827096	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827097	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827098	nm1079042	nm2317263,nm0338279,nm0567961,nm0685312,nm1138106,nm0810019
tt0827099	nm1079042	nm0047744,nm0338279,nm0685312,nm1138106,nm0810019
tt0827100	nm1079042	nm2317263,nm0338279,nm0685312,nm1138106,nm0810019
tt0827101	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827102	nm1079042	nm0338279,nm0567961,nm0685312,nm1138106,nm0810019
tt0827103	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827104	\N	nm0338279,nm0685312,nm1138106,nm0810019
tt0827105	\N	nm3665506,nm1114104,nm1090590,nm1482137
tt0827106	nm1823287,nm2694566,nm0714420,nm3076162	nm1823287,nm2431504,nm0069865,nm2442249,nm1463975
tt0827107	\N	\N
tt0827108	nm1786341	\N
tt0827109	nm1786341	\N
tt0827110	nm1786341	\N
tt0827111	nm0119725	\N
tt0827112	nm1786341	\N
tt0827113	\N	\N
tt0827114	\N	\N
tt0827115	\N	\N
tt0827116	\N	nm2001294,nm1768678
tt0827117	\N	\N
tt0827118	nm1463975	nm1463975
tt0827119	nm0113512,nm0129828	nm0129828,nm1138901,nm1563049,nm0459679,nm1337895,nm1210803
tt0827120	nm0113512,nm0129828	nm0129828,nm1138901,nm1563049,nm0459679,nm1337895,nm1210803
tt0827121	nm0113512,nm0129828	nm0129828,nm1138901,nm1563049,nm0459679,nm1337895,nm1210803
tt0827122	nm0113512,nm0129828	nm0129828,nm1138901,nm1563049,nm0459679,nm1337895,nm1210803
tt0827123	nm0113512,nm0129828	nm0129828,nm1138901,nm1563049,nm0459679,nm1337895,nm1210803
tt0827124	nm0004573	nm0190175,nm0810158
tt0827125	\N	nm0810158
tt0827126	nm0484645	nm0710865,nm0810158
tt0827127	\N	nm0710865,nm0810158
tt0827128	\N	nm0649183,nm0810158,nm0814227
tt0827129	\N	nm0710865,nm0810158
tt0827130	nm0329574	nm0649183,nm0810158
tt0827131	nm0004573	nm0710852,nm0810158
tt0827132	nm0004573	nm0649183,nm0810158
tt0827133	\N	nm0649183,nm0810158
tt0827134	nm0710865	nm0649183,nm0814227,nm0810158
tt0827135	nm0484645	nm0810158,nm0649183
tt0827136	nm0329574	nm0190175,nm0810158
tt0827137	nm0484645	nm0710865,nm0810158
tt0827138	nm0484645	nm0710865,nm0810158
tt0827139	nm0484645	nm0710865,nm0810158
tt0827140	nm0004573	nm0710865,nm0810158
tt0827141	nm0484645	nm0190175,nm0810158
tt0827142	nm0329574	nm0810158,nm0190175
tt0827143	\N	nm0190175,nm0810158
tt0827144	nm0554169	nm0190175,nm0810158
tt0827145	\N	nm0810158
tt0827146	nm0329574	nm0190175,nm0810158
tt0827147	\N	nm0710865,nm0810158
tt0827148	\N	nm0205493,nm0655462,nm0810158
tt0827149	\N	nm0190175,nm0710865,nm0810158
tt0827150	nm0554169	nm0190175,nm0810158
tt0827151	nm0329574	nm0205493,nm0655462,nm0810158
tt0827152	nm0484645	nm0381280,nm0810158
tt0827153	nm0484645	nm0710865,nm0810158
tt0827154	\N	nm0190175,nm0810158
tt0827155	\N	nm0205493,nm0655462,nm0810158
tt0827156	\N	nm0190175,nm0810158
tt0827157	nm0329574	nm0991378,nm0810158
tt0827158	\N	\N
tt0827162	nm0413921	nm1048045,nm4087926,nm4088579,nm0633468,nm0898733,nm4785699,nm0719927,nm0054985
tt0827165	nm0723974	nm2625216
tt0827166	nm0770445,nm0776932,nm0646409,nm0886763,nm0929621,nm0388608,nm0631352	nm2073375,nm0969058,nm0198708,nm1130577,nm0887539,nm0631590,nm1488269,nm2321171,nm0495599,nm0648970,nm0248680,nm1986153,nm1130781
tt0827167	nm1899433	nm1899433
tt0827168	nm1990881	nm1990881
tt0827169	nm2167328	nm2167328
tt0827170	nm0631590	nm0092063,nm1006260,nm0462773
tt0827171	nm0819074	\N
tt0827172	nm0809967	nm0057677,nm0093426,nm0288997,nm0414633,nm2091962,nm0674596
tt0827173	nm1809992	\N
tt0827174	nm2141778	\N
tt0827175	nm0338874,nm0461865	\N
tt0827176	nm1012131	nm1012131
tt0827177	nm1259604	nm1259604
tt0827178	nm1038373	\N
tt0827179	nm0855613	nm0083590
tt0827180	nm0466424	\N
tt0827181	nm0059686	nm0741129
tt0827182	nm0314863	nm0314863,nm1862184
tt0827183	nm2322166	nm2646292,nm5463451,nm0223664,nm2322166
tt0827184	nm1463975	nm1463975
tt0827185	nm2323014	nm2323014
tt0827187	nm2095224,nm0205803	nm0102824,nm1556996,nm0001410,nm0000184
tt0827188	nm0568235	nm2250534
tt0827189	nm0940400	nm0642156
tt0827190	nm2133990	\N
tt0827191	nm0586274	nm0844441,nm0952015
tt0827192	nm0506518	nm0346521,nm0506518,nm1344075
tt0827193	nm0923396	nm1411676,nm2206950
tt0827194	nm0444687,nm0609012	nm0444687,nm0609012
tt0827195	nm0688126	nm0552295
tt0827196	nm2286070	\N
tt0827197	nm2321438	nm2321438
tt0827198	nm1947584	nm1830508
tt0827199	nm1245227	nm1245227
tt0827200	nm0533414	nm0859977
tt0827201	nm2317672	nm2317672
tt0827202	nm0631539	nm0631539,nm15613017
tt0827203	nm0804935	nm2321739,nm0804935
tt0827204	nm1012131	nm1012131
tt0827205	nm2319126	nm1802928
tt0827206	nm2320419	\N
tt0827207	nm0668080	\N
tt0827208	nm1635730	nm2323328
tt0827209	nm1431126	nm0882388
tt0827210	nm1828346	nm2359054,nm1828346
tt0827211	nm1458614	nm1458614
tt0827212	nm0509645	\N
tt0827213	nm2133990	\N
tt0827214	nm0038295	nm2073696,nm2085193,nm1323078,nm0038295,nm0945282
tt0827215	nm1975355,nm1971716	nm1971716
tt0827216	nm2316856	nm0643093
tt0827217	nm1955015	nm0926874
tt0827218	nm0219513	nm0516027,nm0188462
tt0827219	\N	\N
tt0827220	nm0257638	nm0044831
tt0827221	nm0257638	nm0707213
tt0827222	nm0484645	nm0911698
tt0827223	nm0257638	nm0707213
tt0827224	nm0257638	nm0293955,nm0769653
tt0827225	nm0257638	nm0707213
tt0827226	nm0484645	nm0852338
tt0827227	nm0257638	nm0794088
tt0827228	nm0257638	nm0837145,nm0746473
tt0827229	nm0257638	nm0794088
tt0827230	nm0257638	nm0794088
tt0827231	nm0257638	nm0794088
tt0827232	nm0004573	nm0794088
tt0827233	\N	nm0794088
tt0827234	nm0257638	nm0852338
tt0827235	nm0257638	nm0866572
tt0827236	nm0257638	nm0640784
tt0827237	\N	nm0794088
tt0827238	nm0791097	nm0916956
tt0827239	nm0484645	nm0911698
tt0827240	\N	\N
tt0827241	nm0004573	nm0794088
