tconst	directors	writers
tt0131166	nm0276704,nm0879391,nm0890672	nm3331429,nm0647454,nm0879391,nm2379565
tt0131167	nm0044116	\N
tt0131168	nm0614516	nm0043697,nm0054985,nm0654079,nm0571334,nm0643919,nm0306660,nm1434690,nm0432729,nm4292447,nm1537754,nm0788845,nm4422608,nm0048225,nm4422712,nm0001385,nm15049464,nm0746807,nm0777331,nm15986147
tt0131169	nm0461368,nm0215003,nm0384926,nm2182529,nm0215036,nm1529950,nm11650565,nm1524387,nm1357859,nm0774934,nm2212200,nm1105956,nm11648083,nm0719080,nm2520188	nm0461368,nm2182529,nm1529950,nm11650565,nm1524387,nm0215003,nm0384926,nm2212200,nm1105956,nm11648083,nm0719080,nm2520188
tt0131170	nm6909530,nm0510358,nm0052289,nm0504831	\N
tt0131171	nm0444815,nm0862111,nm0444814,nm0871111	nm1336280,nm0016392,nm0196352,nm0886898,nm6378152,nm0031990,nm0249131
tt0131172	nm0562013,nm0384987	nm0214177
tt0131173	nm0692714	nm0123666,nm0146528,nm0995931,nm0383666,nm0492856,nm0563814,nm0581615,nm0640976,nm0686541,nm5147284,nm0807364,nm0925768
tt0131174	nm0065701	nm1434273,nm1516030
tt0131175	nm0011225	nm1113275
tt0131176	nm0471862,nm0877427,nm0431789,nm0578899,nm0296651,nm0567680,nm0119689,nm0586198,nm0847749,nm0929519	nm0062135,nm0223838,nm0227512,nm0237705,nm0284894,nm0289278,nm0367852,nm0387881,nm0450846,nm0471862,nm0573505,nm0593659,nm0929519
tt0131178	nm0554249,nm0485871,nm0137999,nm0189075,nm0204537,nm0340981,nm0388913	nm0037734,nm0109608,nm0137999,nm3749921,nm0260012,nm0340981,nm0351444,nm0363492,nm0388913,nm0437200,nm0455126,nm0506215,nm0663812,nm0798977,nm0831972,nm0918918
tt0131179	nm0945506,nm0766244,nm2586417,nm1829961,nm2486214,nm0386185	nm1108327,nm1038863,nm1661458,nm2588337,nm0441419,nm1402957,nm2557097,nm1890325,nm1628160,nm1000156,nm4826450,nm4344341,nm0881576,nm1737449,nm0753218
tt0131180	nm0510621,nm0013975,nm0074936,nm0075571,nm0500399,nm0526320,nm0845450	nm0405889,nm0293009,nm0074936,nm1281672
tt0131181	nm0449871	nm0187591,nm0626334
tt0131182	\N	\N
tt0131183	nm0319299,nm1136338,nm0771318	nm0319299,nm0186897,nm1003939,nm0228053,nm0482347,nm1038828,nm0873089,nm0449202,nm0493351,nm0429115,nm11506540,nm0093327,nm0629318,nm0771318,nm2665637,nm2654617,nm0135059,nm1136338,nm1370158
tt0131184	nm0357906	nm0950034,nm0482936,nm0818468,nm1497264
tt0131185	nm0614516	nm0054985,nm0000092,nm0387506,nm0502643,nm0571334,nm0589711,nm0788845
tt0131186	nm0265898,nm0686781,nm0359081,nm0405128,nm0677825,nm0074757,nm0056315	nm0265904,nm0026462,nm6469683,nm0092251,nm0265892,nm0405632,nm5389568,nm0752968,nm0841154,nm0296926,nm0374969,nm0429752,nm3089617,nm3556724,nm0027679,nm1534605
tt0131187	nm0478176,nm0092330,nm0097259,nm0777527,nm0161621,nm0125665,nm0268712,nm1272005,nm0496664,nm0269168,nm0350666,nm0600012	nm1154563,nm11673069,nm0034922,nm0067601,nm0090504,nm0097259,nm3882502,nm0154257,nm0155009,nm0214518,nm11970219,nm0268712,nm0302913,nm0310375,nm0337169,nm0342176,nm0532608,nm0580698,nm0676019,nm0720421,nm0758564,nm0777527,nm0858120,nm0209234,nm0560943,nm1123672,nm2410376,nm0211381
tt0131188	nm0792694	nm0095376,nm0103985,nm0000092,nm0178560,nm0960825,nm0296484,nm0356227,nm0376676,nm1454747,nm0419572,nm1444450,nm0505557,nm0507621,nm0622215,nm0693259,nm0750775,nm0792694,nm0961906,nm0913961,nm0083474,nm0471014,nm0177228,nm0191814,nm0292450,nm0817624,nm0016797,nm0104050,nm2433889,nm0203349,nm13403013,nm13403099,nm5312691,nm11448487,nm0556671,nm0633468,nm0643919,nm13403118,nm4269882,nm0787323,nm0864025,nm0923451,nm0031553,nm0039194,nm0072760,nm0079216,nm0083392,nm0102903,nm0001037,nm0960756,nm0001094,nm1133864,nm0266943,nm0321742,nm0961099,nm0541438,nm0611350,nm0629428,nm0742768,nm0843059,nm0878985,nm0920272,nm0294429
tt0131190	nm0619068,nm0223403,nm0586736,nm0855380,nm0096450,nm0948927	nm0150058,nm0323658,nm0938637,nm0392955
tt0131192	nm0419265,nm0502766,nm0727999,nm0024120,nm0831580,nm0382227,nm0614634,nm0829038,nm0165493,nm0199954,nm0324013,nm0385227,nm0128715,nm0257638,nm0329574,nm0337586,nm0484645,nm0494110,nm0816593,nm0924065,nm0946391,nm0758508	nm0038654,nm0080867,nm0097848,nm0110893,nm0118353,nm2478913,nm0134124,nm1198517,nm3721340,nm0208342,nm0227481,nm0277643,nm0295053,nm0337914,nm2187143,nm6231898,nm1485609,nm0382227,nm0414669,nm0213991,nm0502766,nm0542531,nm0608962,nm0640619,nm0666377,nm0758508,nm0795851,nm0816593,nm5098823,nm0912131,nm3936523,nm0918918,nm0924065
tt0131193	nm0939767	nm0660834
tt0131194	nm0258007	nm0599021
tt0131195	nm0000465	nm0031301
tt0131196	nm0547771	nm0193721
tt0131197	nm0167774	\N
tt0131198	nm0359144	nm0359144
tt0131199	\N	\N
tt0131200	nm0020780	nm0483120
tt0131201	nm0289245	nm0193721
tt0131202	nm1438775	\N
tt0131203	nm0185955	\N
tt0131204	nm0765430	\N
tt0131205	nm0786249	\N
tt0131206	nm0645619	\N
tt0131207	nm0644494	nm0586483
tt0131208	\N	\N
tt0131209	nm1001154	\N
tt0131210	nm0390870	\N
tt0131211	nm0258007	nm0198790
tt0131212	\N	\N
tt0131213	nm0782685	\N
tt0131214	nm0408867	\N
tt0131215	nm0538262	\N
tt0131216	nm0360237	\N
tt0131217	nm11246872	\N
tt0131218	nm0810814	\N
tt0131219	nm0655230	\N
tt0131220	nm0376882	\N
tt0131221	\N	\N
tt0131222	nm4725576	\N
tt0131223	\N	\N
tt0131224	nm0032540	\N
tt0131225	nm0345273	\N
tt0131226	nm0068871	nm0818881
tt0131227	\N	\N
tt0131228	\N	\N
tt0131229	nm0289245	nm0217693
tt0131230	nm0655230	nm0655230
tt0131231	\N	\N
tt0131232	nm0224595	\N
tt0131233	nm0818881	\N
tt0131234	nm0134536	\N
tt0131235	nm0146073,nm0786249	nm0146073,nm0786249
tt0131236	nm0786249	nm0031080
tt0131237	nm0954571	\N
tt0131238	nm0994566	\N
tt0131239	nm0496928	\N
tt0131240	nm0824471	\N
tt0131241	nm0334321	\N
tt0131242	nm0345273	\N
tt0131243	\N	\N
tt0131244	\N	\N
tt0131246	nm0229638	nm0003180,nm0517119
tt0131247	nm0169104	\N
tt0131248	\N	\N
tt0131249	nm0070724	\N
tt0131250	nm0291635	nm0291635
tt0131251	nm10716708	\N
tt0131252	\N	\N
tt0131253	nm0203996	nm0002674
tt0131254	nm0779258	\N
tt0131255	\N	\N
tt0131256	nm0289245	nm0193721,nm0709882
tt0131257	nm0817964	\N
tt0131258	nm0241636	\N
tt0131259	\N	\N
tt0131260	nm0084646	nm0084646
tt0131261	nm4725576	\N
tt0131262	nm4725576	\N
tt0131263	nm4725576	\N
tt0131264	\N	\N
tt0131265	nm0068871	nm0818881
tt0131266	\N	\N
tt0131267	\N	\N
tt0131269	nm0094217	nm4141270
tt0131270	nm0002674	nm0002674
tt0131271	nm0345273	\N
tt0131272	\N	\N
tt0131273	nm2707892	nm2707403
tt0131274	nm0390870	\N
tt0131275	nm0455200	\N
tt0131276	nm0826917	nm0919090
tt0131277	nm3962979	\N
tt0131278	nm0894178	nm0228184,nm0894178,nm0487028,nm0187651,nm0886045
tt0131279	nm4581944	nm4581944
tt0131280	nm0345273	\N
tt0131281	nm0547771	nm0193721
tt0131282	nm0655230	\N
tt0131283	nm0999515	nm5376176
tt0131284	\N	\N
tt0131285	nm14941086	\N
tt0131286	\N	\N
tt0131287	nm0744342	nm3292873
tt0131288	nm0707009	\N
tt0131289	\N	\N
tt0131290	nm0211487	\N
tt0131291	nm0211487	\N
tt0131292	nm0890910	\N
tt0131293	nm0408867	\N
tt0131294	nm0094217	\N
tt0131295	nm0547771	nm0193721
tt0131296	nm0000465	nm0000465
tt0131297	\N	\N
tt0131298	nm0110232,nm0258007	nm0193721,nm0110232
tt0131300	nm0061197	nm0199505
tt0131301	nm0655230	\N
tt0131302	nm0818881	\N
tt0131303	nm0237015	\N
tt0131304	nm0237015	\N
tt0131305	nm0655230	\N
tt0131306	nm0289245	nm0193721
tt0131307	nm0289245	nm0193721
tt0131308	nm0625979	nm0625979
tt0131309	nm0000465	\N
tt0131310	nm0211487	\N
tt0131311	nm0247624,nm0211487	\N
tt0131312	nm0211487	\N
tt0131313	nm0362065	\N
tt0131314	nm0361521	nm0079278
tt0131315	nm0651406	nm0651406
tt0131316	nm0087638	nm0650959
tt0131317	nm0343918	nm0343918
tt0131318	nm0927179	nm0927179
tt0131319	nm0688354	nm0688354
tt0131321	nm0376221	\N
tt0131322	\N	\N
tt0131323	nm0361521	\N
tt0131324	nm0304681	nm0731187
tt0131325	nm0000568	nm0000188
tt0131326	nm0348960	nm0270288
tt0131327	nm0924063	nm0420105,nm0588128,nm0682988
tt0131328	nm0134383	nm0149255,nm0299671,nm0134383
tt0131329	nm0811296	\N
tt0131330	nm0064410	\N
tt0131331	nm0621501,nm0711143	nm0301469,nm0593916
tt0131332	nm1064649	nm1064649
tt0131333	nm0224543	nm0224543,nm0496174,nm0634112,nm0634113
tt0131334	nm0792330	nm0009644
tt0131335	nm0147356	nm0702035
tt0131336	\N	\N
tt0131337	nm0438973	nm0438973,nm1138732
tt0131338	nm0603220	nm0603220,nm0774991
tt0131339	nm0527439	nm8414582
tt0131340	nm0010367	nm0024530
tt0131341	nm0280534	\N
tt0131342	nm0741123	\N
tt0131343	nm0159154	nm0065671,nm0672150
tt0131344	nm0186411	nm0279089
tt0131345	\N	\N
tt0131346	nm0761879	nm0761879
tt0131347	\N	nm5056566
tt0131348	nm0625424	nm0225458
tt0131349	nm0006685	nm0187994,nm0398222
tt0131350	nm0178422	\N
tt0131351	nm0554924	nm0555005
tt0131352	nm0564319	nm0895995
tt0131353	nm0896691	nm3663577,nm0696738,nm0896691
tt0131354	nm0693851	nm14012521,nm0693851,nm14012520
tt0131356	nm0072159	\N
tt0131357	nm0483222,nm0803633	nm0483222,nm0803633
tt0131358	nm0228526	\N
tt0131359	nm0444848	nm0570821
tt0131360	nm0080636	\N
tt0131364	nm0773654	nm5218227
tt0131365	nm0052589	\N
tt0131367	nm0527073	nm0320675
tt0131368	nm0639270	nm0639270
tt0131369	nm0000165	nm0309996,nm0098943,nm0304665,nm0541632
tt0131370	nm0771515	nm3750729,nm0771515
tt0131371	nm0408492	nm0408492
tt0131372	nm0720987	nm0720987
tt0131373	nm0258084	\N
tt0131374	nm0066831	\N
tt0131375	nm0343650	nm0343650
tt0131376	nm0186345	nm0622435
tt0131377	nm0906080	nm0313888,nm0940820
tt0131378	nm0846371	nm0510781
tt0131379	nm0185714	nm0151310,nm0185714,nm0490660
tt0131380	nm0226106	nm0115040,nm0469166
tt0131381	nm0791019	nm0791019
tt0131382	nm0035863	nm0035863
tt0131383	nm0139356	nm0139356
tt0131384	nm0809467	nm0353524,nm0425010,nm0446441
tt0131385	nm0371086	\N
tt0131386	nm0331084	\N
tt0131387	nm0639631	nm0382774,nm0472812
tt0131388	nm0361521,nm0550405	nm0361521,nm0550405
tt0131389	nm0691255	nm0691255
tt0131390	nm0736610	nm0428177
tt0131391	nm0003422	nm0202295,nm0666196
tt0131392	nm0744504	nm0582674
tt0131393	nm0163875,nm0242139	nm0810611
tt0131394	nm0882134	nm0882134
tt0131395	nm0782831	nm0448743
tt0131396	nm0942367	nm0942367
tt0131397	\N	\N
tt0131398	nm0206911	nm0206911
tt0131399	nm0954786	nm0954786
tt0131400	nm0050436	nm0050436,nm1512931
tt0131401	nm0078705	nm0354676,nm0078705,nm0131352
tt0131402	nm0091380	nm0458283
tt0131403	nm0361521	nm0281556
tt0131404	nm0346436	nm0346436,nm0912888,nm0372679
tt0131405	nm0691255	nm0691255
tt0131406	\N	nm0905989
tt0131407	nm0376221	nm0170401,nm0192325,nm0822962,nm0937289
tt0131408	nm0609741	nm0609741
tt0131409	nm0684342	nm0684342
tt0131410	nm0901874	nm1818211,nm0910067
tt0131411	nm0786252	nm0786252
tt0131413	nm0494110	nm0123754,nm0419282,nm0712060,nm0326371
tt0131414	nm0583206	nm0062334,nm0403346
tt0131415	nm0445418	nm0445418
tt0131416	nm0061197	\N
tt0131417	nm0630186	nm0135905,nm0630186
tt0131418	nm0828328	nm0828328
tt0131420	nm0901874	nm0440099,nm0458283
tt0131421	nm0437886	nm0437886
tt0131422	nm0901874	nm0342975,nm0901874
tt0131423	nm0529163	nm0558349,nm0122745,nm1006259
tt0131424	\N	\N
tt0131425	nm0621797	nm0109118,nm0746460
tt0131426	nm0489395	nm0032968,nm0145926
tt0131428	nm0361521	\N
tt0131429	nm0444848	nm0570821
tt0131430	nm0332531	\N
tt0131431	nm0551079	nm0953104
tt0131432	nm0279583	nm0279583
tt0131433	\N	\N
tt0131434	nm0088881,nm0511155	nm2432708
tt0131435	nm0289245	nm0000259,nm0031080
tt0131436	nm0552786	nm0005290,nm0235156,nm2168359
tt0131437	nm0361521	\N
tt0131438	nm0901874	nm0312002,nm0901874
tt0131439	nm0926498	\N
tt0131440	nm0691255	\N
tt0131441	nm0882134	nm0882134
tt0131442	nm0544915	nm0298843
tt0131443	nm0407743	\N
tt0131444	nm0630122	\N
tt0131445	nm0285513	nm0285513
tt0131446	nm0655063	nm0278930
tt0131447	\N	\N
tt0131448	nm2144275	nm0084646,nm2144275
tt0131449	nm0612803	nm0357701,nm0128320
tt0131450	nm0691255	\N
tt0131451	nm0858160	nm0471736,nm0858160,nm0957995
tt0131452	nm0645619	nm0645619
tt0131453	nm0257068	nm0623880,nm0771176
tt0131454	nm0203200	nm0088618
tt0131455	nm0236727	\N
tt0131456	nm0218455	nm0757841
tt0131457	nm0830492	\N
tt0131458	nm0714058	nm0702959,nm0714058
tt0131459	\N	nm0348865
tt0131460	nm0049601	nm0049601
tt0131461	nm0282984,nm0903465	nm0282984,nm0903465
tt0131462	nm0409828	\N
tt0131463	nm0882134	\N
tt0131464	nm0533073	nm0939628
tt0131465	nm0882134	nm0882134
tt0131466	nm0901874	nm0712002,nm0910067
tt0131467	nm0707033	nm0707033
tt0131468	nm0790662,nm0833271	nm1578667
tt0131469	nm0548098	nm0515392,nm0540884
tt0131470	nm0823906	nm0290999,nm2009910,nm0823906
tt0131471	nm0322611	nm0796007
tt0131472	nm0691255	nm0691255,nm0896839,nm0947899
tt0131473	nm0691255	\N
tt0131474	nm0346436	nm0166018
tt0131475	nm0461536,nm0694023	\N
tt0131476	\N	\N
tt0131477	nm0830636	nm0066190,nm0830636
tt0131478	nm0385171	nm0747819,nm0588003,nm0321216
tt0131479	nm1829961	nm1108327,nm1628160,nm2557097
tt0131481	nm0830492	\N
tt0131482	nm0808588	\N
tt0131483	nm0050213	\N
tt0131484	nm0504495	nm0075773,nm0169540
tt0131485	nm0691255	\N
tt0131486	nm0263420,nm0886092,nm0894171	nm2478338,nm0263420,nm0894171
tt0131487	\N	\N
tt0131488	nm0517665	nm0517665
tt0131489	nm0374871	nm0248108,nm0374871
tt0131490	nm0927179	nm0927179
tt0131491	nm1088732,nm0047195,nm0789128,nm0809375,nm0869629	nm1088298,nm0008623,nm0606568,nm0051555,nm0146299,nm9312814,nm0566656,nm9312878,nm0569075,nm3113152,nm0662197
tt0131492	nm0236980	nm0250448
tt0131493	nm0691255	\N
tt0131494	nm0090013	nm0372691
tt0131495	nm0786252	nm0374268
tt0131496	nm0559769	nm0559769
tt0131497	nm0811296	\N
tt0131498	nm0489284	nm0645071
tt0131499	nm0340894	nm0340894
tt0131500	nm0743962	nm0334526
tt0131501	nm0744081	\N
tt0131502	nm0584297	nm0584297,nm0000221,nm0822597,nm0345593,nm0557737
tt0131503	nm0508792	nm0508792,nm0304209
tt0131504	nm0077460	nm0077460,nm0182403
tt0131506	nm0812613	\N
tt0131507	nm1363784	\N
tt0131509	nm0503043	nm0029676,nm0503043,nm0503054
tt0131510	nm0139539	nm0139539
tt0131511	nm0632422	\N
tt0131512	nm0003593	nm0313937,nm0387428
tt0131513	nm0231798	\N
tt0131514	nm0691255	\N
tt0131515	nm0689838	nm0689838
tt0131516	nm0539718	nm0539718
tt0131517	nm0030612	nm0030612
tt0131519	nm0623385	nm0467765,nm0659818
tt0131520	nm1151058	nm0270288,nm2008734
tt0131521	nm0253298	\N
tt0131522	nm0361521	nm0361521,nm0483847
tt0131523	nm0882134	nm0882134
tt0131524	nm0198763	nm0198760,nm0198763
tt0131525	nm0659626	nm0698535
tt0131526	nm0023747	nm0023747,nm0622099
tt0131527	nm0729866	nm0729866,nm0716701
tt0131528	nm0337615	nm0337615
tt0131529	nm0132121	nm0041664,nm0132121
tt0131530	nm0519439	nm0053511,nm0648842,nm0648845
tt0131531	nm0763715	nm0763715
tt0131532	nm0198786	nm0716701
tt0131533	nm0751675	nm0233617,nm0751675
tt0131534	nm0003931	nm0003931
tt0131536	nm0055741,nm0332985	nm0870175
tt0131537	nm0548059	nm0931557,nm0398413
tt0131539	nm0691255	\N
tt0131540	nm0399107	nm12412392,nm0399107,nm8414582,nm0700635,nm0921268
tt0131541	nm0161093	nm0161093,nm0412016,nm0476314
tt0131542	nm0561089	nm0561089
tt0131543	nm0636952	nm0705823
tt0131544	nm0691255	nm0691255
tt0131545	nm0691255	nm0187135,nm0691255
tt0131546	nm3466665	\N
tt0131547	\N	\N
tt0131548	nm1363784	\N
tt0131549	nm0448743	nm0448743,nm0446907
tt0131550	nm0340029	nm0340029,nm0539094,nm0593183
tt0131551	nm0691255	\N
tt0131552	nm0639891	\N
tt0131553	nm0433575	nm0433575
tt0131554	nm0513400	nm0659726
tt0131555	nm0331937,nm0361521,nm0597742	nm0529618,nm1889415
tt0131556	nm0691255	\N
tt0131557	\N	\N
tt0131559	nm0042745	nm0042745,nm0270288
tt0131560	nm0042745	nm0270288,nm0042745
tt0131561	nm0749548	\N
tt0131562	nm0263926	\N
tt0131563	\N	\N
tt0131564	nm0819074	nm0348597
tt0131565	nm0813583	nm0813583
tt0131566	nm0213139	nm0213139,nm0498776,nm0926058
tt0131567	nm0901874	nm2797351,nm2798744
tt0131568	\N	\N
tt0131569	nm0676711	\N
tt0131570	nm0452002	nm0747657
tt0131571	nm0691255	nm0691255
tt0131573	nm0254125	nm0254125,nm0470743
tt0131574	nm0691255	\N
tt0131575	nm0328013	nm0704365,nm0044173
tt0131577	nm0317411	nm0862215
tt0131578	nm0830492	\N
tt0131579	nm0361521	\N
tt0131580	nm0091380	nm0081612,nm0226879,nm0913712
tt0131581	nm0691255	\N
tt0131582	nm0901874	nm0286998,nm0728801
tt0131583	nm0178422	nm0057381
tt0131584	nm0691255	nm0691255
tt0131585	nm0882134	nm0882134
tt0131586	nm0733846	nm1147788,nm0479351
tt0131587	nm0394409	nm0131550
tt0131588	nm0881595	nm0097180
tt0131589	nm0773654	nm0528064
tt0131590	nm0446054	nm0446054
tt0131591	nm0691255	\N
tt0131592	nm0785488	nm0785488
tt0131593	nm0955131	nm0955131
tt0131595	nm0409828	nm0018406
tt0131596	nm0947606	nm0812293,nm0947606
tt0131597	nm0080719	nm0080719
tt0131598	nm0295209,nm0434172,nm0483726,nm0942559,nm0958536	nm0033179,nm0228442,nm0227704,nm3451455,nm0360551,nm1085627,nm0424825,nm0669960,nm0749161
tt0131599	nm0830492	\N
tt0131600	nm0232146	\N
tt0131601	nm0643446	nm0643446
tt0131602	nm0901874	nm0461790,nm0782704,nm0901874
tt0131603	nm0620471	nm0101052
tt0131604	nm0691255	\N
tt0131605	nm6494032	nm0090267,nm7836471
tt0131606	nm0901874	nm1244819,nm0105734
tt0131607	nm0691255	nm0691255
tt0131609	nm0645619	nm1918911
tt0131610	nm0738056	nm3450130,nm1362089,nm0530690
tt0131611	nm0418329	nm0092822,nm0401890,nm0614793
tt0131613	nm1277993,nm0522436,nm0835807,nm1065514,nm0517111,nm0205621	nm0247653,nm0481990,nm0936335,nm0937747,nm0714184,nm0608961,nm1065514,nm0973838,nm0578859,nm0669960,nm0249134,nm0641014,nm0561026,nm0249133,nm0398144,nm1130314,nm0140170,nm0140836,nm0561041,nm0826978,nm2862098,nm0548808,nm0664632,nm0581689,nm0663328,nm0107780,nm0330820,nm0757027,nm0790666,nm0791269,nm1277993,nm0095685,nm0555601,nm0135184,nm1384637,nm0228772,nm0566407,nm0731602,nm0774792,nm0228442,nm0289062,nm0397916,nm0538842,nm2527992,nm2513142,nm0733975,nm0773919,nm2265954,nm1088303,nm1618217,nm0334671,nm0359584,nm1088324,nm0287482,nm2357499
tt0131614	nm0249892	nm0270288
tt0131615	nm0249892	nm0270288
tt0131616	nm0785488	nm0785488
tt0131618	nm0901874	nm1278570,nm0286998
tt0131619	nm5231646,nm0720987	\N
tt0131620	nm0532530	nm0532530
tt0131621	nm0691255	\N
tt0131622	nm0052589	\N
tt0131623	nm0441324	nm0126767,nm0843651
tt0131624	nm0208506	nm0208506
tt0131625	nm0682874	\N
tt0131626	nm0085165,nm0278668	nm0428568,nm0630497,nm0935540
tt0131627	nm0429475	nm0552289
tt0131628	nm0178422	\N
tt0131629	nm0691255	\N
tt0131630	nm0361521	\N
tt0131631	nm0601881	nm0601881,nm0699118
tt0131632	nm0419140	nm15956295
tt0131633	nm0718033	nm0062139,nm0463440,nm0718033,nm0799605
tt0131634	nm0927179	nm0927179
tt0131635	nm0361521	nm0281389,nm0361521
tt0131636	nm0201187	nm0270852,nm0201187,nm0408304,nm0850325
tt0131637	nm2244065	nm2244065,nm2113493
tt0131638	nm0539718	nm0539718
tt0131639	nm0361521	\N
tt0131641	\N	\N
tt0131642	nm0395543	\N
tt0131643	nm0361521,nm0513617	nm0485133,nm1847899
tt0131644	nm0293885,nm0361521	nm0293885,nm0361521,nm0691711
tt0131645	nm0361521	nm1622353
tt0131646	nm0730932	nm0730932,nm0238256
tt0131647	nm0902025	nm0127168,nm0258314,nm0286998,nm0917152,nm0902025
tt0131648	nm0830492	\N
tt0131649	\N	nm0000875,nm0618861
tt0131650	nm0687934	nm0342278,nm0342303,nm0527337
tt0131651	nm0830492	\N
tt0131653	nm0219393	nm0219393
tt0131654	nm0793021	nm0793021
tt0131655	nm0403225	nm5575496
tt0131656	nm0005703	nm1723242,nm5331511
tt0131657	nm0645619	\N
tt0131658	nm0953309	\N
tt0131659	nm0091807	nm1530016
tt0131660	nm0330941	nm0006062,nm0330941,nm0465384,nm0711872
tt0131661	nm0361521	nm0351574,nm0361521
tt0131662	nm0080424,nm0263168,nm0425389,nm0756057	nm3060802,nm1198944,nm0427702,nm0714150,nm0842562
tt0131663	nm0261979	nm1216862
tt0131664	nm0313976,nm1471248,nm0793827,nm1278937,nm3105007,nm1013649,nm5907556,nm0770288,nm0623842	nm0770288,nm0434240,nm1006850,nm0275629,nm0720135,nm0934265,nm1061418,nm0313976,nm1059729,nm1115084,nm1061346,nm0834600,nm0260241,nm0969581,nm0035076,nm1019655,nm1311260,nm1471248,nm0865462,nm0007053,nm4934717,nm3694641,nm0860155,nm0765605,nm4941393
tt0131665	nm1107780	nm0175262
tt0131667	nm0343622	nm0048169,nm0106373,nm0271139,nm0471378,nm0005172,nm0588222,nm0644022,nm0726642,nm0765109,nm0766153,nm0858686,nm1080144,nm0463172,nm0616083,nm0740332,nm0748874,nm0002403
tt0131668	nm0520440	nm0020840,nm0086104,nm0498872
tt0131669	nm0797459,nm0351435,nm0375040	nm0351435
tt0131670	nm0288975,nm0477917	nm1050059,nm0774008
tt0131671	\N	\N
tt0131672	nm2996900	\N
tt0131673	nm0076679,nm0408153	nm0288536,nm0399560
tt0131674	nm0373190,nm0471560,nm0716343,nm0344893,nm0638679	nm0861729,nm0861728,nm0647690,nm0850578,nm0285459,nm3895832,nm1231611,nm0245166,nm1294019
tt0131675	nm0141093,nm0201327	nm0302673,nm0549359,nm0338876,nm6656966,nm1066073,nm1304148
tt0131676	nm1352017,nm0725452	nm0169596,nm1899014,nm1520544,nm9209617,nm0541290,nm1226732,nm3164869
tt0131678	nm0010482,nm1062222,nm0917893	nm0073817,nm0540538,nm0772343,nm0931076
tt0131679	nm0578757	nm0517085
tt0131680	\N	nm0485268
tt0131681	nm0635409	\N
tt0131682	nm0646187	nm0052218,nm0257421,nm0363304
tt0131684	nm0081590,nm0263046	nm2025771,nm0008036,nm0285795,nm1097366,nm0420746
tt0131685	nm0958449	nm0414551,nm0949319,nm1185529,nm0575978
tt0131686	nm0917751,nm0776598,nm0005640,nm0703351,nm0369359,nm0609264,nm0682232,nm0411853,nm0777683,nm0246875,nm0105826,nm0127323	nm0473210,nm0559306,nm0293801
tt0131687	nm0805059,nm0090141,nm0369949,nm0389712	nm0571032,nm0805579,nm0077357,nm0810889
tt0131688	\N	\N
tt0131689	nm1137441,nm0184285,nm1161578,nm0520494	nm0488517
tt0131690	\N	\N
tt0131691	\N	\N
tt0131692	nm0752467	\N
tt0131693	\N	\N
tt0131694	\N	\N
tt0131695	\N	\N
tt0131696	\N	\N
tt0131697	nm0534432	nm0534432
tt0131698	\N	\N
tt0131699	nm0006562,nm0496928	nm0006562,nm0496928
tt0131700	\N	\N
tt0131701	nm0941707	nm0192374,nm4440382,nm2545248
tt0131702	nm0938282	nm0938282
tt0131703	\N	\N
tt0131704	nm0005197	nm0911599,nm0518836
tt0131705	nm0283015,nm0849648	nm1066416
tt0131706	nm0443678	nm0270850,nm0443678
tt0131707	\N	\N
tt0131708	nm0925028	nm0012148
tt0131709	nm0513655	nm0028225,nm0513655
tt0131710	\N	\N
tt0131711	\N	\N
tt0131712	\N	\N
tt0131713	\N	\N
tt0131714	\N	\N
tt0131715	\N	\N
tt0131716	nm0519845	\N
tt0131717	nm0625424	nm0292134
tt0131718	\N	\N
tt0131719	\N	\N
tt0131720	nm0894745	nm0125635,nm0208086,nm0274060,nm0211373
tt0131721	\N	\N
tt0131722	nm0227800	\N
tt0131723	nm0225420	nm0193721
tt0131724	nm0818881	\N
tt0131725	nm0003891	\N
tt0131726	\N	\N
tt0131727	nm0408867	\N
tt0131728	nm0224595	\N
tt0131729	nm0826917	\N
tt0131730	nm0211108	\N
tt0131731	nm0003891	\N
tt0131732	nm5038951	\N
tt0131733	nm0101288	nm0101288
tt0131734	nm0217693	\N
tt0131735	nm0258007	nm0193721
tt0131736	nm0086171	\N
tt0131737	nm5038951	\N
tt0131738	nm0214203	\N
tt0131739	nm0921931	\N
tt0131740	nm0362065	\N
tt0131741	nm0584489	\N
tt0131742	nm0725583	\N
tt0131743	nm2334106	\N
tt0131744	nm2334106	\N
tt0131745	nm0258007	nm0193721
tt0131746	nm0818881	\N
tt0131747	nm0818881	\N
tt0131748	nm0827555	\N
tt0131749	nm0139418	nm0139418
tt0131750	nm0289245	nm0193721
tt0131751	nm0000465	nm0193721,nm0709882
tt0131752	nm0094217	\N
tt0131753	nm0258007	nm0214203
tt0131754	nm0227584	\N
tt0131755	nm0496928	nm0261363
tt0131756	nm0217693	\N
tt0131757	nm0810814	\N
tt0131758	nm0408867	\N
tt0131759	nm0408867	\N
tt0131760	nm0810814	\N
tt0131761	\N	\N
tt0131762	\N	nm0000465
tt0131763	\N	\N
tt0131764	nm0185955	\N
tt0131765	nm0547771	nm10386011
tt0131766	nm10716708	\N
tt0131767	\N	\N
tt0131768	\N	\N
tt0131769	nm0236477	\N
tt0131770	\N	\N
tt0131771	\N	\N
tt0131772	nm0417871	\N
