nconst	primaryName	birthYear	deathYear	primaryProfession	knownForTitles
nm12218913	Edwin Díaz González	\N	\N	writer,producer	tt13814504
nm12218929	Red	\N	\N	writer,actress,producer	tt13814548,tt13820544,tt13824414,tt13819604
nm12218930	Terry Evans	\N	\N	director,producer	tt13814550
nm12218940	Christopher C-Street Mahoney	1984	\N	director,editor,producer	tt13959776
nm12218941	Alexia DelGiudice	\N	\N	actress,director,writer	tt21853928,tt15582866,tt14396894,tt30826639
nm12218946	John Magno	\N	\N	director	tt13814580
nm12218950	Enzo Del Testa	\N	\N	director	tt13814600
nm12218956	Séverine Caragliu	\N	\N	actress,writer	tt34895528,tt27096792,tt27096915,tt13814600
nm1221896	Lee F. Sullivan	\N	\N	visual_effects,director,writer	tt1386703,tt2802144,tt0401729,tt2094766
nm12218960	Andrzej Stroinski	\N	\N	producer,director	tt13814614
nm12218964	Alan Gomez	\N	\N	director,writer,composer	tt13814616,tt31869421,tt31888950
nm12218973	Ed King	\N	\N	director	tt0043174
nm12218977	Mouadh Belaid	\N	\N	director	tt13814642
nm12219002	Bob Jose	\N	\N	director	tt13814658
nm12219003	Antoinette Jose	\N	\N	writer	tt13814658
nm12219018	Andre Westerholt	\N	\N	director,writer,cinematographer	tt13814668
nm12219033	Ketan Pedgaonkar	\N	\N	writer	tt13814706
nm12219035	Bunty Deshpande	\N	\N	cinematographer,director	tt24331406,tt13814706,tt28090269
nm12219036	J. Jerald	\N	\N	writer,assistant_director	tt0190658
nm1221904	Donna Swajeski	\N	\N	writer,producer	tt0044265,tt0065272,tt0057731,tt2668494
nm12219046	Jimoni Choudhury	\N	\N	writer	tt13814726
nm12219047	Mridul Kumar Borah	\N	\N	writer	tt13814726
nm12219049	Sylvie Duchesne	\N	\N	director	tt1868747
nm12219069	Christophe Mielle	\N	\N	director	tt1868747
nm12219070	Barry Marshall	\N	\N	director	tt13814756
nm12219130	Danish Raza	\N	\N	director,writer,producer	tt4307132,tt7606826
nm12219141	Anton Svantesson-Helkiö	\N	\N	camera_department,director,writer	tt32105181,tt11836184,tt31777703
nm12219147	Adam Ristau	\N	\N	writer,director,producer	tt13814986,tt14136100,tt14305624
nm12219178	Md. Shahnause	\N	\N	director,music_department	tt10632744,tt5717110,tt13793498
nm12219189	Sofia Vgenopoulou	\N	\N	director,actor	tt13814962,tt7172590
nm12219199	Joe Campbell	\N	\N	director,editor,producer	tt13814966
nm12219245	Amit Talukdar	\N	\N	assistant_director,writer,director	tt26758775,tt14767926,tt13402746,tt12820542
nm12219247	Zhi Ji	\N	\N	director	tt13815038
nm12219262	Pramod Atre	\N	\N	director,writer	tt13815050
nm12219263	Vijayendra Parchha	\N	\N	director	tt13815050
nm12219274	Suhas Kurlapkar	\N	\N	writer	tt13815050
nm12219275	Lakshman Kunder	\N	\N	writer	tt13815050
nm12219291	Adnan Kilinc	\N	\N	cinematographer,director,writer	tt13846932,tt13815066,tt23311212
nm12219298	Leonie Loretta Scholl	\N	\N	director,cinematographer,editor	tt13815084
nm12219334	Navneet Niklas Singh	\N	\N	writer,producer,executive	tt14196666
nm12219336	Yishai Kiczales	\N	\N	composer,actor,writer	tt13815090
nm12219347	Suncana Brkulj	\N	\N	animation_department,director,visual_effects	tt15319264,tt15333140,tt24219064,tt19755250
nm1221936	Babubhai Thakkar	\N	\N	editor,director	tt0155997,tt0398320,tt4778800,tt0176012
nm1221937	S.H. Tharani	\N	\N	director,producer	tt31117372,tt5672132,tt0275179,tt5155476
nm12219388	Alan Spence	\N	\N	writer	tt13809782,tt14844282
nm12219393	Nigel J. Kim	\N	\N	art_department,camera_department,special_effects	tt13274016,tt1502397,tt11145118,tt6285944
nm1221940	Sprague Theobald	1951	\N	actor,producer,casting_director	tt14269590,tt11691774,tt13821126,tt5827228
nm1221941	Jean Thiaudeau	\N	\N	writer	tt0208522
nm1221949	Chiara Tilesi	\N	\N	director,producer,writer	tt0411098,tt5850650,tt11166610,tt13356254
nm12219494	Candida Massielle Asencio Doñe	\N	\N	director,writer,editor	tt15519650,tt15396638,tt15396764,tt15520442
nm12219504	Ben Ebert	\N	\N	writer	tt13815210
nm12219532	Ed Grimoldby	\N	\N	writer,producer	tt13815272
nm12219552	Maksoudian Tony	\N	\N	director,camera_department	tt13815330,tt27956769
nm12219557	Edoardo Maglio	\N	\N	director,writer,casting_director	tt17298046,tt13818528,tt13815332,tt13819356
nm12219588	Marko Pogacar	\N	\N	writer,actor	tt35523159,tt35332114,tt35678428
nm12219598	Anna Porter	\N	\N	actor,producer,director	tt22641184,tt32034827,tt14578774,tt13815376
nm12219606	Leonardo Bianchi	\N	\N	director,writer	tt13815398
nm12219610	Elia Tomasin	\N	\N	producer,director,writer	tt14465816,tt13815398
nm12219642	Jorge Algora	\N	\N	director	tt13815470
nm12219646	Ryan Vaughn	\N	\N	writer	tt32026344
nm1221965	Isotta Toso	\N	\N	writer,director,actress	tt1327809,tt0865924,tt1876263,tt0111858
nm12219656	Zdenek Hanka	\N	\N	writer	tt13815530
nm1221966	Orvin Tovrov	1911	1980	writer	tt0056752,tt0046641
nm12219670	Tristan Kolio	\N	\N	actor,director,producer	tt27179393,tt15132872,tt14533798,tt14246024
nm12219671	Ondrej Kalamár	1958	\N	writer,actor,producer	tt13815548
nm12219687	Ilaria Ricci	\N	\N	writer	tt13815332
nm12219696	Zaafira Nichols	\N	\N	sound_department,miscellaneous,actress	tt13815672,tt12551800,tt14805682
nm12219763	Ram Yerra	\N	\N	writer	tt13815780
nm12219802	Patrick Attali	\N	\N	director,editor,producer	tt13896170,tt14129114
nm1221981	Aegidius Tschudi	\N	\N	writer,miscellaneous	tt0136617
nm12219812	Lukas Chin	\N	\N	director,actor,writer	tt13816142
nm12219836	James Marriott	\N	\N	actor,director,writer	tt34564101,tt34384750,tt19395168,tt19395220
nm12219846	Carla Adão	\N	\N	writer	tt1213007,tt16607966,tt13268968
nm12219856	Wesley Guimarães	\N	\N	actor,writer,director	tt19365026,tt19817674,tt31727866,tt5279350
nm12219874	Rebecca Henschke	\N	\N	miscellaneous,producer,director	tt22486746,tt22470224,tt28144927,tt1215594
nm12219898	Leena Soman Navani	\N	\N	writer	tt13816754
nm12219911	Alois Berla	\N	\N	writer	tt13816890
nm12219919	Francesca Pazniokas	\N	\N	writer,camera_department	tt13845258,tt13823856,tt13882852,tt14933430
nm12219943	Bailey Victoria	\N	\N	actress,writer,make_up_department	tt13817118,tt14537176,tt28508898
nm12219947	Matthew Benson	\N	\N	director,writer,producer	tt13817124
nm12219959	Fran Milcinski	\N	\N	writer	tt13662272
nm12220001	Wagmee	2001	\N	director,editor,cinematographer	tt13880370,tt28655796
nm12220005	Sooryeah Y. Prasanth	1996	\N	director,writer,cinematographer	tt14796782,tt13826668,tt13829192,tt30790226
nm12220025	Esben Persson	\N	\N	director,writer,editor	tt13817596,tt15555060
nm1222003	César Urrutia	\N	\N	cinematographer,camera_department,director	tt0125659,tt0488604,tt1043800,tt1990326
nm12220039	Cameron Kit	\N	\N	miscellaneous,director,cinematographer	tt13927298,tt13814204,tt29720538,tt8559532
nm12220055	Christopher Kelley	\N	\N	director,editor	tt13817664
nm12220056	Maximilian Spinelli	\N	\N	actor,writer	tt13817664,tt14389824,tt34200213
nm12220059	Zakir Shaikh	\N	\N	producer,writer	tt30335425,tt2103372
nm12220075	Gen Delgado	\N	\N	writer	tt1951459
nm12220104	Drazen Puklavec	\N	\N	director,writer,editor	tt13817732
nm12220135	Gabriel Chourrier	\N	\N	director	tt13830182,tt13817834
nm1222014	Patricia Valeix	\N	\N	writer,director	tt0277124,tt0331109,tt2262345,tt5541002
nm12220149	Ritesh Rajwada	\N	\N	writer,music_department,producer	tt9851854,tt29224742,tt15128106,tt11306406
nm12220150	Gaston Moreira	\N	\N	director,writer	tt13817932
nm12220180	Yevhen Polozhii	\N	\N	writer	tt4824058,tt15243528,tt29669309
nm12220184	Will Earl	\N	\N	producer,writer,editor	tt13345328,tt8477610,tt13818264
nm12220194	Inas al Hajja	\N	\N	writer	tt13818268
nm12220203	Francesco Rea	\N	\N	writer	tt13818342,tt14084218
nm12220228	Uon Kon Thuok	\N	\N	director	tt13818392
nm12220234	Elise Heidrick	\N	\N	assistant_director,director,actress	tt19881080,tt21418980,tt14732644,tt14870866
nm12220238	Vinayak Mali	\N	\N	actor,director,writer	tt13825494,tt13957806,tt13818416,tt13825540
nm12220272	Suzanne Rastovac	\N	\N	producer,director,writer	tt13818498,tt32550743,tt32550333
nm12220273	Jeremy Flohr	1984	\N	writer,director,cinematographer	tt32550743,tt32550333,tt13818498
nm12220297	Francesca Strafella	\N	\N	writer,producer	tt13818528,tt23458960
nm12220298	Luca Filippetti	\N	\N	writer	tt13818528
nm12220302	Raj Vermaa Saurav	\N	\N	actor,assistant_director,miscellaneous	tt10811166,tt23554840,tt13174204
nm12220378	Armando Ello	\N	\N	director,writer,cinematographer	tt32640393,tt13818498
nm1222038	Diego Martínez Vignatti	1971	\N	cinematographer,director,writer	tt1483774,tt3411414,tt0366827,tt0322824
nm12220403	Scott Tailford	\N	\N	producer,writer	tt8477610
nm1222051	Albin Voulfow	\N	\N	assistant_director,director,location_management	tt0926763,tt3086860,tt0304391,tt0216499
nm12220513	Rich Hutson	\N	\N	writer,producer,director	tt8477610
nm12220518	Maria del Pilar Vaccarezza	\N	\N	actress,writer	tt13818846,tt13850990
nm12220524	Regla Elliott	\N	\N	director,writer	tt13818862,tt21151314
nm12220533	Yong-Taek Chae	\N	\N	writer	tt3485192
nm12220534	Dong-woo Han	\N	\N	writer	tt3485192
nm12220571	Piotr Karbowski	\N	\N	director,writer,producer	tt13818966
nm12220573	Vann Vannak	\N	\N	actor,director,writer	tt13818972,tt23647106,tt14563502,tt14630674
nm12220579	Maximilian Knoll	\N	\N	director	tt13818986
nm12220599	Geeta Shekhar	\N	\N	writer	tt13698768
nm12220605	Dan Clarke	\N	\N	writer,producer	tt13819044
nm1222062	Yuu Watase	1970	\N	writer,animation_department	tt0111973,tt1200756,tt2703706,tt0261463
nm12220631	Jade Mitchell	\N	\N	writer	tt13819090
nm12220634	Tom Lynksey	\N	\N	director	tt13819092
nm12220635	Tom Lynskey	\N	\N	actor,writer,location_management	tt13819092,tt14989268,tt32244704
nm12220670	Issa Fofana	\N	\N	actor,writer,producer	tt13819136
nm12220705	Shalin Devkota	2002	\N	director,writer,cinematographer	tt13819246
nm12220708	Michal Kaczmarek	\N	\N	director,writer,producer	tt13819166
nm12220709	Rita Takács	\N	\N	director,writer,cinematographer	tt13819170,tt29950536,tt2230619
nm12220712	Karen Sunderman	\N	\N	director,producer	tt13819174
nm12220732	Filippo Mauro	\N	\N	director,editor	tt23458522,tt30644428,tt23458960,tt13818528
nm12220733	Sara Gilone	\N	\N	writer,actress,casting_director	tt13818528,tt13819356
nm12220736	Maureen Wheller	\N	\N	writer,producer,miscellaneous	tt0247137
nm12220744	Dominic Forniti	\N	\N	cinematographer,director,editor	tt20116674,tt15013234,tt14130652,tt14966916
nm12220746	Matthew Cassells	\N	\N	director,writer	tt13819252
nm12220750	Lianna Holston	\N	\N	miscellaneous,actress,writer	tt22394412,tt32253027,tt20723742,tt20723738
nm12220752	Bonnie Cee	\N	\N	producer,director,cinematographer	tt27743508,tt15029460,tt28265200,tt22394370
nm12220754	Steve Gray	\N	\N	writer,art_department,producer	tt12439942,tt18279174
nm12220815	Jesse Gallagher	\N	\N	actress,producer,writer	tt30223699,tt35309414,tt35309388,tt22245282
nm12220819	Hassan Mili	\N	\N	writer	tt13819416
nm12220883	Katelyn Ludewigs	\N	\N	writer	tt13819496
nm1222090	Joanie Wread	\N	\N	director,actress,writer	tt6803212,tt0338985,tt16116568,tt0354865
nm1222093	Roger Yager	\N	\N	producer,director,writer	tt0468433,tt4677378,tt15073182,tt0090316
nm12220944	Rosanel	\N	\N	actress,director	tt14317980,tt32498806,tt11847968,tt25828912
nm12220953	Ellen Schmidt	\N	\N	writer	tt13819562
nm12220954	Hamid Sadeghi	\N	\N	director,cinematographer,editor	tt13819566
nm12220958	Pablo Roncero	\N	\N	assistant_director,writer	tt13819574,tt22460766,tt34999013
nm12220961	A. Altanhundaga	\N	\N	director	tt13828510,tt13819576
nm12220962	Enkhjargal Sodmagnai	\N	\N	writer	tt13828510,tt13819576
nm12220981	Alexandre Authier	\N	\N	director,editor,camera_department	tt13820324,tt13824182,tt13819598,tt13822780
nm12220994	J.R. Heckman	\N	\N	actor,music_department,soundtrack	tt22492726,tt22489086,tt27277372
nm12220995	Wilson Sunday Aina	\N	\N	actor,director,writer	tt22098054,tt31093131,tt13413498,tt26922029
nm12221005	Emily Bak	\N	\N	sound_department,miscellaneous,producer	tt15507252,tt14101678,tt18346530,tt13369116
nm1222103	Fumio Yoshida	\N	\N	writer	tt11529460,tt0045242,tt1409803,tt1215071
nm12221035	Craig Meinhart	\N	\N	director,writer,editor	tt13819684,tt13819742,tt30851230,tt12322692
nm12221045	Gehan Eid	\N	\N	writer	tt13819706
nm12221086	Don Smith	\N	\N	director	tt13819790
nm12221087	Roman Leskovar	\N	\N	writer	tt1155384,tt0327382,tt0486535,tt0787994
nm12221089	Faruk Manzur	\N	\N	cinematographer,director,editor	tt35378809,tt35378499,tt28696562,tt35378861
nm1222110	S.M. Yusuf	1910	1994	director,producer,actor	tt0395459,tt33319591,tt28379069,tt1134641
nm12221112	Linda Cavo	\N	\N	writer	tt10298384
nm12221113	CaptainPhresh	\N	\N	director,writer,producer	tt13819800
nm12221114	ImKibitz	\N	\N	director,writer,producer	tt13819800
nm12221134	Lars Ruthemann	\N	\N	writer	tt0327382
nm12221135	Luisa Houben	\N	\N	writer	tt0327382,tt0486535,tt0356225,tt0787994
nm12221151	Jean Wyler	\N	\N	actress,writer,producer	tt13819880
nm12221158	Ignacio Guasch	\N	\N	director	tt13819908
nm12221160	Manuel Tojo	\N	\N	actor,writer	tt13819908
nm12221177	Mathieu Yon	\N	\N	writer	tt13819794
nm12221204	Pierce Walker	\N	\N	writer,script_department	tt13624034
nm12221219	Mauro Fallico	\N	\N	actor,writer	tt13819974
nm12221220	Melisa Ibañez	\N	\N	writer	tt13819974
nm12221255	Shawn Giovanetti	\N	\N	writer,producer	tt13820016
nm12221270	Judy Tampa	\N	\N	writer,composer	tt13820072
nm12221279	Anna Maite Kaplan	\N	\N	director,producer,miscellaneous	tt14734164,tt12990560
nm12221329	Raymond Dimmitt	\N	\N	director,actor,writer	tt13820154,tt29293919
nm12221330	Max Krywulak	\N	\N	actor,writer,composer	tt13820154
nm12221339	Zen Won	\N	\N	actor,producer,director	tt19045944,tt23151304,tt25052618,tt25811776
nm12221359	Rishikesh	\N	\N	director	tt0278042
nm12221385	Jason Rivers	\N	\N	writer	tt13820212
nm12221387	Moriah Omole	\N	\N	actress,writer,producer	tt29927796
nm12221417	Buck Futts	\N	\N	writer	tt13820248
nm12221418	Barry Welling	\N	\N	writer	tt13820248
nm12221419	Jeff Fowler	\N	\N	writer	tt13820248
nm12221420	Chelsea Haller	\N	\N	writer	tt13820248
nm12221423	Tanked Seventeen-o-six	\N	\N	writer	tt13820248
nm1222143	Jean de Bris	\N	\N	writer	tt0142629
nm12221456	Arpa Khan	\N	\N	director,writer	tt13820270
nm12221461	Florian Kaiser	\N	\N	director,cinematographer,editor	tt23024064
nm1222149	Jean de La Brête	1854	1945	writer	tt0167521
nm12221512	Jenezio Michael	\N	\N	actor,writer,director	tt27428899,tt18779696,tt15162350,tt18777604
nm12221539	Olivia Hill	\N	\N	director,writer	tt21821470
nm12221549	Rupjyoti Borah	\N	\N	director	tt13820386
nm12221614	Lauren Wheeler	\N	\N	actress,producer,writer	tt31639681,tt27360600,tt26694805,tt26748689
nm12221637	Tate Harris	\N	\N	writer	tt32295490
nm12221651	Amoolya Narayan	\N	\N	actress,writer,composer	tt13863720,tt24177282,tt13820454
nm12221659	Blayr	\N	\N	director	tt13820502
nm12221665	Sid Thompson	\N	\N	writer,cinematographer,visual_effects	tt29666987,tt13809682,tt14200756,tt33041284
nm12221678	Karianne Førland Vennerød	\N	\N	director,writer,cinematographer	tt23638356,tt13820590,tt13982174
nm12221741	Kôji Nishida	\N	\N	writer	tt13820600
nm12221772	Gerardo Merino	\N	\N	director	tt13820692
nm12221801	Kaidong Hui	\N	\N	director,cinematographer	tt11024384,tt13458672,tt13010836
nm12221810	Heather Barette	\N	\N	actress,writer,producer	tt22647870,tt29622320
nm1222182	Katalin Óvári	\N	\N	location_management,production_manager,writer	tt0100732,tt0102249,tt9009076,tt1090242
nm12221820	Xi Lei	\N	\N	writer	tt13820894
nm12221824	Pobwarat Maprasob	\N	\N	assistant_director,actor,director	tt35506312,tt13339138,tt14713926,tt13886816
nm12221830	Kasidej Sundararjun	\N	\N	costume_designer,writer	tt31158589,tt13339138,tt31158586,tt13821094
nm12221833	Kongkeat Jarusagul	\N	\N	writer	tt13339138
nm12221849	Alex Rodger	\N	\N	director,writer,producer	tt12381962
nm12221855	Bongani Sibeko	\N	\N	writer	tt13820956
nm12221857	Max Schlienger	\N	\N	writer,producer	tt13573540
nm12221858	Girish Swar	\N	\N	producer,director,assistant_director	tt33501598,tt15159156,tt10042260,tt19864582
nm12221866	Anurag Ramesh Shukla	\N	\N	writer,producer	tt11379698,tt8790150,tt18933620,tt13820968
nm12221870	Kelland Grigg	\N	\N	director,editor	tt13820988
nm12221874	Neil Jacobs	\N	\N	producer,writer	tt13820988,tt16386228
nm12221880	Nicholas Thomas	\N	\N	actor,writer	tt13820998
nm12221884	Abu Zahid Jakaria Partho	1998	\N	actor,director,composer	tt2395798,tt2113742,tt14518416
nm12221921	Veer Kanabar	\N	\N	director,producer	tt13820968,tt14941750
nm12221947	Kim S. Scott	\N	\N	writer	tt18168630,tt13821084
nm12221948	Whitney Gambrah	\N	\N	writer	tt13821084
nm12221949	Crystal Johnson	\N	\N	writer	tt18168630,tt13821084
nm1222195	Fiv Antoniou	\N	\N	producer,director,actor	tt9033650,tt10215084,tt0138487,tt1196668
nm12221950	Willette Francis	\N	\N	writer	tt18168630,tt13821084
nm12221951	Melissa Almonor	\N	\N	writer,art_department	tt13821084,tt27879232
nm12221952	Thomas Mason Jr.	\N	\N	writer	tt18168630,tt13821084
nm12221955	Wael Abdulqader	\N	\N	director	tt27936363,tt13821088
nm12221959	Mustafa Amer	\N	\N	actor,writer	tt13821088
nm1222196	Stephen Argyle	\N	\N	director,actor	tt20836444,tt0306091
nm12221990	Apinnat Chanbunsai	\N	\N	writer	tt13821094
nm12221997	Xiaopeng Zhou	\N	\N	director	tt13821102
nm12222001	Juan Miao	\N	\N	writer	tt13821102,tt16385252
nm12222003	Robbie Sloan	\N	\N	editor,camera_department,producer	tt28751478,tt30778356,tt30765926,tt15834198
nm12222028	Lixin Gao	\N	\N	director,writer	tt13821152
nm12222037	Janali Karasinghe	\N	\N	casting_department,actress,writer	tt19893478,tt13821200
nm12222043	Ashley Lodewky	\N	\N	writer	tt13821202
nm1222207	Bill Behrens	\N	\N	producer,director	tt10422098,tt0414660,tt10834126,tt14302498
nm12222082	Kostas Topouzis	\N	\N	writer	tt13821226
nm12222114	Alex Santiago	\N	\N	writer	tt13821302
nm12222117	Luis Oliveira	\N	\N	director,actor,writer	tt13821306,tt13929114
nm12222126	Milos Djurdjevic	1961	\N	writer	tt13809986
nm12222134	Peter Nelson	\N	\N	writer	tt13821438
nm1222214	Luke Bolland	1979	\N	writer,miscellaneous,actor	tt0823638,tt0988929,tt0217203,tt1239502
nm12222142	Noriaki Kawabata	\N	\N	director	tt13821486
nm12222143	Reynaldo Amaya	\N	\N	director,writer,visual_effects	tt13821494
nm12222144	Alex Sanford	\N	\N	miscellaneous,writer,production_manager	tt13821494,tt14494052,tt21416434,tt15220224
nm12222149	Michael Dormer	\N	\N	writer	tt5805218
nm12222150	Lee Teacher	\N	\N	writer	tt5805218
nm12222169	Christopher Lambert	\N	\N	producer,director,miscellaneous	tt13973476,tt26896434,tt14112170,tt6423200
nm12222219	Christopher Palm	\N	\N	writer	tt13821570
nm12222238	Thomas Pizzinga	\N	\N	cinematographer,director,writer	tt28307161,tt35725435,tt16393532,tt14446834
nm12222244	Kas Nolan	\N	\N	miscellaneous,producer,writer	tt9169144,tt5426428,tt5426506,tt29543413
nm12222259	Kostas Hatzikostas	\N	\N	director	tt18360982,tt13821646,tt13821662
nm12222260	Dimitrios Kloutsos	\N	\N	writer	tt13821646,tt13821662
nm12222261	Arsenios Kobougias	\N	\N	writer	tt13821646,tt13821662
nm12222262	Markos Manolis	\N	\N	writer	tt13821646,tt13821662
nm12222263	Modestos Agiannanitis	\N	\N	writer	tt13821646,tt13821662
nm12222264	Dimitrios Alikakos	\N	\N	writer	tt13821646,tt13821662
nm12222265	Nikodimos Bilalis	\N	\N	writer	tt13821646,tt13821662
nm12222266	Adamantios Apostolopoulos	\N	\N	writer	tt13821646,tt13821662
nm12222267	Haralambos Vasilopoulos	\N	\N	writer	tt13821646
nm12222278	Patrice Gérard	\N	\N	director	tt13821658
nm12222289	Nikolaos Fotopoulos	\N	\N	writer	tt13821662
nm12222301	Isabel Rus	\N	\N	producer,writer	tt13821670,tt13835566
nm12222332	Semen Makhov	\N	\N	writer	tt13821910,tt13821708
nm12222334	Thom Rylance	\N	\N	actor,writer	tt35068276,tt13814966
nm12222335	Alberto Greciano	\N	\N	director,writer,cinematographer	tt14187640,tt13154816,tt13821748
nm12222373	Fiona Simpson	\N	\N	actress,writer	tt35661886,tt13644554,tt22470010
nm12222399	Côme Felx	\N	\N	director	tt13821926
nm12222400	Françoise Cartier	\N	\N	director	tt13821926
nm12222401	Michèle Raymond	\N	\N	director	tt13821926
nm12222402	Monique Damiens	\N	\N	director	tt13821926
nm12222403	Nicole Robert	\N	\N	director	tt13821926
nm12222404	Roger Otis	\N	\N	director	tt13821926
nm12222405	Yvan Drouin	\N	\N	director	tt13821926
nm12222414	Otto Walter	\N	\N	writer	tt0139888
nm12222425	Gareth Watermills	\N	\N	actor,writer,director	tt13822238
nm1222243	Zoe Bright	\N	\N	actress,director	tt11536760,tt0137328,tt1687457,tt12921598
nm12222470	Leïla Dixmier	\N	\N	director	tt8883922,tt0446863,tt19119018
nm1222249	Pascale Clark	1963	\N	writer,actress,director	tt5282596,tt1590000,tt0364155,tt0451861
nm12222513	Alexander Reißland	\N	\N	writer	tt5510958,tt13150524
nm12222514	Wiebke Schindler	\N	\N	writer	tt5510958,tt13150524
nm12222515	Steffen Hengts	\N	\N	writer	tt5510958
nm12222516	Uta Burkhardt	\N	\N	writer	tt5510958
nm12222525	Dinesh Ghogale	\N	\N	director	tt20565962,tt13822610
nm12222528	Larisse Braat	\N	\N	editorial_department,director,writer	tt17915972,tt12064226,tt13130662
nm12222535	Shelby Eames	\N	\N	producer,director,writer	tt21858588,tt14851678,tt14891932,tt13822654
nm12222540	Jean La Grange	\N	\N	producer,writer	tt13822672
nm12222556	Mohmmed Khamis	\N	\N	director	tt13818268
nm1222256	Caitlin Dahl	1984	\N	actress,director,writer	tt8690918,tt5697946,tt8870136,tt2096672
nm12222605	Shiv Anand	\N	\N	director	tt16377182,tt19226504,tt10318262,tt13822736
nm12222617	Medhi Hasan Choudhary	\N	\N	writer	tt7993396,tt13822736
nm12222618	Arvind Kumar Suman	\N	\N	writer,producer	tt14698092,tt14743382,tt13822736
nm12222672	Bryce Smink	\N	\N	writer,producer,actor	tt25149350,tt34917177,tt23845224,tt23843520
nm12222774	Tal Brenner	\N	\N	director,writer	tt13823508
nm12222781	Dubheasa Lanipekun	\N	\N	assistant_director,miscellaneous,director	tt9731386,tt13823540,tt35615601,tt8708280
nm12222824	Julia Kogan	\N	\N	writer	tt4136084
nm12222837	Angelo Valmoria Roxas	\N	\N	writer,actor,archive_footage	tt6155146,tt0441940
nm1222284	Juliet Huddy	1969	\N	actress,writer,producer	tt0065272,tt0344646,tt1051944,tt1029317
nm12222853	Dave May	\N	\N	writer,cinematographer,editor	tt13823814
nm12222888	Alain Kirili	1946	2021	actor,writer	tt15275402,tt15288654,tt13819794
nm12222894	Kallol Mukherjee	\N	\N	director,writer,actor	tt13823972,tt16347348
nm12222931	Peter Bisuito	\N	\N	director,actor	tt28230512
nm12222941	Beki Ferguson	\N	\N	actress,writer,production_manager	tt13824286
nm12222947	Odysseas Broussalis	\N	\N	director	tt13824326
nm12222952	Phu Hong	\N	\N	producer,writer,director	tt29404344,tt13864170,tt30516464,tt28304033
nm12222953	Rodney Cobbs	\N	\N	producer,editor,actor	tt27042447,tt28219436,tt30516401,tt32453808
nm12222957	Tim Schmoyer	\N	\N	director,writer,editor	tt16495112
nm12223142	Wieke Kapteijns	\N	\N	editorial_department,director,editor	tt13830268,tt31038278,tt7625506,tt29960203
nm12223146	Tiina Hakkarainen	\N	\N	director,assistant_director,editor	tt0368470,tt13853904,tt12269856,tt35481883
nm1222316	Marilyn Martinez	1955	2007	actress,writer	tt0317521,tt0273855,tt4558366,tt0284674
nm12223171	Christine Conrad	\N	\N	writer	tt13774330
nm12223179	Moonbrick	\N	\N	writer,director,actor	tt32904243,tt32840514,tt19406494,tt14926556
nm12223188	Iesha Little	\N	\N	writer,assistant_director,casting_department	tt17544722,tt14552446,tt21214558,tt16979798
nm12223204	Beth Rondeau-Deacon	\N	\N	producer,writer,script_department	tt13824788,tt27197021,tt20563912,tt12364582
nm12223208	Francesco Verdi	\N	\N	writer	tt13824792
nm12223212	Edoardo Bellino	\N	\N	camera_department,director,cinematographer	tt14742302,tt13824792,tt35318866,tt21198520
nm12223235	Georg Melichar	\N	\N	director,writer,cinematographer	tt13824860
nm12223237	Renan Santos	\N	\N	writer	tt13824866
nm12223240	Stiven Mendoza	\N	\N	writer,composer	tt13824874
nm12223244	Chema Garcia	\N	\N	director,writer,actor	tt32645781,tt32645648,tt16287670,tt32645600
nm12223290	Jing Yuan	\N	\N	writer	tt1440385
nm12223291	Jue Kong	\N	\N	writer	tt1440385
nm12223308	S. David Freeman	\N	\N	writer	tt13825026
nm12223334	Luis Rivas	\N	\N	director	tt13795044
nm12223336	Caleb Gerst	\N	\N	director,writer,producer	tt13825184,tt17494138,tt17494240,tt14985278
nm12223371	Alice Lassey	\N	\N	writer	tt13825388
nm12223388	Rhys Lapsley	\N	\N	director	tt13825456
nm12223397	Aase Lyngvær Hansen	\N	\N	editor,director,writer	tt13825516
nm1222342	Jessica Leighton	\N	\N	costume_department,actress,costume_designer	tt1949186,tt3165186,tt0462069,tt1753741
nm12223465	Kenny Veach	\N	\N	writer,archive_footage	tt7033900
nm12223485	Lukas Partl	\N	\N	cinematographer,writer,producer	tt14246930,tt0867216,tt14068294
nm12223526	Caligula Von Death	\N	\N	director,writer,producer	tt13878702,tt13886520,tt13886556
nm12223531	Chris Simmance	1986	\N	actor,writer,director	\N
nm12223532	L.V. Raghuchand	\N	\N	director,writer	tt13825730
nm12223549	Blaise Meunier	\N	\N	director,actor,writer	tt13825738
nm12223550	Melaine Meunier	\N	\N	director,actor,writer	tt13825738
nm1222357	Gayle Ross	\N	\N	actress,director	tt0106168,tt0310232,tt7133194,tt1770717
nm12223578	Dina Divine	\N	\N	director,writer,camera_department	tt13825772
nm12223586	Eve Delange	\N	\N	writer	tt13825782,tt14073462,tt14073474,tt14073432
nm12223634	Elijah Roberts	\N	\N	director,writer,cinematographer	tt17347144,tt13825824
nm12223656	Olivia Pixner	\N	\N	writer,producer	tt12686836,tt1173444
nm12223693	Ben Faulkner	\N	\N	director,writer,cinematographer	tt13825856
nm12223699	Roxane Llanque	\N	\N	director,writer,producer	tt13825866
nm12223738	Nellie Cournoyea	\N	\N	miscellaneous,writer	tt0237506
nm12223747	Richard Carpenter	\N	\N	writer	tt0432093
nm12223817	Marianna Venter	\N	\N	writer	tt13822876
