tconst	directors	writers
tt21837374	nm4224248	\N
tt21837380	nm13959454	nm13959454
tt21837426	nm13959470	nm13959470
tt21837618	nm13959576	nm13959576
tt21837726	nm2011715	\N
tt21837944	nm3054903	nm8759646
tt21838718	nm13959737	nm13959737
tt21838736	nm2209415	nm8022216,nm2209415
tt21838832	nm6652298	nm6652298
tt21839168	nm12227016	nm12227016,nm13773911
tt21839230	nm0942527	nm1093521
tt21839254	nm0304629	nm0483645,nm2349665
tt21839542	nm13959995	\N
tt21839588	nm3664710	nm3664710,nm3665996
tt21839610	nm10366114	nm5601483,nm13960057
tt21839660	nm12433586	nm12433586
tt21839788	nm9913865	\N
tt21840496	nm6410779	nm4020633,nm6410779
tt21840930	nm13961022	nm13961023
tt21840946	nm8157519,nm3576597	nm8157519,nm3576597,nm8515298,nm8731572
tt21841272	nm13961288,nm13961289	nm13989585,nm13961288,nm13961289
tt21841318	nm1106917	nm1106917
tt21841696	nm3808305	nm13961615,nm13942714,nm9074803
tt21841756	nm3672453	nm3672453
tt21842438	nm10493139,nm10647698	nm10647698
tt21842486	nm12480542	nm5394161
tt21842808	nm9052405	nm9052405
tt21842982	nm6054966	nm6054966,nm15728991,nm14054666,nm16324717
tt21842984	nm10171892	nm8174348,nm13961954,nm10171892
tt21843290	nm10213630	nm10213630
tt21843364	nm5794652	nm5794652,nm1116240
tt21843420	nm13962119	nm13962119
tt21843638	nm3462522	nm13592977
tt21843718	nm2351642	nm2351642,nm4571421,nm2561830,nm5694703
tt2184390	nm2749225	nm2749225
tt21843900	nm12400167	nm12400167
tt21844020	nm0735162	nm5033597
tt21844034	nm12535823	nm12535823
tt21844104	nm2516769	nm3504356,nm2192031
tt21844294	nm3642120	nm3642120
tt21844302	nm10298230	nm3207280
tt21844530	nm8291698	nm12800892
tt21844554	nm6294475	nm4500258
tt21844572	nm8458374	nm3207280
tt21844600	nm13962755,nm13962754	\N
tt21844766	nm13964446	nm13594007
tt21844796	nm13860624	nm13594007
tt21846524	nm6233009	nm13963323,nm6233009
tt21846566	\N	\N
tt21846576	nm13963364	nm14731031,nm13963364
tt21846630	nm1352510,nm0759968	nm0759968
tt21846706	nm1372836	nm4946760,nm7917983
tt21846774	nm7831914	nm2673504,nm0602941,nm3529223,nm9836387,nm0369937
tt21846944	nm2602287	nm2602287,nm13963578
tt21847082	nm6259911	nm4949211
tt21847102	nm5299646	nm5655235,nm7917975,nm5299646,nm7917983
tt21847142	nm2683171	nm13261844
tt21847254	nm3502436	nm4748700,nm5337662
tt21847422	nm4277757	nm4277757
tt21847478	nm2683171	nm13261844
tt21847500	nm1322861	nm1322861
tt21847522	nm4201676	nm4201676
tt21847540	nm0510485	nm0510485
tt21847698	nm4201676	nm4201676
tt21847860	nm2157277	nm2157277
tt21848046	nm12090918	nm11950747
tt21848358	nm1804614,nm15356138	nm4375423,nm1804614
tt21848598	nm13817447	nm13381717
tt21848644	nm5322992	nm12666091,nm5322992
tt21848658	nm12753726	nm11240281
tt21848664	nm13933728	\N
tt21849158	nm11662521	nm15541993,nm11662521,nm15541969,nm3286264
tt21849424	nm4702675	nm9261933,nm12658564,nm10387291
tt21849450	nm0553959	nm0553959
tt21849520	nm0412838	nm0412838
tt21849534	nm9593947	nm8403811,nm7475893,nm9593947
tt21850110	nm5863000	nm5863000,nm11917383
tt21850894	\N	nm0005586,nm13965598
tt21850902	nm11996364	nm11996364
tt21851698	nm13954437	nm13954437
tt21852424	nm11731403	nm11731403
tt21852942	nm13966327	nm13966327
tt21852996	nm13951309	nm13951309
tt21853350	nm13605146,nm13605155	nm13605146,nm13605156
tt21853476	nm13915168	\N
tt21853564	nm7574195	nm7735770,nm6839368
tt21853596	nm1626854	nm0553662,nm3131705
tt21853842	nm11564881	\N
tt21854050	nm13404154,nm13407476,nm13223174,nm13967072,nm2122491,nm13157466,nm13407475	nm13404154,nm13223174,nm13440555,nm2122491,nm13157466,nm13407475
tt21854060	nm0698489	nm0698489
tt21854376	\N	\N
tt21854424	nm1330998	nm2048962
tt21854866	nm9652400	nm9652400
tt21855100	nm9681991	nm13975246
tt21855432	nm12733345	nm12733345
tt21855564	nm5578459	nm13967887
tt21855566	nm13967893	nm14969764
tt21855582	nm6703708,nm1620770	nm6703708,nm7857256
tt21855708	nm2843398	nm0678881,nm4302531
tt21855724	nm1514817	\N
tt21856106	nm2527744,nm7698549	nm2527744,nm10376692
tt21856204	nm12897882	nm12897882
tt21856308	nm6009520	nm6968225
tt21856542	nm4069208	nm11179842,nm4069208
tt21856700	nm8819162	nm8819162
tt21856784	nm2800579	nm2800579,nm6950091
tt21856878	nm9637996	nm9637991,nm9637996
tt21857112	nm9631956	nm13968802
tt21857366	nm13143034	nm13968870,nm13143034
tt21857550	nm9586587,nm9908476,nm9931027	nm9908476
tt21857644	nm10485918,nm8155292	nm10485918,nm8155292
tt21857646	nm6165225,nm7414741,nm3008682,nm3379145,nm3246387,nm8661241,nm0907006	nm7347485,nm2948141
tt21857662	nm2389632	nm2389632,nm0324473
tt21858154	nm7387687	nm7387687
tt21858628	nm11237219	\N
tt21858636	nm6751540	nm11647584
tt21858808	nm3972495	nm3972495
tt21859110	nm2301213	nm2301213,nm2583683
tt21859424	nm11784873	nm13969571
tt21859654	nm12925228	nm12925228,nm12959691
tt21859752	nm4691762	nm3330158
tt21859796	nm4487301	nm4487301
tt21860360	nm13970014	nm13970014
tt21860362	nm4632434	nm4654489,nm4632434
tt21860430	nm12214278	nm12214278
tt21860836	nm0312173	\N
tt21861036	nm1622151	nm2994137,nm1622151
tt21861072	\N	\N
tt21861076	\N	\N
tt21861084	\N	\N
tt21861086	nm1030914	nm16262871,nm1030914
tt21861090	\N	\N
tt21861092	\N	\N
tt21861098	\N	\N
tt21861100	\N	\N
tt21861102	\N	\N
tt21861104	\N	\N
tt21861106	\N	\N
tt21861108	\N	\N
tt21861308	nm0270770	nm0270770
tt21861446	nm0130991	nm0379864
tt21861470	nm5382763	nm5382763,nm12493877
tt21861486	nm12030735	nm12030735
tt21861620	nm0057347	nm4732329
tt21861978	nm13618733	nm13618733
tt21861984	nm3069762	nm3069762,nm2018173
tt21862064	nm13927318	nm13927318
tt21862486	nm7253286	nm7253286
tt21862590	\N	nm0358096
tt21862606	nm3375413	nm0866850
tt21862626	nm2639032	nm3111082,nm2639032
tt21862696	nm3375413	nm2978355,nm0866850
tt21862788	nm0915394	\N
tt21862890	nm3308430	nm3308430
tt21863612	nm11785575	nm11785575
tt21863736	nm6665663	nm6665663
tt21866618	nm1172241	\N
tt21867110	nm0121203	nm0121203,nm0464123
tt21867288	nm13972005	\N
tt21867366	nm11624372	nm11624372
tt21867370	nm2463304	nm2463304,nm14136425,nm14140502
tt21867430	nm8418291,nm0600780,nm2923572	nm8418291,nm0600780
tt21867434	nm4798740	nm13973237,nm5623782,nm4798740,nm1546969
tt21867560	nm9700812	nm9700812
tt21867590	nm6090083	nm3018849,nm14712137
tt21867610	nm0156520	\N
tt21868214	nm13972801,nm13972806	nm13972801,nm13972806
tt21868598	nm3375413	nm0866850
tt21868638	nm12895198	nm12895198
tt21868650	nm0469616	nm0469616
tt21869176	nm4805115	nm4805115,nm4652014
tt21869198	nm0469616	nm0469616
tt21869784	nm1374337	nm6919325,nm13973262
tt21870478	nm8200022	nm13371261,nm8817238,nm7256290,nm8200022,nm5002476,nm16100420
tt21870534	nm13973411	nm10695305
tt21870582	nm10229532	nm10229532
tt21870640	nm9357905	\N
tt21870794	nm3589382	\N
tt21870840	nm5070726	nm5070726
tt21871212	nm2880169	\N
tt21871222	nm7331672,nm3123929	nm15228786
tt21871230	nm0450347	nm0450347,nm9645179
tt21871240	nm12467052	nm12467052,nm13981543,nm13879127
tt21871270	nm3821253	\N
tt21871440	nm13973942	nm14132321
tt21871540	nm13694853	nm13973873,nm11150670
tt21871586	nm13959995	\N
tt21871754	nm7396569	\N
tt21871942	nm7848669,nm8766892	nm7848669,nm5690428
tt21871960	nm13974541,nm13974542,nm13974543,nm13974544	\N
tt21871988	nm13724634	nm13724634,nm13724633
tt21872002	nm0533034	\N
tt21872072	nm4894137	nm4894137
tt21872188	nm13974520	\N
tt21872230	\N	\N
tt21872320	nm1680236	nm1680236
tt21872758	nm13974816	nm13974817,nm13974816
tt21872788	nm8855476	\N
tt21872792	nm0757084	nm9671774
tt21872806	nm13974889	\N
tt21872810	nm2184391	\N
tt21872932	nm3677841	nm3677841
tt21873190	nm5829578,nm4349538	nm4349538,nm12574197
tt21873206	nm10137983	nm10137983
tt21873280	nm11528021	nm11528021
tt21873344	nm3106449	nm3106449
tt21873362	nm13416829	nm13975165,nm13416830,nm13975163,nm13975164
tt21873708	nm9117401	nm9117401
tt21873980	nm13975349	nm13975349
tt21874008	nm11250529	nm15671563
tt21874066	nm4678834	nm9527840,nm16741056,nm16741055
tt21874096	nm10879791	\N
tt21874142	nm13975477,nm13975476,nm13975475,nm7274630	\N
tt21874166	nm9377342	\N
tt21874184	nm13975480	\N
tt21874230	nm1630429	nm1630429
tt21874368	nm8908876	nm9385584,nm8908876
tt21874456	nm13975602	nm9899749,nm13975602
tt21874526	nm9227843	nm9227843
tt21874530	nm1598332	nm10686044
tt21874630	nm2155644	nm1307222,nm2155644,nm11202540
tt21874666	nm7233063,nm14274597	nm7233063,nm14274597
tt21874690	nm5263113	nm5263113,nm4020162
tt21874756	nm11554226	nm11554226
tt21874760	nm4543557	nm7228434,nm4543557
tt21874776	nm11554226	nm11554226
tt21874884	nm4231175	nm4231175
tt21874950	nm6147513	nm12981624,nm11223665,nm11962560
tt21875108	nm12171775	nm12171775
tt21875134	nm13975907	nm13975907
tt21875148	nm1940493	nm1940493
tt21875170	nm12585361	nm12585361
tt21875188	nm11554226	nm11554226
tt21875194	nm11554226	nm11554226
tt21875202	nm11554226	nm11554226
tt21875240	nm7568168	nm7568168
tt21875250	nm0509852	nm0509852
tt21875382	nm12663932,nm10613382	\N
tt21875582	nm10125135	nm10125135
tt21875610	nm9818935	nm2112742,nm9842389
tt21875628	nm3831825	nm13976250,nm3831825
tt21876420	nm12171775	nm12171775
tt21876438	nm3401111	nm3401111
tt21876556	nm0868404	nm13976553,nm8169441,nm0868404
tt21876722	nm1167412	nm8852047,nm1167412
tt21876738	nm12679134	nm13976271,nm13976652,nm12679134
tt21876846	nm0617428	nm0075087,nm2602630,nm3839052,nm4919159
tt21877154	nm5442795	nm5442795,nm9919987
tt21877348	nm13976855,nm1356408	nm13976855,nm0275452,nm1356408
tt21877708	nm9889961	\N
tt21878148	nm1764418	\N
tt21878172	nm2610696,nm6941354	nm2610696,nm6941354
tt21878300	nm2363187	nm4943693,nm10081998
tt21878652	nm3986568	nm13638765
tt21879114	nm13914392	nm13914392
tt21879222	nm0351021	nm5713563,nm9501584
tt21879476	nm12678515	nm12678525
tt21879482	nm3990106	nm13977776
tt21879614	nm8568608	nm8568608
tt21879688	nm0321453	nm13874809,nm15492825
tt21879706	nm13977903	nm13977903
tt21879738	nm11404101,nm9485936	nm11404101,nm9485936
tt21879942	nm2966542	\N
tt21879978	nm0625491	nm0625491
tt21879984	nm6363756	nm9650176
tt21880034	nm12407384	nm12407384
tt21880208	nm1296186	\N
tt21880308	\N	\N
tt21880322	nm2500489	nm2500489
tt21880330	nm4645845,nm13652769	nm13652769
tt21880400	\N	\N
tt21880492	nm6425087	nm6473065
tt21880610	nm0554532	nm0554532,nm1512926
tt21880624	nm0877930	nm12295663,nm0877930
tt21880644	nm3907573	nm3907573
tt21880688	nm0350044	nm0350044
tt21880724	nm0190840	nm2253300,nm0190840,nm14069294,nm13978615
tt21881450	nm9503961	nm14502525,nm9503961
tt21881594	nm0343503	nm0343503
tt21881612	nm4615307	\N
tt21881648	nm13978955,nm6214951	\N
tt21881700	nm13978993	nm13978993
tt21881724	nm8182655	nm8182655
tt21881796	nm13979073	nm6815084,nm13979073
tt21881886	nm13979107	nm13979107
tt21881904	nm0874096	nm0874096,nm1062314
tt21881934	nm4414292	nm4414292
tt21881964	nm8517088	nm8517088
tt21881982	nm0275250	nm0557992,nm0275250,nm1319488
tt21882016	nm3272259	nm3040373,nm3272259,nm7910531
tt21882070	nm7681921	\N
tt21882076	nm5176249	nm2890857
tt21882184	nm4529232	nm1564754,nm10271274
tt21882264	nm11420278	nm11420278
tt21882288	nm13694853	nm11150670
tt21882480	nm2151723	\N
tt21882490	nm9875629	\N
tt21882664	nm1920707,nm1326085,nm9779442	\N
tt21882820	nm3784038	nm3784038
tt21883028	nm4666661	\N
tt21883228	nm13979620,nm13979622	nm13979620,nm13979622
tt2188801	nm0536705	nm0784044
tt21903842	nm1910857	nm1910857,nm3997954
tt21904394	nm4459106	nm4459106
tt21904548	nm13980273	nm13980273
tt21904634	nm3453737	nm3453737
tt21904742	nm2067994	\N
tt21905074	nm13959995	\N
tt21905120	nm13980563,nm0492040	\N
tt21905244	nm1571492,nm1414010	nm1571492,nm4880442,nm1414010
tt21905254	nm13979386	nm13979386
tt21905608	nm3474435	nm3474435
tt21905664	nm13980877	nm13980878
tt21905734	nm13980883	nm13980887
tt21905744	nm3220455,nm3220445	nm0384702,nm3220455,nm3220445
tt21905914	\N	\N
tt21905940	nm1498570	nm3678448
tt21906206	nm0646987	nm9432997,nm13503019
tt21906576	nm13981135,nm13981134	nm13981135,nm13981134
tt21906656	nm12440622	nm0000636
tt21906964	nm2028068	\N
tt21906990	nm0557501	nm0557501
tt21907000	nm9395927	\N
tt21907120	nm13981485	\N
tt21907174	nm0892011	nm0892011
tt21907222	nm0209216	nm0209216
tt21907330	nm2345184	\N
tt21907340	nm2902621,nm1828395	nm1828395,nm2902621
tt21907364	nm13981652	nm8806087,nm13981652
tt21907468	nm0006590	nm0006590,nm1138270
tt21907494	nm16608028	\N
tt21907524	nm5445317	\N
tt21907554	nm2465518	nm11163693,nm2465518
tt21907562	nm6332285	nm13981778
tt21907830	nm11014166	nm11014166
tt21907854	nm5152835	\N
tt21907858	nm11307913	nm11307913,nm11856240,nm13982006
tt21908202	nm5331478	nm5331478
tt21908428	nm14055342	nm10883371
tt21908464	nm3943006	nm3032942
tt21908474	nm0814676	nm13661578,nm0837908,nm9303942
tt21908542	nm0519117	\N
tt21908568	nm0519117	\N
tt21908598	nm0519117	\N
tt21908606	nm0519117	\N
tt21908610	nm0519117	\N
tt21908626	nm0519117	\N
tt21908676	nm7278299	nm13982400,nm4298729,nm7278299,nm13982401,nm5788980
tt21908680	nm0519117	\N
tt21908892	nm13982495	nm13982495
tt21909336	nm1650250	nm1650250,nm5780126
tt21909366	nm0535234	nm0647695,nm9595915
tt21909376	nm6723513	nm3562320
tt21909452	nm6826993,nm6766144	nm6826993,nm12865781,nm6766144,nm10352376
tt21909682	nm4727866	nm4759024,nm4727866
tt21909764	nm0328126	nm13982803,nm0328126
tt21909836	nm1490822	nm1490822
tt21909844	nm1749449	nm1749449
tt21909900	nm3535055	nm9779431
tt21909920	nm10489827	nm10489827
tt21909924	nm1760795,nm2437042	nm1760795,nm2437042
tt21909950	nm5057444	nm0086912,nm5057444,nm3195972
tt21910074	nm13982948,nm13982947	nm13982949,nm13982948
tt21910224	nm1459857	\N
tt21910378	nm1330551	\N
tt21910484	nm10213630	nm10213630
tt21910536	nm2169506	\N
tt21910648	nm4699632	\N
tt21911080	nm13983208	\N
tt21911332	nm13983251	nm13983251
tt21912264	nm13983445	nm13983445
tt21912412	nm0658869,nm1322293	\N
tt21912460	nm5723767	nm5723767
tt21912482	nm7423102	\N
tt21913162	nm3086458	\N
tt21913192	nm0767339	nm1969135,nm0588577,nm0767339,nm5940663
tt21913198	nm13959995	\N
tt21913320	nm4894103,nm4893152	\N
tt21913334	nm8618769	nm8618769
tt21913336	nm1346235	nm1346235
tt21913634	nm0514546	nm13960453
tt21913688	nm13983994	nm13983994
tt21913730	nm2549659	nm13259093
tt21913850	nm3543204	nm13055410,nm13523403
tt21913960	nm5707494	nm5707494,nm2255111,nm3476882
tt21914094	nm7376208	nm13011979
tt21914236	nm4523265	nm0004842
tt21914288	nm9338360	nm9338360
tt21914378	nm8965644	nm8965644
tt21914408	nm13984239	nm13984239
tt21914470	nm1421120	nm8807782
tt21914622	nm1909039	\N
tt21914658	nm1629903	\N
tt21914762	nm13984510,nm6730831	\N
tt21914900	nm3872850	\N
tt21915036	nm13986102	nm13986102
tt21915046	nm2954965	nm3072712
tt21915352	nm12723736	nm12723736
tt21915512	nm1963808	nm4219316
tt21915578	nm2172377	nm2172377
tt21915580	nm1513085	nm1513085
tt21916032	nm0698489	nm0698489
tt21916134	nm13985000	nm13985000
tt21916206	nm0929660	nm0845752,nm0929660,nm4753966
tt21916284	nm3291122	\N
tt21916292	nm4629271	nm13313329
tt21916366	nm11788342	nm9072045
tt21916538	nm10183231	nm10183231
tt21916652	nm2645127	nm2645127,nm3460363,nm5991968,nm12729131
tt21916656	nm12218285	nm12218285
tt21916920	nm13985485	nm13985485
tt21916982	\N	\N
tt21917014	nm12491608	nm9026922
tt21917050	nm13910975	nm13910975
tt21917088	nm3563106	nm3563106
tt21917114	nm3248232	nm3248232
tt21917144	nm5085110	nm11463896
tt21917230	nm13192472	nm13192472
tt21917454	nm2755490	\N
tt21918124	\N	\N
tt21918204	nm10918238	nm10918238
tt21918212	\N	\N
tt2191840	nm3085071	nm3085071
tt21918942	nm8520696	\N
tt21919288	nm3248232	nm3248232
tt21919632	nm7379431	nm5677593
tt21919686	nm12613128	nm12613128
tt21920116	nm2277906	\N
tt21920256	nm2090825	nm9306397
tt21920298	nm9593947	\N
tt21920308	nm8867677	nm8886651
tt21920354	nm0596347	nm0596347,nm9200495,nm15332022
tt21920392	nm1794876	nm1794876,nm6836377
tt21920464	nm2233886	nm7483553,nm6777570
tt21920490	nm2434762	nm2434762
tt21920536	nm13987041,nm13987042	nm13987041,nm13987042
tt21920634	nm3755267	nm3755267
tt21920638	nm2145697	nm10176562
tt21920688	nm2025290	nm2025290,nm2077038,nm13987093
tt21920706	nm13985464	nm13985464
tt21920804	\N	\N
tt21920834	nm13987166,nm13987165	nm13987166,nm13987165
tt21920892	nm8123898	nm8123898
tt21920900	nm7451039	\N
tt21921074	nm3351790,nm7148893	\N
tt21921130	nm13987402,nm3592974	nm13987407,nm3592974
tt21921132	nm4803877	nm4803877
tt21921388	nm2302781	nm2032637
tt21921622	nm0029391,nm1710439,nm9185509,nm1754886,nm7028652,nm4038837,nm5493223,nm10054016	nm13987590,nm1710439,nm13471052,nm9185509,nm1754886,nm7316145,nm7028652,nm4038837
tt21921812	nm1593767	nm1593767
tt21921942	nm14014820,nm10155518	nm10155518,nm13987750
tt21922090	nm1585228	nm1585228
tt21922256	nm13987961	\N
tt21922264	nm8572026	nm8572026,nm13987963
tt21922404	nm1170265	nm3398573,nm1170265
tt21922506	nm13878323	nm13878323,nm13988130
tt21922540	nm2834803	\N
tt21923314	nm13545436	\N
tt21923422	nm13988287	nm13988287
tt21923452	nm4181105	\N
tt21923500	nm0316381,nm1050348	nm1050348,nm0316381
tt21923640	nm4989417	nm3207280,nm4989417
tt21923656	nm12418282	nm12418282
tt21923666	nm15400652	nm6789910
tt21923844	nm6511840	nm6511840
tt21924000	nm0519117	\N
tt21924020	nm0519117	\N
tt21924042	nm0519117	\N
tt21924056	nm0519117	\N
tt21924062	nm13988696	\N
tt21924064	nm0519117	\N
tt21924076	nm0519117	\N
tt21924118	nm13225336	nm9896348
tt21924136	nm12234594	nm12234594,nm13995021,nm12542604,nm9212370
tt21924844	nm13732923	\N
tt21925020	nm13989301	nm13989301
tt21925030	nm2283153	nm2283153
tt21925122	nm2745900	nm8976564,nm2745900
tt21925264	nm4181105	\N
tt21925406	nm10199514	nm10686888,nm10199514
tt21925626	\N	\N
tt21926004	nm13954639,nm13997292	nm13954639,nm13997292
tt21926038	nm13989842	\N
tt21926048	nm8060346	nm8060346,nm5479028
tt21926052	nm13970943	nm13970942,nm13970943
tt21926104	nm5457340	nm5457340
tt21926286	nm0698489	nm0698489
tt21926322	nm0698489	nm0698489
tt21926422	nm12102652	nm12102652
tt21926442	\N	nm10690828,nm10870559
tt21926586	nm5794560	nm7946870
tt21926684	nm8684743	nm8684743
tt21926710	nm3859710	\N
tt21926908	nm8823513	nm13990364,nm13990365
tt21927250	nm13923941,nm14272236	nm13923941
tt21927522	nm11772286	\N
tt21927594	nm0894207	nm0894207
tt21927702	nm3943680	nm3943680,nm13990688
tt21927820	nm13990732	nm13990740,nm13990732
tt21928140	nm5768321	nm5768315,nm5768321
tt21928282	nm0259678	nm0259678
tt21928310	nm7052734	\N
tt21928528	nm1950669	nm1950669
tt21928620	nm13991214	\N
tt21928730	nm1977883,nm4422429	nm1977883
tt21928842	nm8722348	nm8722348,nm7674855
tt21928932	nm3493349,nm7326061	nm7326061,nm3493349
tt21929060	nm9331992,nm0778465	nm0778465
tt21929198	nm4243395	nm4243395
tt21929356	nm1953967,nm2778754	nm1953967,nm2912816
tt21929372	nm12289616,nm12289607	nm12289616,nm13023530
tt21929748	nm3579257,nm1804553	\N
tt21930066	nm2193710	nm2193710
tt21930120	nm2193710	nm2193710
tt21930394	nm13999419,nm13992144	\N
tt21930796	nm13004426	nm13004426,nm13992352
tt21930824	nm3017182	nm3017182
tt21931422	nm5316837,nm9948852,nm15933387	nm16357419,nm5316837,nm12260923,nm9948852
tt2193173	nm0001162,nm0129160,nm0131966,nm0177933,nm0000153,nm0349406,nm0555500,nm6299724,nm2316017	nm6743837,nm0129160,nm0001162,nm0000153,nm0349406,nm0397124,nm0502906,nm2811337,nm6299724,nm4458162
tt21931944	nm12385831	\N
tt21932194	nm2056650	nm2056650,nm2606947
tt21932220	nm1748314	\N
tt21932256	nm0003116	nm1734479
tt21932388	nm13992803	nm13992804,nm8552469
tt21932424	nm14003598	nm14003598
tt21932592	nm5661312	nm5661312
tt21932660	nm0755495	nm0015235,nm0755495
tt21932674	nm6851487	\N
tt21932820	nm13993037	nm13993049,nm13993050
tt21933110	nm2755970	nm2755970
tt21933128	nm0512007	nm3722859,nm0512007
tt21933142	nm3945563,nm3937463	nm5602962,nm3945563,nm3937238,nm3937463
tt21933152	nm10007182	\N
tt21933190	nm10852769	nm10652152
tt21933728	nm5652573	nm0046473,nm5652573,nm2087212,nm13993517
tt21933796	nm1282648	nm1282648
tt21933942	nm6677967	\N
tt21934046	nm9243808	nm3769179,nm9243809,nm4376271,nm9243808,nm9243810
tt21934110	nm11902882	\N
tt21934188	nm13648517	\N
tt21934336	nm2726732	\N
tt21934610	nm6706863	nm6706863
tt21934732	nm6484261	nm6484261
tt21934736	nm13994000	\N
tt21934936	nm13994134	\N
tt21935200	nm10092405	nm10092405
tt21935448	nm5419728	nm13122228
tt21935458	nm9222571	nm12581023
tt21935486	nm5118748	nm14479582
tt21935626	nm9222571	nm12581023,nm9222571,nm12544853
tt21936044	nm13994563	\N
tt21936168	nm13994635	nm13994637
tt21936246	nm4191178	nm3170999
tt21936296	nm4346145	nm4346145,nm1918601
tt21936314	nm11072643	nm11072643
tt21936526	nm1162544,nm13994932	\N
tt21936550	nm2834576	\N
tt21936604	nm2424103,nm2599820	\N
tt21936740	nm8405573	\N
tt21937768	nm0351651	nm13995437,nm13995436
tt21937780	nm1095640	\N
tt21937802	nm0417757,nm2866146	nm1484680
tt21938042	nm2356856	nm2356856
tt21938086	nm8254169	nm8254169
tt21938268	nm11554226	nm11554226
tt21938272	nm10369147	nm10749905
tt21938406	nm13995761	\N
tt21938428	nm12370719	nm12370720,nm12370719
tt21938640	nm5472963	nm5472963
tt21938768	nm1007525	nm1007525,nm4939805
tt21938826	nm8752115	nm5964936
tt21939168	nm13995873,nm5760668	\N
tt21939714	nm4372072	nm4372072
tt21940010	nm2004888	nm0319619,nm2076099,nm2004888,nm4724782
tt21940118	nm13774896	nm13774896
tt21940178	nm10870559,nm10690828	nm10690828,nm11222554,nm10870559
tt21940534	nm7432791	nm7432791
tt21940934	nm1444412	nm5644954,nm9308012
tt21940950	nm9480104,nm12985422	nm12985422
tt21941102	nm10327764	nm13996480,nm10327764
tt21941216	nm7014768	nm2887012
tt21941348	nm10496235	nm9805462
tt21941372	nm3986568	nm9805462
tt21941376	nm1348569	nm3697169
tt21941472	\N	\N
tt21941532	nm9048529	nm9048529
tt21941572	nm13661180	nm9360287
tt21941808	nm5792208	nm5792208
tt21941848	nm8632983	nm8632983
tt21941860	nm1231462,nm3039289,nm7359068	\N
tt21941874	nm2088107,nm1748808	nm2088107,nm1748808
tt21941942	nm6677967	\N
tt21941956	nm13997015	nm13997015
tt21941964	nm9926546	nm9537962
tt21942250	nm5189090	nm5189090
tt21942268	nm11849193	nm11849193
tt21942272	nm4413592,nm2097375,nm2394280,nm3559916,nm0277893,nm6381958,nm4311422,nm9486699,nm8511174,nm5862494,nm6731530,nm3594916,nm3019699,nm5379276,nm1736360,nm10332270	nm6381958,nm1736360,nm2394280,nm0613271,nm9486699,nm5090132,nm5631232,nm8511174,nm7099664,nm13997264,nm9779933,nm3019699,nm3975896,nm2097375,nm5379276,nm3596146,nm1710208,nm3559916
tt21942484	nm10896796	nm10896797
tt21942562	nm14080958	nm11089508
tt21942598	nm1349818,nm0281396	nm1349818,nm0281396
tt21942842	nm13037590	nm13037590
tt21942866	nm5589501	nm5589501
tt21943034	nm0873488	nm9867588
tt21943394	nm13997723	nm13997723
tt21943428	nm1671063	\N
tt21943472	nm13997744	nm13997744
tt21944160	nm8003618	\N
tt21944288	nm8269054	\N
tt21944604	nm1217362	nm3413175,nm13998265
tt21944838	nm4294108	nm4294108
tt21944958	\N	nm12337039
tt21945022	nm4278962	\N
tt21945044	nm4278962	\N
tt21945096	nm4278962	\N
tt21945116	nm4278962	\N
tt21945130	nm4278962	\N
tt21945172	nm4278962	\N
tt21945344	nm8783537,nm4984327	\N
tt21945516	nm11974271	nm11974271
tt21945662	nm9599062	\N
tt21945668	nm13998702	\N
tt21945758	nm3131566	\N
tt21946058	nm9114587	nm9114587
tt21946080	nm13998938	nm7479951
tt21946198	nm1167591	nm1575936
tt21946244	\N	\N
tt21946266	\N	\N
tt21946376	nm10179277	\N
tt21946388	nm10265404	nm10265404
tt21946802	\N	\N
tt21948284	nm13999109	\N
tt21949236	nm3248232	nm3248232
tt21949266	nm13839252	nm13839252
tt21949352	nm13999199	nm13999199
tt21949360	nm2732405	nm2732405
tt21949556	nm11269611	nm11269611
tt21949976	nm4884944	nm4884944,nm13999287
tt21950462	nm1571412	nm0275260,nm1509062,nm2204250,nm1571412,nm1604976
tt21951242	nm12374468	nm12375205,nm12374468
tt21951246	nm10609472	nm10609472
tt21951504	nm13948624	nm13948624
tt21952164	nm9440048	nm9440048
tt21952350	nm2747021	nm13701276
tt21952430	nm3205229	nm3205229
tt21952540	nm3888141	nm3888141,nm12037966
tt21952880	nm10523965	nm14000310,nm10523965,nm14000309
tt21953278	nm10058801	nm10058801
tt21953644	nm14000560	\N
tt21953846	nm14000665	nm14000665,nm4347115,nm14000666
tt21953928	nm7886010	nm7886010
tt21954048	nm11345667	\N
tt21954362	nm12645894	nm12645894
tt21954370	nm14000830	nm14000830
tt21954378	nm5916429	nm5916429,nm2012044,nm3464731,nm2438097
tt21954396	nm12747189,nm12679662	\N
tt21954406	nm14000851	\N
tt21954574	\N	nm14000919,nm14000917,nm14000918
tt21954644	nm13995051	\N
tt21954890	nm3846606	\N
tt21955024	nm5534262	nm5534262,nm14622780,nm9560071
tt21955196	nm7186702	nm0083772,nm11193648
tt21955520	nm4500258	nm0057381,nm4500258
tt21955624	nm14001303	nm8771080
tt21955640	nm7856969	nm7856969
tt21955650	nm4173463	nm4173463,nm2271182
tt21955892	nm2685552,nm12660205	nm2685552
tt21956076	nm0943363	nm0676032
tt21956082	nm2864533	\N
tt21956218	nm5609399	\N
